Index	English	Japanese_Translation
11053	Territory War - Fifteen	領地戦 - 15
11054	Territory War - Sixteen	領地戦 - 16
11055	Swordsman (Monster)@{1}	ソードマン（モンスター）@{1}
11056	No Translation Required	翻訳不要
11057	Squidgitte Magic Circle	スクイジット魔法陣
11058	Red Tracking Bubble NPC	レッド追尾バブルNPC
11059	P@{1} Yellow Bubble NPC	P@{1} イエローバブルNPC
11060	Zhuntuo Agency Promoter	ジュントゥオ代理店PR担当
11061	Moonlight Flower-Normal	月夜花-ノーマル
11062	Resets daily at 5:00 AM	毎日5:00にリセット
11063	Today's Teammate Kills:	本日のチームメイト討伐数：
11064	Accomplished Adventurer	熟練の冒険者
11065	Teleport to the Culvert	地下水路へテレポート
11066	Adventurer Camp Manager	冒険者キャンプ管理人
11067	Event Not Yet Available	イベントはまだ利用できません
11068	Poison Damage Reduction	毒属性ダメージ軽減
11069	Shadow Damage Reduction	闇属性ダメージ軽減
11070	Undead Damage Reduction	不死属性ダメージ軽減
11071	Damage to Formless Race	無形種族へのダメージ
11072	Basic - Green Nameplate	基本 - 緑ネームプレート
11073	Total Auction Dividend:	オークション配当総額：
11074	Guild Investor Rankings	ギルド投資家ランキング
11075	Guild Contribution Cost	ギルド貢献度コスト
11076	Pet Metric - Obtain Pet	ペット指標 - ペット獲得
11077	Visit Gutei (@{1}/@{2})	グテイを訪ねる（@{1}/@{2}）
11078	Adventurer Registration	冒険者登録
11079	Rare Balancing Bristles	希少なバランス毛
11080	Traces of the Professor	教授の痕跡
11081	Just a Passing Old Lady	通りすがりのおばあさん
11082	Opinions from Passersby	通行人の意見
11083	The Family's Accusation	家族からの告発
11084	An Easier Way to Battle	もっと楽な戦い方
11085	Open CG @{1} - QTE @{2}	CG @{1} を開く - QTE @{2}
11086	Complete 1st Job Change	一次転職を完了
11087	Complete the Commission	依頼を完了
11088	Begin Stowing the Cargo	貨物の収納を開始
11089	Raise Pet Star Level to	ペットの星ランクを上げる
11090	Activate Pet Main Skill	ペットのメインスキルを有効化
11091	Hatching Chance Details	孵化確率詳細
11092	Deployed in a Main Slot	メインスロットに配置済み
11093	Unlock Collection Entry	コレクション項目を解放
11094	Deploy @{1} Soul Echoes	ソウルエコーを@{1}個配置
11095	Obtain @{1} S-rank Pets	Sランクペットを@{1}体獲得
11096	Tap a slot to select it	スロットをタップして選択
11097	Click to open the menu.	クリックしてメニューを開く。
11098	^{1}Defeat Orc Hero^{2}	^{1}オークヒーローを倒す^{2}
11099	^{1}Defeat Mistress^{2}	^{1}ミストレスを倒す^{2}
11100	^{1}Defeat Baphomet^{2}	^{1}バフォメットを倒す^{2}
11101	Transition Dialogue@{1}	遷移会話@{1}
11102	View Summoning Progress	召喚進捗を確認
11103	Darn it! I fell for it!	くそっ！引っかかった！
11104	Say a heartfelt goodbye	心を込めて別れを告げる
11105	Wait for Reinforcements	援軍を待つ
11106	I'll Never Abandon Bobo	ボボを絶対に見捨てない
11107	About the Bounty Notice	賞金首のお知らせについて
11108	Recall Anything Unusual	何か変わったことを思い出す
11109	This is temporary text!	これは仮テキストです！
11110	Teleport To the Academy	アカデミーへテレポート
11111	Here's Katie the kitty!	子猫のケイティだよ！
11112	A cockroach researcher?	ゴキブリ研究者？
11113	Woof, woof, woof, woof!	ワン、ワン、ワン、ワン！
11114	Instance closes in ${1}	インスタンス終了まで ${1}
11115	This instance has ended	このインスタンスは終了しました
11116	Time Until Event Starts	イベント開始までの時間
11117	Job Advance successful.	転職に成功しました。
11118	Countdown: ${1} seconds	カウントダウン：${1}秒
11119	Reward Count: ${1}/${2}	報酬回数：${1}/${2}
11120	Ah! Doushale, Doushale!	あっ！ドゥシャレ、ドゥシャレ！
11121	Bottom-bar message test	下部バーメッセージテスト
11122	You collected this note	この音符を集めました
11123	Meow, meow~ Meow, meow!	ニャー、ニャー♪ ニャー、ニャー！
11124	You got the move wrong!	動きを間違えた！
11125	Katie\nMeow, meow meow!	ケイティ\nニャー、ニャニャー！
11126	Bobo\nLet's keep going.	ボボ\nこのまま進もう。
11127	seconds until skippable	スキップ可能まで
11128	Touch the stone pillar.	石柱に触れる。
11129	Show Pre-purchases Only	事前購入のみ表示
11130	Current Guild Division:	現在のギルド区分：
11131	Victory Auction Rewards	勝利オークション報酬
11132	Limited-Time Appearance	期間限定外見
11133	Scorching Dragon Breath	灼熱のドラゴンブレス
11134	Fafnir - Leaping Pounce	ファフニール - 跳躍突進
11135	Memory Game-Left Damage	メモリーゲーム・左側ダメージ
11136	Memory Game-Ring Damage	メモリーゲーム・リングダメージ
11137	Demonic Dragon's Breath	魔竜のブレス
11138	Active in Siege Battles	攻城戦で有効
11139	10-Player Raid · Normal	10人レイド・ノーマル
11140	Silk Shoulderwear Blank	シルク肩装備の素体
11141	Learn About Auto-Battle	オートバトルについて学ぶ
11142	Introducing Soul Echoes	ソウルエコーの紹介
11143	The Relic's Whereabouts	遺物の行方
11144	Retrieve the Instrument	楽器を取り戻す
11145	Suspicious Evidence (I)	怪しい証拠（I）
11146	The Professor's Request	教授の依頼
11147	The Incubator's Purpose	孵化器の用途
11148	The Secret in the Notes	音符に隠された秘密
11149	Invalid deployment slot	無効な配置スロットです
11150	War God's Power - Green	軍神の力 - 緑
11151	Bulwark's Power - Green	防壁の力 - 緑
11152	Life Percentage - Green	HP割合 - 緑
11153	A makeshift litter box.	簡易猫トイレ。
11154	A large piece of Scell.	大きなセルのかけら。
11155	Used for card Level-up.	カードのレベルアップに使用。
11156	Pet is already deployed	ペットはすでに配置されています
11157	A club made of mithril.	ミスリル製のメイス。
11158	The Concealed Arrowhead	隠された矢じり
11159	Basic Hunting Technique	基礎狩猟技術
11160	Low-Tier DMG vs All Job	全職業へのダメージ（小）
11161	Minor Shadow Resistance	闇属性耐性（小）
11162	Minor Poison Resistance	毒属性耐性（小）
11163	Low-Tier Vengeful Might	初級・復讐の力
11164	Low-Tier Abundant Magic	初級・豊富な魔力
11165	Low-Tier Vengeful Magic	初級・復讐の魔力
11166	Pet Shard: Forest Fairy	ペットの欠片：フォレストフェアリー
11167	Pet Shard: Ancient Tree	ペットの欠片：エンシェントツリー
11168	Pet Shard: Baphomet Jr.	ペットの欠片：バフォメットJr.
11169	Pet Shard: Warrior Lola	ペットの欠片：戦士ローラ
11170	Silver Moon Witch Shard	シルバームーンウィッチの欠片
11171	Growth Gift Box · Day 7	成長ギフトボックス・7日目
11172	Growth Gift Box · Day 6	成長ギフトボックス・6日目
11173	Growth Gift Box · Day 5	成長ギフトボックス・5日目
11174	Growth Gift Box · Day 4	成長ギフトボックス・4日目
11175	Growth Gift Box · Day 3	成長ギフトボックス・3日目
11176	Growth Gift Box · Day 2	成長ギフトボックス・2日目
11177	Growth Gift Box · Day 1	成長ギフトボックス・1日目
11178	Headgear Material Chest	頭装備素材チェスト
11179	Card: Savage Babe Chest	カード：サベージベイブチェスト
11180	Random Purple Card Pack	ランダム紫カードパック
11181	Gift sent successfully.	ギフトを送信しました。
11182	Golden Thief Bug's Gift	黄金蟲のギフト
11183	Basic Pack (Deprecated)	ベーシックパック（廃止予定）
11184	Assassin Cross Portrait	アサシンクロスの肖像
11185	Masterless Soul Crystal	主なきソウルクリスタル
11186	Candle of Contemplation	黙想のろうそく
11187	Tier @{1} Red Equipment	Tier @{1} 赤装備
11188	Green Headgear Material	緑の頭装備素材
11189	Talent Divine Art Totem	タレント神術トーテム
11190	Orange Divine Art Totem	オレンジ神術トーテム
11191	Universal Emotes Unlock	共通エモート解放
11192	Hunting Emblem · Warden	狩猟エンブレム・守護者
11193	Advanced Ignition Agent	上級点火剤
11194	Cross Star Core - Green	クロススターコア - 緑
11195	Moon Star Core - Orange	ムーンスターコア - オレンジ
11196	Moon Star Core - Purple	ムーンスターコア - 紫
11197	Prism Star Core - Green	プリズムスターコア - 緑
11198	Legendary Accessory Gem	伝説のアクセサリージェム
11199	Oak Scroll · Shoes-Blue	オークスクロール・靴-青
11200	Oak Scroll·Cloak-Purple	オークスクロール・マント-紫
11201	Giant Scroll·Armor-Blue	ジャイアントスクロール・鎧-青
11202	Fate Scroll·Armor-Green	運命スクロール・鎧-緑
11203	Ymir Scroll·Armor-Green	ユミルスクロール・鎧-緑
11204	Hollgrehenn's Testimony	ホルグレンの証言
11205	Happy Sparkling Balloon	ハッピースパークリングバルーン
11206	Premium Breath Medicine	プレミアムブレス薬
11207	Lv. @{1} Shield (No BD)	Lv. @{1} シールド（BDなし）
11208	Lv. @{1} Dagger (No BD)	Lv. @{1} ダガー（BDなし）
11209	Lv. @{1} Two-Handed Axe	Lv. @{1} 両手斧
11210	Lv. @{1} One-Handed Axe	Lv. @{1} 片手斧
11211	Super Tournament Dagger	スーパートーナメントダガー
11212	No equipment available.	利用可能な装備がありません。
11213	Novice Hooded Pauldrons	ノービスフーデッドポールドロン
11214	Secret Blade: Dark Howl	秘剣：ダークハウル
11215	Two-Tone - Green/Yellow	ツートーン - 緑/黄
11216	Must win in Tower Climb	タワークライムで勝利が必要です
11217	Not enough pet searches	ペット検索回数が不足しています
11218	Codex Points (Monsters)	図鑑ポイント（モンスター）
11219	Shadow Card: Thara Frog	シャドウカード：タラ・フロッグ
11220	Appearance Gift Details	外見ギフト詳細
11221	MVP Ranking Point Decay	MVPランキングポイント減衰
11222	Base Power ^{1}${1}^{2}	基礎戦力 ^{1}${1}^{2}
11223	Revives Remaining: ${1}	残り復活回数：${1}
11224	No items up for auction	オークション出品アイテムがありません
11225	Phantom Realm Challenge	ファントムレルムチャレンジ
11226	Pre-Bid Item at Auction	オークションで事前入札
11227	No Team First Clear Yet	チーム初回クリア記録なし
11228	Siege Damage Over @{1}m	攻城ダメージ @{1}m以上
11229	Siege Damage Over @{1}k	攻城ダメージ @{1}k以上
11230	Siege Damage Over @{1}K	攻城ダメージ @{1}K以上
11231	Damage Taken Over @{1}M	被ダメージ @{1}M以上
11232	Damage Taken Over @{1}K	被ダメージ @{1}K以上
11233	Over @{1}m Damage Taken	被ダメージ @{1}m以上
11234	Over @{1}k Damage Taken	被ダメージ @{1}k以上
11235	Terminate the Unrivaled	無双状態を解除
11236	South Morroc Prefecture	南モロック地域
11237	Tap to Search for Cards	タップしてカードを検索
11238	Monster [${1}] unlocked	モンスター[${1}]を解放
11239	Instant Recovery Potion	即時回復ポーション
11240	Unlocked from the Start	初期解放済み
11241	Sanctuary [Buff Effect]	サンクチュアリ【バフ効果】
11242	S@{1} Firepower Loading	S@{1} 火力装填
11243	Connected by Red Thread	赤い糸でつながる
11244	Grand Cross Triggers ST	グランドクロスが単体攻撃を発動
11245	Skill Damage Multiplier	スキルダメージ倍率
11246	Buff Applied to Enemies	敵に適用されるバフ
11247	Instantly Restore @{1}%	@{1}%を即時回復
11248	Storm Gust (Deprecated)	ストームガスト（廃止予定）
11249	Close Friend (Lv. @{1})	親しいフレンド（Lv. @{1}）
11250	Revive Point Protection	復活ポイント保護
11251	Gain Cooldown Reduction	クールダウン短縮を獲得
11252	More Left-Click Actions	左クリック操作を追加
11253	Quick Item Display Area	クイックアイテム表示エリア
11254	${1}/${2} Conversations	会話 ${1}/${2}
11255	Trigger Spellbook Reset	スペルブックリセットを発動
11256	Spellbook - Thunderclap	スペルブック - サンダークラップ
11257	Spellbook - Frost Blast	スペルブック - フロストブラスト
11258	Telekinetic Orb HIT AoE	テレキネティックオーブHIT範囲
11259	Basic Spell Calibration	基本スペル調整
11260	Ice and Thunder Mastery	氷雷マスタリー
11261	Intermediate Magic Rune	中級マジックルーン
11262	Cast Time Increase @{1}	詠唱時間増加 @{1}
11263	Directional Effect Test	方向エフェクトテスト
11264	Trap Hunter Boss Target	トラップハンター・ボスターゲット
11265	Protection of the Sands	砂の加護
11266	Power of the Wander Man	ワンダーマンの力
11267	Collective Surveillance	集団監視
11268	Damage Reduction Filter	ダメージ軽減フィルター
11269	Stationary Green Bubble	固定グリーンバブル
11270	Dance Machine Transform	ダンスマシン変身
11271	Summoned NPC Spawn Buff	召喚NPC出現バフ
11272	Rhythm Performance Buff	リズム演奏バフ
11273	Shield Damage Reduction	シールドダメージ軽減
11274	Monitor Slashing Strike	斬撃監視
11275	Reset Phantom Thrust CD	ファントムスラストCDをリセット
11276	Spellbook-Little Meteor	スペルブック・リトルメテオ
11277	Replace Fearless Charge	フィアレスチャージを置換
11278	Flowing Shadow_S@{1}_BD	フローイングシャドウ_S@{1}_BD
11279	Shadow GuardBD_S@{1}_BD	シャドウガードBD_S@{1}_BD
11280	Intense Telekinesis@{1}	インテンス・テレキネシス@{1}
11281	Thousand Shadows Status	サウザンドシャドウ状態
11282	Claim ${1} Area Rewards	${1}エリア報酬を受け取る
11283	Leave Room Confirmation	ルーム退出確認
11284	The host has muted you.	ホストにミュートされました。
11285	Base Level reaches ${1}	Baseレベルが${1}に到達
11286	^{1}Defeat Angeling^{2}	^{1}エンジェリングを倒す^{2}
11287	^{1}[Phantom Realm]^{2}	^{1}[ファントムレルム]^{2}
11288	^{1}[Epic Campaign]^{2}	^{1}[エピックキャンペーン]^{2}
11289	Casting Method Overview	詠唱方式概要
11290	Commander Skill Details	コマンダースキル詳細
11291	Siege Weapon - Ballista	攻城兵器 - バリスタ
11292	Weaponry - Heavy Cannon	兵器 - 重砲
11293	Auto-Battle Skill Order	オートバトルスキル順序
11294	Mount already activated	マウントはすでに有効化済みです
11295	Configuration not found	設定が見つかりません
11296	Not on the friends list	フレンドリストにいません
11297	My Friends list is full	フレンドリストが上限です
11298	Invalid appearance data	外見データが無効です
11299	This Stall area is full	この露店エリアは満員です
11300	You do not have a Stall	露店を所持していません
11301	NPC is not in this area	NPCはこのエリアにいません
11302	Collect is on cooldown.	採集はクールダウン中です。
11303	Bonus time has run out.	ボーナスタイムが終了しました。
11304	Released ${1} saplings.	苗木を${1}本解放しました。
11305	Dialogue does not exist	会話が存在しません
11306	Invalid number of draws	抽選回数が無効です
11307	Invalid draw parameters	抽選パラメータが無効です
11308	Failed to refresh title	称号の更新に失敗しました
11309	Modifier does not exist	補正値が存在しません
11310	This build has expired.	このビルドは期限切れです。
11311	Invalid personal build.	個人ビルドが無効です。
11312	Dungeon data not found.	ダンジョンデータが見つかりません。
11313	Invalid insertion type.	装着タイプが無効です。
11314	Inviter does not exist.	招待者が存在しません。
11315	Invitation has expired.	招待の有効期限が切れました。
11316	^{1}Gunpowder Smash^{2}	^{1}ガンパウダースマッシュ^{2}
11317	^{1}Self-Motivation^{2}	^{1}セルフモチベーション^{2}
11318	^{1}Cart Remodeling^{2}	^{1}カート改造^{2}
11319	^{1}Weapon Research^{2}	^{1}ウェポンリサーチ^{2}
11320	^{1}Speed Is Weight^{2}	^{1}スピードイズウェイト^{2}
11321	^{1}Terminate Blast^{2}	^{1}ターミネートブラスト^{2}
11322	^{1}Critical Strike^{2}	^{1}クリティカルストライク^{2}
11323	^{1}Six Stats +${1}^{2}	^{1}6ステータス +${1}^{2}
11324	Minor Undead Resistance	不死属性耐性（小）
11325	Minor Hunting Technique	狩猟技術（小）
11326	Advanced DMG vs All Job	全職業へのダメージ（大）
11327	Efficient Deadly Poison	効率的なデッドリーポイズン
11328	^{1}Elemental Shock^{2}	^{1}エレメンタルショック^{2}
11329	^{1}Gravity Enhance^{2}	^{1}グラビティ強化^{2}
11330	Requires the ${1} class	${1}職業が必要です
11331	Royal Capital Exclusive	王都限定
11332	Invalid potion quantity	ポーション数量が無効です
11333	Instance type mismatch.	インスタンスタイプが一致しません。
11334	The scene has no Spawn.	シーンに出現地点がありません。
11335	Regional Capital 1 Name	地域首都1名称
11336	Regional Capital 2 Name	地域首都2名称
11337	Defend the Ornate Metal	華麗な金属を防衛
11338	Destroy the Fancy Metal	華麗な金属を破壊
11339	Destroy Siege Equipment	攻城兵器を破壊
11340	Battle has yet to start	戦闘はまだ開始していません
11341	Adjust Barrel Direction	砲身方向を調整
11342	Contribution Percentage	貢献度割合
11343	Participants: ${1}/${2}	参加者：${1}/${2}
11344	Failed to switch modes.	モード切替に失敗しました。
11345	UI_Sys_Card_@{1}.prefab	UI_Sys_Card_@{1}.prefab
11346	Summon puppet monsters.	パペットモンスターを召喚。
11347	Gangplank barrel chain.	舷梯の樽チェーン。
11348	Reading this chapter...	この章を読んでいます...
11349	Edit Personal Signature	個人署名を編集
11350	Dual-Layer Stigma Skill	二重スティグマスキル
11351	Slot index out of range	スロットインデックスが範囲外です
11352	The Trade stall is full	取引露店が満員です
11353	Incorrect sale quantity	販売数量が正しくありません
11354	Cannot place this here.	ここには配置できません。
11355	Mail has not been read.	メールは未読です。
11356	Quest already completed	クエストはすでに完了しています
11357	Best Single-Match Stats	1試合の最高記録
11358	First Five Matches Only	最初の5試合のみ
11359	Probably best not to...	やめておいたほうがよさそう...
11360	Support Adventure Guild	冒険者ギルドを支援
11361	Support Time Remaining:	支援残り時間：
11362	Disband Adventure Group	冒険グループを解散
11363	Achieved at ${1} Growth	成長度${1}で達成
11364	Adventure Group Sapling	冒険グループの苗木
11365	{2} unlocks at Lv. ${1}	{2}はLv. ${1}で解放
11366	CRIT DMG Reduction Stat	クリティカルダメージ軽減ステータス
11367	Reduces field of vision	視野を狭める
11368	Increases DEF by @{1}%.	DEFが@{1}%増加。
11369	Tap to select equipment	タップして装備を選択
11370	Damage tracking Paused.	ダメージ計測を一時停止しました。
11371	Blitz Beat【Buff Effect】	ブリッツビート【バフ効果】
11372	Set Periodic Damage Cap	継続ダメージ上限を設定
11373	Battle Start Protection	戦闘開始時保護
11374	Frontal rectangular AoE	前方長方形範囲
11375	Skill@{1}-Random Circle	スキル@{1}-ランダム円形
11376	Stone-Shaped Slash @{1}	石形斬撃 @{1}
11377	Rotar Zairo Cone - Wind	ローターザイロ扇形 - 風
11378	Enhanced Sharp Shooting	強化シャープシューティング
11379	Enhanced Falcon Assault	強化ファルコンアサルト
11380	The One Riding a Dragon	ドラゴンに乗る者
11381	[Hard-Golden Thief Bug]	[ハード-黄金蟲]
11382	[Hard-Moonlight Flower]	[ハード-月夜花]
11383	Refreshed successfully.	更新しました。
11384	Select up to ${1} tags.	最大${1}個のタグを選択。
11385	Group Chat ${1} created	グループチャット${1}を作成
11386	Alberta Map Description	アルベルタマップ説明
11387	Betting closes in: ${1}	ベット終了まで：${1}
11388	Card Objective - Rank Up	カード目標 - ランクアップ
11389	Cannot be used in combat	戦闘中は使用できません
11390	Please wait. Processing…	処理中です。お待ちください…
11391	Clear the Boss Challenge	ボスチャレンジをクリア
11392	Challenge the Next Stage	次のステージに挑戦
11393	Crowd Control Resistance	行動妨害耐性
11394	Out-of-Combat HP recover	非戦闘時HP回復
11395	DMG Reduction vs All Job	全職業から受けるダメージ軽減
11396	Elemental Counter Ignore	属性相性無視
11397	Global Healing Received%	受ける回復量%
11398	Item MP Recovery Effect%	アイテムMP回復効果%
11399	Poison Damage Reduction%	毒属性ダメージ軽減%
11400	Shadow Damage Reduction%	闇属性ダメージ軽減%
11401	Undead Damage Reduction%	不死属性ダメージ軽減%
11402	Damage to Wind Monsters%	風属性モンスターへのダメージ%
11403	Damage to Fire Monsters%	火属性モンスターへのダメージ%
11404	Prohibited Action Bitmap	禁止アクションビットマップ
11405	Special Target Lock Flag	特殊ターゲットロックフラグ
11406	^{1}Novice Challenge^{2}	^{1}ノービスチャレンジ^{2}
11407	Battle Merit Leaderboard	戦功ランキング
11408	Personal Portrait Emblem	個人ポートレートエンブレム
11409	Mid-Season Event Rewards	シーズン中盤イベント報酬
11410	Continue chasing Dracula	ドラキュラを追い続ける
11411	Deploy @{1} support pets	支援ペットを@{1}体配置
11412	Try out your new weapon.	新しい武器を試す。
11413	Equip @{1} purple Echoes	紫ソウルエコーを@{1}個装備
11414	Equip @{1} orange Echoes	オレンジソウルエコーを@{1}個装備
11415	Defeat Jack the Scalper.	転売屋ジャックを倒す。
11416	Check the wanted poster.	指名手配書を確認。
11417	Ride the Wild Boar mount	ワイルドボアマウントに乗る
11418	Obtain the Ostrich mount	ダチョウマウントを入手
11419	Talk to the Party Leader	パーティリーダーと話す
11420	Talk to the woman nearby	近くの女性と話す
11421	Head to the Inn and Rest	宿屋へ行って休む
11422	Open the treasured chest	大切な宝箱を開ける
11423	You are already friends.	すでにフレンドです。
11424	Game Mode Auction Failed	ゲームモードのオークションに失敗
11425	Dragon Quest Return Mail	ドラゴンクエスト返送メール
11426	Item Purchase Successful	アイテム購入成功
11427	Purchase Item from Stall	露店からアイテムを購入
11428	Guild GvE Activity Quest	ギルドGvEアクティビティクエスト
11429	Blackhole Activity Quest	ブラックホールアクティビティクエスト
11430	Head to the Escort Wagon	護衛ワゴンへ向かう
11431	Forced Instant Interrupt	強制即時中断
11432	Undead Rapid-Fire Cannon	アンデッド速射砲
11433	Adventurer Guild Created	冒険者ギルドを作成しました
11434	Adventurer Guild Renamed	冒険者ギルド名を変更しました
11435	Smelted ${1} times today	本日の精錬回数：${1}
11436	Save Smelting Attributes	精錬ステータスを保存
11437	Auto-Battle After Revive	復活後オートバトル
11438	^{1}Peerless Heights^{2}	^{1}比類なき高み^{2}
11439	Today's Drops: ${1}/${2}	本日のドロップ：${1}/${2}
11440	Performance Instructions	演奏説明
11441	Event Not Yet Available.	イベントはまだ利用できません。
11442	Reach @{1} Total Points*	合計@{1}ポイントに到達*
11443	Go to the bulletin board	掲示板へ行く
11444	Complete 2nd job change.	二次転職を完了。
11445	Defeat the vicious Eddga	凶暴なエドガを倒す
11446	No Stars can be reverted	星ランクはこれ以上戻せません
11447	This is a Default Theme.	これはデフォルトテーマです。
11448	Upper-Right Revive Point	右上復活ポイント
11449	Lower-Right Revive Point	右下復活ポイント
11450	Refinement limit reached	精錬上限に達しました
11451	Guild Activity Dividends	ギルド活動配当
11452	Manage Guild Permissions	ギルド権限を管理
11453	Pinnacle Top Ten - Mages	頂点トップ10 - メイジ
11454	Guild Merits Leaderboard	ギルド功績ランキング
11455	Divine Realm Leaderboard	神域ランキング
11456	There are no items here.	ここにはアイテムがありません。
11457	Price (Descending Order)	価格（高い順）
11458	No matching items found.	一致するアイテムが見つかりません。
11459	Equipment (Unidentified)	装備（未鑑定）
11460	Cancel the Pre-purchase?	事前購入をキャンセルしますか？
11461	Network Latency: ${1} ms	ネットワーク遅延：${1} ms
11462	Trade Screen Description	取引画面説明
11463	RO Pass Information Text	ROパス案内文
11464	Battle Royale Point Mall	バトルロイヤルポイントショップ
11465	Obtain from Outfit Draws	衣装ガチャから入手
11466	Complete Activity Quests	アクティビティクエストを完了
11467	Watchlist limit reached.	ウォッチリストが上限に達しました。
11468	Not enough Credit Points	クレジットポイントが不足しています
11469	Listing Time - Ascending	出品時間 - 昇順
11470	Go add some friends now!	今すぐフレンドを追加しよう！
11471	Disband this Group Chat?	このグループチャットを解散しますか？
11472	${1} left the Group Chat	${1}がグループチャットを退出しました
11473	Power Rankings Help Text	戦力ランキングヘルプ
11474	Leave the current party?	現在のパーティを離脱しますか？
11475	Remove Power Requirement	戦力条件を解除
11476	${1} removed marker ${2}	${1}がマーカー${2}を削除
11477	Enter Follow Leader mode	リーダー追従モードに入る
11478	Switched to Warzone ${1}	戦場${1}に切り替えました
11479	Qualified to Participate	参加資格あり
11480	Insufficient permissions	権限が不足しています
11481	Ends in ${1} hr ${2} min	終了まで ${1}時間${2}分
11482	Select a battle position	戦闘ポジションを選択
11483	Reach Dungeon Stage ${1}	ダンジョンステージ${1}に到達
11484	Deploy ${1} Support Pets	支援ペットを${1}体配置
11485	Impeachment Requirements	弾劾条件
11486	You have left the guild.	ギルドを脱退しました。
11487	Combat Power Requirement	戦闘力条件
11488	Select Members to Remove	除外するメンバーを選択
11489	${1} has joined a guild.	${1}がギルドに加入しました。
11490	Requirement to level up:	レベルアップ条件：
11491	The caravan has departed	キャラバンが出発しました
11492	Get Help request expired	支援要請の期限が切れました
11493	Battleground of the Gods	神々の戦場
11494	Quest not yet completed.	クエストはまだ完了していません。
11495	Quests ${1} not accepted	クエスト${1}を受注していません
11496	Rank requirement not met	ランク条件を満たしていません
11497	Cannot use skill or move	スキル使用・移動不可
11498	Damage taken is reduced.	被ダメージが軽減されます。
11499	Gain @{1} match Currency	@{1}対戦通貨を獲得
11500	Increases CRIT by @{1}%.	クリティカルが@{1}%増加。
11501	Increases MSPD by @{1}%.	移動速度が@{1}%増加。
11502	You never feel fatigued.	疲労しなくなる。
11503	Double Holy Light: Magic	ダブルホーリーライト：魔法
11504	Max Characters on Screen	画面内最大キャラクター数
11505	Save the current layout?	現在のレイアウトを保存しますか？
11506	Gundam AOE Visual Effect	ガンダム範囲エフェクト
11507	Inner and Outer Ring AOE	内外リング範囲攻撃
11508	Skill@{1} Kun Water Wall	スキル@{1} クン・ウォーターウォール
11509	Skill@{1} Ring Explosion	スキル@{1} リング爆発
