Index	English	Japanese_Translation
9154	Bind Invitation Code	招待コードを連携
9155	Expedition Challenge	遠征チャレンジ
9156	Faction @{1} Players	陣営@{1}のプレイヤー
9157	Break Time Remaining	休憩残り時間
9158	Refinement Resonance	精錬共鳴
9159	Smelting Restoration	精錬復元
9160	Premium Monthly Pass	プレミアム月間パス
9161	Movement Speed Build	移動速度ビルド
9162	DNS Resolution Check	DNS名前解決チェック
9163	TCP Connection Check	TCP接続チェック
9164	Head toward Prontera	プロンテラへ向かう
9165	Rescue the Professor	教授を救出する
9166	Caress the Stray Cat	野良猫を撫でる
9167	Refine a weapon once	武器を1回精錬する
9168	Accept A New Request	新しい依頼を受ける
9169	Catch up with Fervor	ファーヴァーに追いつく
9170	Catch up with Jiyang	ジヤンに追いつく
9171	Character UID Copied	キャラクターUIDをコピーしました
9172	Rank Function locked	ランキング機能はロックされています
9173	Selected build: ${1}	選択中のビルド: ${1}
9174	Career Total Assists	通算アシスト数
9175	Career Total Healing	通算回復量
9176	Return to checkpoint	チェックポイントに戻る
9177	Regional Capital War	地方首都戦
9178	Success Rate Details	成功率詳細
9179	Right Accessory Slot	右アクセサリースロット
9180	Guild Funds Rankings	ギルド資金ランキング
9181	Impeach Guild Master	ギルドマスターを弾劾
9182	Help Configure Build	ビルド設定をサポート
9183	Profile Book Display	プロフィールブック表示
9184	Expires in ${1} days	残り${1}日で期限切れ
9185	Expires in ${1} min.	残り${1}分で期限切れ
9186	Default Profile Card	デフォルトプロフィールカード
9187	Life Skill Materials	生活スキル素材
9188	Listed successfully.	出品しました。
9189	Enter Shop Item Name	ショップアイテム名を入力
9190	My Stand (${1}/${2})	マイ露店 (${1}/${2})
9191	Go to Trade Exchange	取引所へ移動
9192	Totem (Unidentified)	トーテム（未鑑定）
9193	Base EXP: ${1} /${2}	Base EXP: ${1} /${2}
9194	Battle Merit Details	戦功詳細
9195	Abnormal Trade price	異常な取引価格
9196	Ripe Fruit Emblem II	熟した果実の紋章II
9197	Skill Unlocked: ${1}	スキル解放: ${1}
9198	Season Preview Event	シーズンプレビューイベント
9199	Daily Purchase Limit	1日の購入上限
9200	${1} hours remaining	残り${1}時間
9201	First Purchase Bonus	初回購入ボーナス
9202	Confirm and purchase	確認して購入
9203	Insufficient Balance	残高が不足しています
9204	Cross-server Friends	クロスサーバーフレンド
9205	All-Time Popularity:	歴代人気度:
9206	Enter a gift message	ギフトメッセージを入力
9207	Affinity Level Bonus	親密度レベルボーナス
9208	Current Effect: ${1}	現在の効果: ${1}
9209	Friend request sent.	フレンド申請を送信しました。
9210	No rewards available	受け取れる報酬がありません
9211	Remove Deputy Leader	副リーダーを解任
9212	Gather Party Members	パーティメンバーを集合
9213	Request List is Full	リクエストリストが上限です
9214	Follow Party Leader?	パーティリーダーについて行きますか？
9215	Status Change Notice	ステータス変更通知
9216	Erudite Scholar-@{1}	博識な学者-@{1}
9217	Bidding ends in ${1}	入札終了まで ${1}
9218	Reference Sale Price	参考販売価格
9219	Reject this request?	このリクエストを拒否しますか？
9220	Requirements not met	条件を満たしていません
9221	No Guild Information	ギルド情報がありません
9222	Responses: ${1}/${2}	回答: ${1}/${2}
9223	Content is too long.	内容が長すぎます。
9224	Position Appointment	役職任命
9225	Departure successful	出発しました
9226	Stage Test Blueprint	ステージテスト設計図
9227	Main Combat - Debuff	メイン戦闘 - デバフ
9228	Main Combat - Shield	メイン戦闘 - シールド
9229	The bet has expired.	賭けの有効期限が切れました。
9230	Damage Taken Ranking	被ダメージランキング
9231	Contact Guild Master	ギルドマスターに連絡
9232	Card: Steel Chonchon	カード: スチールチョンチョン
9233	Sketch Card: Pharaoh	スケッチカード: ファラオ
9234	Sketch Card: Dracula	スケッチカード: ドラキュラ
9235	Portrait Card: Eddga	ポートレートカード: エドガ
9236	Portrait Card: Drake	ポートレートカード: ドレイク
9237	Shadow Card: Dracula	シャドウカード: ドラキュラ
9238	Shadow Card: Pharaoh	シャドウカード: ファラオ
9239	Sacred Relic Crystal	聖遺物クリスタル
9240	Guild Auction locked	ギルドオークションはロックされています
9241	Attack Speed +${1}%.	攻撃速度 +${1}%。
9242	Attack Speed +@{1}%.	攻撃速度 +@{1}%。
9243	Poring Counterattack	ポリンカウンター
9244	Increase SP Recovery	SP回復量増加
9245	Radiant Resurrection	輝く復活
9246	Arm Cannon - Enhance	アームキャノン - 強化
9247	Primal Monster Fruit	原初のモンスターフルーツ
9248	Link with Red Thread	赤い糸でリンク
9249	Magic Reflect - Card	魔法反射 - カード
9250	Lock Skill Indicator	スキルインジケーターを固定
9251	Right-Click Movement	右クリック移動
9252	Farthest Point Ahead	前方最遠地点
9253	Shift+Mouse Left Tap	Shift+マウス左クリック
9254	Dracula's Blood Pool	ドラキュラの血の池
9255	Movement Speed Boost	移動速度アップ
9256	Tiamat Spawn Warning	ティアマト出現警告
9257	Melody Sprite Attack	メロディスプライト攻撃
9258	Hunter Normal Attack	ハンター通常攻撃
9259	Skill@{1} Ripple Fin	スキル@{1} リップルフィン
9260	Circular Sonic Blast	円形ソニックブラスト
9261	Ring Drum Phase @{1}	リングドラム フェーズ @{1}
9262	Earth-Splitting Blow	大地を裂く一撃
9263	Jump off the Rampart	城壁から飛び降りる
9264	Goblin Spiral Launch	ゴブリンスパイラル発射
9265	Poring Normal Attack	ポリン通常攻撃
9266	Greedy Headless Mule	貪欲なヘッドレスミュール
9267	Dummy Hits Self@{1}%	ダミーが自身に@{1}%命中
9268	Vagabond Wolf Skills	バガボンドウルフのスキル
9269	Kobold Leader Skills	コボルドリーダーのスキル
9270	Osiris Normal Attack	オシリス通常攻撃
9271	Orc Lord-Placeholder	オークロード-プレースホルダー
9272	Blazing Fist Rampage	ブレイジングフィスト暴走
9273	Alert Reconnaissance	警戒偵察
9274	Silver Moon Descends	銀月降臨
9275	Sign in with Twitter	Twitterでサインイン
9276	Enter Character name	キャラクター名を入力
9277	Europe/Russia Server	欧州/ロシアサーバー
9278	Pyramid Laser Damage	ピラミッドレーザーダメージ
9279	Launch Yellow Bubble	イエローバブルを発射
9280	Launch Homing Bubble	追尾バブルを発射
9281	Homing Bubble Action	追尾バブルアクション
9282	Unstable Blue Bubble	不安定なブルーバブル
9283	P@{1} Red Bubble@{2}	P@{1} レッドバブル@{2}
9284	Eight-Direction Wave	8方向ウェーブ
9285	Ground Yellow Bubble	地上イエローバブル
9286	Skill@{1}Memory Game	スキル@{1}メモリーゲーム
9287	Cross Ripper Slasher	クロスリッパースラッシャー
9288	Soul Burst Technique	ソウルバースト技法
9289	S@{1}Piercing Shadow	S@{1}ピアシングシャドウ
9290	Crimson Rock Lv.@{1}	クリムゾンロック Lv.@{1}
9291	Dragon Breath (Fire)	ドラゴンブレス（火）
9292	Create Deadly Poison	クリエイトデッドリーポイズン
9293	Poisoned to the Core	猛毒が骨身まで染みる
9294	Requires ${1} points	${1}ポイント必要
9295	${1} Trophy Level-up	${1} トロフィーレベルアップ
9296	Draw prize tier @{1}	賞品ランク@{1}を抽選
9297	Test Large Card Pool	大規模カードプールテスト
9298	Unknown Skill Effect	不明なスキル効果
9299	Kill MVPs: ${1}/${2}	MVP討伐数: ${1}/${2}
9300	Material Gain: ${1}%	素材獲得量: ${1}%
9301	Request Voice Access	ボイス権限を申請
9302	Invite Guild Members	ギルドメンバーを招待
9303	Music Orb@{1}-Izlude	音楽オーブ@{1}-イズルード
9304	Music Orb@{1}-Geffen	音楽オーブ@{1}-ゲフェン
9305	Music Orb@{1}-Morroc	音楽オーブ@{1}-モロック
9306	Bone-Spiked Mountain	骨棘の山
9307	Bone-Spiked Barnacle	骨棘のフジツボ
9308	Golden Rune Mountain	黄金ルーンの山
9309	Large Roulette Laser	大型ルーレットレーザー
9310	Holy Rocket Launcher	ホーリーロケットランチャー
9311	Madogear Repair Zone	魔導ギア修理エリア
9312	Forest Puppet Type α	森のパペット タイプα
9313	Forest Puppet Type β	森のパペット タイプβ
9314	Forest Puppet Type γ	森のパペット タイプγ
9315	Desert Puppet Type α	砂漠のパペット タイプα
9316	Desert Puppet Type β	砂漠のパペット タイプβ
9317	Desert Puppet Type γ	砂漠のパペット タイプγ
9318	Give It All for Love	愛のためにすべてを
9319	Traveler-Looking Man	旅人風の男
9320	Nervous-Looking Bard	緊張した吟遊詩人
9321	You must be careful!	気をつけて！
9322	Exhausted Adventurer	疲れ果てた冒険者
9323	Supply Station Staff	補給所スタッフ
9324	Guild Services Staff	ギルドサービス担当
9325	Undersea Tunnel@{1}F	海底トンネル@{1}F
9326	Payon-Flying Trigger	フェイヨン飛行トリガー
9327	Territory War - Nine	領地戦 - 9
9328	Caravan Party Leader	キャラバンパーティリーダー
9329	Wind Lord Storm Rift	風の王ストームリフト
9330	Projectile_Sandstorm	Projectile_Sandstorm
9331	Empty Unit_Summoning	Empty Unit_Summoning
9332	Side-by-Side Horongs	並列ホロン
9333	P@{1} Red Bubble NPC	P@{1} レッドバブルNPC
9334	Spawn Animation Test	出現アニメーションテスト
9335	Freezing Trap Hunter	フリージングトラップハンター
9336	Expedition Adventure	遠征アドベンチャー
9337	Auto-Battle Duration	オートバトル時間
9338	Monsters Encountered	遭遇したモンスター
9339	Monster Kills Today:	本日のモンスター討伐数:
9340	Today's Top 10 Kills	本日の討伐数トップ10
9341	Teleport to Prontera	プロンテラへテレポート
9342	Eden Group Secretary	楽園団秘書
9343	Purchase successful.	購入しました。
9344	Stall Time Remaining	露店残り時間
9345	Available: ${1}~${2}	利用可能: ${1}~${2}
9346	DMG vs Earth Enemies	地属性の敵へのダメージ
9347	DMG vs Water Enemies	水属性の敵へのダメージ
9348	DMG vs Ghost Enemies	念属性の敵へのダメージ
9349	Damage to Brute Race	動物種族へのダメージ
9350	Damage to Demon Race	悪魔種族へのダメージ
9351	Damage to Plant Race	植物種族へのダメージ
9352	Damage to Angel Race	天使種族へのダメージ
9353	DMG vs Small Enemies	小型の敵へのダメージ
9354	Damage to Non-Bosses	非ボスへのダメージ
9355	No Approval Required	承認不要
9356	Start a Guild Rally?	ギルド集結を開始しますか？
9357	Current Floors: ${1}	現在のフロア: ${1}
9358	Artillery Privileges	砲撃権限
9359	Select Elite Members	エリートメンバーを選択
9360	This Week's Activity	今週のアクティビティ
9361	Last Week's Activity	先週のアクティビティ
9362	Response Application	申請への回答
9363	Limited-Time Tactics	期間限定戦術
9364	No Members available	利用可能なメンバーがいません
9365	Activity Points Info	アクティビティポイント情報
9366	Recruitment Settings	募集設定
9367	Contribution History	貢献履歴
9368	Go to the Eden Group	楽園団へ
9369	Repair the Gyroscope	ジャイロスコープを修理
9370	Disheveled Professor	身なりの乱れた教授
9371	Go to Ant Hell Again	再び蟻地獄へ
9372	An Unexpected Letter	思いがけない手紙
9373	Keep the Appointment	約束を守る
9374	Return the Spellbook	魔法書を返す
9375	Auto-Battle Unlocked	オートバトル解放
9376	Begin the Next Trial	次の試練を開始
9377	Adventure Essentials	冒険の必需品
9378	Aikuni's Recognition	アイクニの認定
9379	Job Advance Training	転職訓練
9380	Primary Battle Skill	主力戦闘スキル
9381	Pet not yet unlocked	ペットはまだ解放されていません
9382	Promotion succeeded!	昇格成功！
9383	Dismantle to receive	解体して獲得
9384	Get ${1} Off Summons	召喚を${1}回分獲得
9385	Growth Rate Increase	成長率アップ
9386	Unlock 4 Extra Slots	追加スロット4枠解放
9387	Required Proficiency	必要熟練度
9388	Battle Skill Effects	戦闘スキル効果
9389	Level-up to Lv. ${1}	Lv. ${1}までレベルアップ
9390	Breakthrough Success	突破成功
9391	Stats are increased.	ステータスが上昇しました。
9392	Draw ${1} More Times	あと${1}回引く
9393	Apprentice Tier @{1}	見習いランク @{1}
9394	Now we can take off~	これで出発できるね～
9395	^{1}Defeat Drake^{2}	^{1}ドレイクを倒す^{2}
9396	Jump into the vortex	渦へ飛び込む
9397	Defeat the Evil Boss	邪悪なボスを倒す
9398	Opening Dialogue@{1}	開始時会話@{1}
9399	Dialogue with Button	ボタン付き会話
9400	Why did you call us?	どうして私たちを呼んだの？
9401	Bobo, that's enough.	ボボ、もういいよ。
9402	Tell him your intent	彼に目的を伝える
9403	Take the Memory Form	記憶の姿を受け取る
9404	Darling, I love you!	ダーリン、愛してる！
9405	Oh... Oh... Waaaaah!	あっ…あっ…うわああん！
9406	...How did you know?	…どうして分かったの？
9407	Hey, don't touch me!	ちょっと、触らないで！
9408	Yes, I want to leave	はい、帰りたいです
9409	Enter the Next Stage	次のステージへ入る
9410	Are we under attack?	襲撃されてるの？
9411	Who are you, really?	あなた、本当は誰なの？
9412	Challenge difficulty	チャレンジ難易度
9413	Marker limit reached	マーカー数が上限です
9414	Recommended Players:	推奨人数:
9415	Dungeon Closing Time	ダンジョン終了時刻
9416	Learned successfully	習得しました
9417	Party About to start	パーティ開始間近
9418	Second-Prize Winners	2等当選者
9419	More monsters appear	さらにモンスターが出現
9420	^{1}Defend the Flag!	^{1}旗を守れ！
9421	${1} eliminated ${2}	${1}が${2}を撃破
9422	Wind's Departure III	風の旅立ちIII
9423	Cloud's Splendor III	雲の栄華III
9424	Graceful dance moves	優雅なダンスムーブ
9425	Where are you going?	どこへ行くの？
9426	Records Damage Dealt	与ダメージを記録
9427	Appearance Engraving	外見刻印
9428	Moonlit Challenger V	月夜の挑戦者V
9429	Moonlit Challenger I	月夜の挑戦者I
9430	Near the Water Point	給水地点の近く
9431	Selectable Item Pack	選択式アイテムパック
9432	Martial Artist Class	武闘家クラス
9433	Identity Badge Items	身分証アイテム
9434	Wide-Area High Burst	広範囲高火力
9435	Activate Trap Hunter	トラップハンターを起動
9436	Priest Normal Attack	プリースト通常攻撃
9437	Wind Style - Tornado	風属性 - トルネード
9438	Earth Style - Burrow	地属性 - 潜行
9439	Wind Style - Monsoon	風属性 - モンスーン
9440	Talk Style - Monsoon	トークスタイル - モンスーン
9441	Identity Card Revive	身分証カード復活
9442	Gravitational Impact	重力衝撃
9443	Switch to Ice Turret	アイスタレットに切り替え
9444	Kun Spit Out Players	クンがプレイヤーを吐き出す
9445	Trigger Linear Laser	リニアレーザーを発動
9446	One Random Shockwave	ランダム衝撃波1回
9447	Scorched Earth Brand	焦土の刻印
9448	Abyssal Cross Impact	深淵のクロスインパクト
9449	Super Lightning Bolt	スーパーライトニングボルト
9450	Focused Arrow Strike	集中アローストライク
9451	Sacred Wood Wrapping	聖なる木材の包装
9452	Blessed Sacred Glyph	祝福された聖なるグリフ
9453	Sacred Garment Blank	聖衣の素体
9454	^{1}[Side Quest]^{2}	^{1}[サブクエスト]^{2}
9455	^{1}[Main Quest]^{2}	^{1}[メインクエスト]^{2}
9456	^{1}[Commission]^{2}	^{1}[依頼]^{2}
9457	Rent a Cart Merchant	カート商人を雇う
9458	Make Lots of Friends	友達をたくさん作る
9459	Generous Yet Selfish	気前が良くて自分勝手
9460	Approaching the Core	コアへ接近
9461	The Perilous Pyramid	危険なピラミッド
9462	A Strange Phenomenon	奇妙な現象
9463	An Unprovoked Attack	突然の襲撃
9464	Dragon Coffin Island	ドラゴンコフィン島
9465	Cargo Delivery Point	貨物配送地点
9466	Prepare Emote/Action	エモート/アクションを準備
9467	Arcane Power - Green	秘術の力 - 緑
9468	Oak's Power - Orange	オークの力 - オレンジ
9469	Oak's Power - Purple	オークの力 - 紫
9470	Power of Fate - Blue	運命の力 - 青
9471	Power of Ymir - Blue	ユミルの力 - 青
9472	Ymir's Power - Green	ユミルの力 - 緑
9473	Age-appropriate tips	年齢に応じたヒント
9474	A radiant Soul Echo.	輝くソウルエコー。
9475	An ornate Soul Echo.	華麗なソウルエコー。
9476	A shimmering liquid.	きらめく液体。
9477	Please choose a wish	願いを選んでください
9478	Awaiting Performance	演奏待機中
9479	Goddess's Overture I	女神の序曲I
9480	Card exchange failed	カード交換に失敗しました
9481	Invalid support slot	サポートスロットが無効です
9482	A ring made of gold.	金で作られた指輪。
9483	A club made of gold.	金で作られた棍棒。
9484	An axe used by Orcs.	オークが使う斧。
9485	An axe made of iron.	鉄で作られた斧。
9486	Thunderous Hammering	轟くハンマー
9487	Search by Skill Name	スキル名で検索
9488	Ranged Amplification	遠距離強化
9489	Pet Shard: Wind Lord	ペットの欠片: 風の王
9490	Pet Shard: Fire Lord	ペットの欠片: 炎の王
9491	Pet Shard: Wild Rose	ペットの欠片: ワイルドローズ
9492	Pet Shard: Nepenthes	ペットの欠片: ネペンテス
9493	Pet Shard: Garm Baby	ペットの欠片: ガルムベビー
9494	Pet Shard: Baby Isis	ペットの欠片: ベビーイシス
9495	Pet Shard: Nightmare	ペットの欠片: ナイトメア
9496	Random Card Gift Box	ランダムカードギフトボックス
9497	Dig - Precious Chest	発掘 - 貴重な宝箱
9498	Mushroom Tomato Soup	キノコとトマトのスープ
9499	Strawberry Milkshake	ストロベリーミルクシェイク
9500	Green Lemon Cocktail	グリーンレモンカクテル
9501	Citruswood Fruit Tea	シトラスウッドフルーツティー
9502	Mainstay Potion Pack	主力ポーションパック
9503	Lord Knight Portrait	ロードナイトの肖像
9504	Rune Knight Portrait	ルーンナイトの肖像
9505	Royal Guard Portrait	ロイヤルガードの肖像
9506	High Wizard Portrait	ハイウィザードの肖像
9507	High Priest Portrait	ハイプリーストの肖像
9508	Mastersmith Portrait	ホワイトスミスの肖像
9509	Artisan's Mark Badge	職人の印章バッジ
9510	Masterless Soul Core	主なきソウルコア
9511	Live Coal of Insight	洞察の燃えさし
9512	Nothing of substance	特に意味のあるものはない
9513	Energy Control Valve	エネルギー制御バルブ
9514	Necklace of Oblivion	忘却のネックレス
9515	Peco Peco's Feathers	ペコペコの羽
9516	Supreme Pet EXP Book	最高級ペットEXPブック
9517	Pet Training Diary I	ペット育成日記I
9518	Basic Ignition Agent	基本点火剤
9519	Moon Star Core - Red	ムーンスターコア - 赤
9520	Royal City War S@{1}	王都戦 S@{1}
9521	【Adventure Party】MVP	【冒険パーティ】MVP
9522	Sun Star Core - Blue	サンスターコア - 青
9523	Legendary Weapon Ore	伝説の武器鉱石
9524	Crystal of Confusion	混乱のクリスタル
9525	Lv. @{1} Bow (No BD)	Lv. @{1} 弓（BDなし）
9526	Lv. @{1} @{2} Shield	Lv. @{1} @{2} シールド
9527	Lv. @{1} @{2} Dagger	Lv. @{1} @{2} ダガー
9528	Super Tournament Rod	スーパートーナメントロッド
9529	Intermediate Bow@{1}	中級弓@{1}
9530	Novice Composite Bow	初心者用コンポジットボウ
9531	Staff of Destruction	スタッフオブディストラクション
9532	Survivor's Rod (Dex)	サバイバルロッド（DEX）
9533	Two-Tone - Green/Red	ツートーン - 緑/赤
9534	Allocate Base Points	Baseポイントを割り振る
9535	Not enough item uses	アイテム使用回数が不足しています
9536	Talent Level too low	タレントレベルが低すぎます
9537	Codex Points (Books)	図鑑ポイント（本）
9538	Codex Points (Cards)	図鑑ポイント（カード）
9539	Card: Thief Bug Male	カード：雄盗蟲
9540	Equipment Appraisal:	装備鑑定:
9541	Auction Pre-purchase	オークション事前購入
9542	How to Gain Intimacy	親密度の上げ方
9543	Team Auction Details	チームオークション詳細
9544	Pet Deployment Guide	ペット配置ガイド
9545	My Party (${1}/${2})	マイパーティ (${1}/${2})
9546	(Progress ${1}/@{1})	（進行度 ${1}/@{1}）
9547	Continuous Gathering	連続採集
9548	Request from Friends	フレンドからのリクエスト
9549	Outfit-Only Sequence	衣装専用シーケンス
9550	Underwater Fireworks	水中花火
9551	Powerful Shield Bash	パワフルシールドバッシュ
9552	Terminate Killstreak	キルストリーク終了
9553	Unrivaled Killstreak	無双キルストリーク
9554	Clutch Crowd Control	土壇場のクラウドコントロール
9555	Consecutive Captures	連続占領
9556	Defeat the Commander	司令官を倒す
9557	Most Bosses Defeated	ボス最多討伐
9558	Most Flags Delivered	旗最多運搬
9559	No Matching Monsters	一致するモンスターがいません
9560	Theme Unlocked: ${1}	テーマ解放: ${1}
9561	Card [${1}] unlocked	カード [${1}] を解放
9562	Otherworldly Arrival	異界からの到来
9563	Revive [Buff Effect]	復活 [バフ効果]
9564	Movement Restriction	移動制限
9565	High-Energy Eruption	高エネルギー噴出
9566	New Lv. @{1} Bonfire	新しいLv. @{1} 焚き火
9567	Switch Transform@{1}	変身切替@{1}
9568	Increased Spear ASPD	槍ASPD上昇
9569	Shield Defense Orbit	シールド防御オービット
9570	Extra Skill Critical	追加スキルクリティカル
9571	Skill Area of Effect	スキル効果範囲
9572	Healing Orbit Effect	回復オービット効果
