Index	English	Japanese_Translation
21020	Transform: Poring, reducing Movement Speed and preventing attacks	変身：ポリン。移動速度が低下し、攻撃できなくなります。
21021	Continuously restores a large amount of Life and increases damage	大量のHPを継続的に回復し、与ダメージが増加します。
21022	Damage Increase: ${1}% while fighting alongside ^{1}【Falcon】^{2}.	^{1}【ファルコン】^{2}と共に戦っている間、与ダメージ+${1}%。
21023	<color=#63A22B>Download Speed: ${1}</color>  File Size: ${2}/${3}	<color=#63A22B>ダウンロード速度：${1}</color>  ファイルサイズ：${2}/${3}
21024	^{1}^{2}[Shield Boomerang]^{3}^{4} ricochets an Extra ${1} times.	^{1}^{2}[シールドブーメラン]^{3}^{4}が追加で${1}回跳ね返ります。
21025	Converts @{1}% of the sum of Physical ATK and Magic ATK into Life	物理攻撃力と魔法攻撃力の合計の@{1}%をHPに変換します。
21026	Increases Max HP by ${1}% of the total PATK and MATK, up to ${2}.	物理攻撃力と魔法攻撃力の合計の${1}%分、最大HPが増加します（最大${2}）。
21027	Unique Effect: CRIT DMG +${1}%. Each stack grants an Extra ${2}%.	固有効果：クリティカルダメージ+${1}%。1スタックごとに追加で${2}%増加します。
21028	Third-Prize Announcement @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始から@{2}ms後に3等賞を告知
21029	First-Prize Announcement @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始から@{2}ms後に1等賞を告知
21030	A decorative eggshell worn on the head. It's surprisingly sturdy.	頭にかぶる装飾用の卵の殻。見た目に反して意外と頑丈です。
21031	A radiant, sacred unicorn that looks enchanting from every angle.	どの角度から見ても幻想的な、聖なる輝きを放つユニコーン。
21032	Flames bloom wherever you tread, each step writing a poem in ash.	歩みを進めるたびに炎が咲き、一歩ごとに灰の詩が刻まれる。
21033	"Emergency Call" is an exclusive skill for the Vice Guild Master.	「緊急招集」はサブギルドマスター専用スキルです。
21034	Consuming a "Yggdrasil Berry" instantly restores @{1}% HP and SP.	「イグドラシルの実」を使用すると、HPとSPを即座に@{1}%回復します。
21035	Guild Management Members cannot be removed with Banish from Guild	ギルド管理メンバーは「ギルド追放」で除名できません。
21036	Automatically Ride the Ostrich Mount After the Balloon Is Removed	バルーン解除後、自動的にダチョウの乗り物へ騎乗します。
21037	Not enough materials. Please obtain the required materials first.	素材が不足しています。必要な素材を先に入手してください。
21038	Limited-Time Hatchery time remaining: <color=#ff993f>${1}</color>	期間限定孵化場の残り時間：<color=#ff993f>${1}</color>
21039	Complete your second Job Advance to unlock a more powerful class.	2次転職を完了すると、より強力な職業が解放されます。
21040	Activate all Resonance effects for any @{1} Elements in Soul Echo	ソウルエコーで任意の@{1}属性の共鳴効果をすべて発動する
21041	Confirm deployment. Feel that power surging through you! Hee-hee~	出撃を確定します。みなぎる力を感じるでしょ！えへへ～
21042	Try Save Preset first. You can make further changes after saving.	まずプリセットを保存してみましょう。保存後も変更できます。
21043	How can a Merchant go without their own Cart Merchant? Follow me!	マーチャントなら自分のカートくらい持たなきゃ！ついてきて！
21044	Wow! It's so beautiful here! Much comfier than Master's Backpack~	わあ！ここ、すっごく綺麗！ご主人様のバックパックよりずっと快適だね～
21045	Please claim your unclaimed Rank Reward from the previous Season.	前シーズンの未受取のランク報酬をお受け取りください。
21046	You ranked No. ${1} in this event. Please claim the prizes below!	このイベントで第${1}位にランクインしました。以下の報酬をお受け取りください！
21047	Don't worry, we've got this! We'll go pick the flowers right now!	心配いらないよ、任せて！今すぐ花を摘みに行こう！
21048	Sir! Don't squeeze that. If you damage it, you'll have to buy it!	お客様！それを握りつぶさないでください。壊したら買い取っていただきますよ！
21049	You'll have to meet my requirements before you can Trade with me.	私と取引したいなら、まず条件を満たしてもらわないとね。
21050	Well done. You've grasped your new skills faster than I expected.	よくやった。新しいスキルを思った以上に早く身につけたな。
21051	Oh? So you're the rookie she Suggested? You certainly look eager.	おや？君が彼女の推薦した新人か。ずいぶんやる気がありそうだな。
21052	All right, All right! Another errand, just as expected. Let's go!	はいはい！やっぱりまたお使いね。行きましょ！
21053	What does she mean by "run errands"? She's gone a little too far.	「お使い」って何よ？いくらなんでも言い方があるでしょ。
21054	Huh? The guy vanished and left his Clothes here? What's going on?	えっ？あいつ消えて、服だけ残していったの？どういうこと？
21055	It's back? Oh my gosh... You really brought it back in one piece!	戻ってきたの？まさか…本当に無傷で持ち帰ったのね！
21056	The Dungeon is not open yet. Contact Guild Management to open it.	ダンジョンはまだ開放されていません。ギルド管理者に開放を依頼してください。
21057	Deviling\nThe entrance to the Pirate's Hidden Treasure has closed	デビルリング\n海賊の秘宝への入口が閉じたぞ
21058	Tap above a wormhole to enter it and emerge from another wormhole	ワームホールの上をタップすると入り、別のワームホールから出ます。
21059	^{1}[${1}]^{2} added an accelerant, replacing [${2}] with [${3}].	^{1}[${1}]^{2}が促進剤を追加し、[${2}]を[${3}]に置き換えました。
21060	An exciting moment is approaching!\nPlayers in 【${1}】, get ready!	胸が高鳴る瞬間が近づいています！\n【${1}】のプレイヤーは準備してください！
21061	Bobo\nSomething's wrong with these flames! Don't stand too close!	ボボ\nこの炎、なんだか変だよ！近づきすぎないで！
21062	We can't go on like this. If only someone nearby could help us...	このままじゃ無理だ。近くに誰か助けてくれる人がいれば…
21063	Bobo\nThat's the professor's voice! Let's hurry and get him down!	ボボ\n教授の声だ！急いで下ろしてあげよう！
21064	Bobo\nThat must be the Relic up ahead! Whew, we finally found it!	ボボ\nあれが前にある遺物だね！ふぅ、やっと見つけた！
21065	Church Knight\nYou couldn't have come at a worse time. Watch out!	教会騎士\n最悪のタイミングで来たな。気をつけろ！
21066	Currently equipped appearance: <color=#cc762a><u>${1}</u></color>	現在装備中の外見：<color=#cc762a><u>${1}</u></color>
21067	Participate in the Guild Event: Ilmatar, God of Nature @{1} times	ギルドイベント「自然の神イルマタ」に@{1}回参加する
21068	Permanently unlock the Mechanical Set - Body Accessory appearance	「メカニカルセット - ボディアクセサリー」の外見を永久解放します。
21069	Activate the Sweetheart Tea Party Costume Appearance (Permanent).	「スイートハートティーパーティ」のコスチューム外見を解放します（永久）。
21070	Open this gift box to obtain a large number of progression items.	このギフトボックスを開けると、大量の育成アイテムを獲得できます。
21071	A premium, colorful, and delicious sea bream used in many dishes.	色鮮やかで美味しい高級タイ。さまざまな料理に使われます。
21072	Common silk thread used to sew clothing or light cloth equipment.	衣服や軽装装備の縫製に使われる一般的な絹糸。
21073	Similar to a Large Jellopy, but with a brighter crystalline glow.	大型ゼロピーに似ているが、より鮮やかな結晶の輝きを放っている。
21074	A gemstone that emits a Blue glow. Can be exchanged for Headwear.	青い光を放つ宝石。頭装備と交換できます。
21075	A gemstone that emits a pink glow. Can be exchanged for Headwear.	ピンク色の光を放つ宝石。頭装備と交換できます。
21076	${1} successfully performs the beautiful movement of Overture III	${1}が美しい「序曲III」の楽章を見事に演奏しました。
21077	An axe designed to overcome the slow attack speed common to axes.	斧特有の遅い攻撃速度を補うために設計された斧。
21078	First prize must be drawn from players using the Poring Transform	1等賞はポリン変身中のプレイヤーから抽選する必要があります。
21079	Third prize must be drawn from players using the Poring Transform	3等賞はポリン変身中のプレイヤーから抽選する必要があります。
21080	Event Period: Sundays on even-numbered weeks, @{1}:@{2}~@{3}:@{4}	イベント期間：偶数週の日曜日、@{1}:@{2}～@{3}:@{4}
21081	You already have an unclaimed gift containing the same appearance	同じ外見を含む未受取のギフトをすでに所持しています。
21082	Auto-battle time was too short. No earnings summary is available.	オートバトル時間が短すぎるため、収益サマリーはありません。
21083	This guild is on Merge Guild cooldown and cannot Merge Guild yet.	このギルドはギルド合併のクールダウン中のため、まだ合併できません。
21084	You have already joined a guild. Failed to cancel the application	すでにギルドに加入しているため、申請の取り消しに失敗しました。
21085	The attribute selected by the client does not exist on the server	クライアントで選択した属性がサーバー上に存在しません。
21086	Response failed. You cannot respond to your own Get Help request.	応答に失敗しました。自分自身の支援要請には応答できません。
21087	Too many requests. Please wait before starting matchmaking again.	リクエストが多すぎます。しばらくしてから再度マッチングしてください。
21088	Nickname does not meet the length requirements. Please try again.	ニックネームが文字数の条件を満たしていません。もう一度入力してください。
21089	Uses a Burst of speed to move ${1} m in the designated direction.	加速して指定方向へ${1}m移動します。
21090	You can participate in this event the day after you Join a guild.	このイベントには、ギルド加入の翌日から参加できます。
21091	Let's split up and meet back here once we've gathered everything!	手分けしよう！全部集め終わったらここで合流ね！
21092	For every @{1} skills on this Totem, gain @{2}% damage reduction.	このトーテムのスキル@{1}個ごとに、被ダメージ軽減+@{2}%。
21093	Magic damage against targets below @{1}% Life increased by @{2}%.	HPが@{1}%未満の対象への魔法ダメージが@{2}%増加します。
21094	Movement Speed +@{1}%. Touch a red bubble to gain a damage bonus.	移動速度+@{1}%。赤い泡に触れるとダメージボーナスを獲得します。
21095	Reduces damage taken from players' Normal Attack skills by ${1}%.	プレイヤーの通常攻撃スキルから受けるダメージを${1}%軽減します。
21096	Traps one player inside a Bell, then attacks the Bell with an AOE	プレイヤー1人を鈴の中に閉じ込め、その鈴を範囲攻撃します。
21097	Target three players and drop cross-shaped cannon blasts on them.	プレイヤー3人を指定し、十字型の砲撃を落とします。
21098	Assistance request sent to the <color=#F4F2E9>${1}</color> Channel	<color=#F4F2E9>${1}</color>チャンネルへ支援要請を送信しました。
21099	You haven't cleared this round yet. Are you sure you want to quit?	このラウンドをまだクリアしていません。本当に退出しますか？
21100	Fight in the Territory War and earn bountiful rewards for victory.	領土戦争に参加し、勝利して豪華な報酬を獲得しよう。
21101	^{1}Attack Almakia with the Heavy Cannon until it becomes Weak^{2}	^{1}重砲でアルマギアを攻撃し、弱体化させる^{2}
21102	There's an Adventurer camp nearby. Go there to gather information.	近くに冒険者キャンプがあります。そこで情報を集めましょう。
21103	Touch the memory entity prototype and fall into another dimension.	記憶体の試作機に触れ、別の次元へ落ちる
21104	【Challenge】 Defeat an MVP with any Member of your Adventure Party.	【挑戦】冒険者パーティのメンバーと一緒にMVPを1体倒す
21105	This player is masked. You cannot view their personal information.	このプレイヤーは匿名状態です。個人情報を確認できません。
21106	Randomly grants <color=#cc762a>${1}-${2}</color> Unseal Card Slots	ランダムで<color=#cc762a>${1}-${2}</color>個のカード封印スロットを解放します。
21107	Spend <sprite name="${1}"> <color=#cc762a>x${2}</color> to Revive?	<sprite name="${1}"> <color=#cc762a>x${2}</color>を消費して復活しますか？
21108	Enhancement attributes take effect once the equipment is equipped.	強化属性は装備を装着すると有効になります。
21109	The displayed review time varies based on the player's Reputation.	表示される審査時間はプレイヤーの信用度によって異なります。
21110	For every @{1} professions that reach Grandmaster, Max Vigor +@{2}	グランドマスターに到達した職業@{1}個ごとに、最大活力+@{2}
21111	Automatically use when HP falls below <color=#cc762a>${1}%</color>	HPが<color=#cc762a>${1}%</color>未満になると自動使用
21112	Automatically use when SP falls below <color=#cc762a>${1}%</color>	SPが<color=#cc762a>${1}%</color>未満になると自動使用
21113	This player is in an instance and cannot accept Party invitations.	このプレイヤーはインスタンス内にいるため、パーティ招待を受けられません。
21114	Invitations are being sent too frequently. Please try again later.	招待の送信頻度が高すぎます。しばらくしてからもう一度お試しください。
21115	Targets are being switched too frequently. Please try again later.	ターゲットの切り替え頻度が高すぎます。しばらくしてからもう一度お試しください。
21116	Please enter a recruitment message of no more than ${1} characters	募集メッセージは${1}文字以内で入力してください。
21117	Load <color=#a6e26c>6/7/8</color> items to earn Additional rewards	<color=#a6e26c>6/7/8</color>個のアイテムを積み込むと追加報酬を獲得できます。
21118	The entry period has ended. You can no longer enter the Gala Quiz.	入場時間が終了しました。祝典クイズにはもう参加できません。
21119	Damage taken by this unit from the next hit is increased by ${1}%.	このユニットが次に受ける1回のダメージが${1}%増加します。
21120	I have read and agree to the Service Agreement and Privacy Policy.	サービス利用規約およびプライバシーポリシーを読み、同意します。
21121	A new game version is available. Please launch the game to update.	新しいゲームバージョンがあります。ゲームを起動して更新してください。
21122	When ^{1}^{2}[Basilica]^{3}^{4} reaches Lv. ${1}, MDEF/PDEF +${2}.	^{1}^{2}[バシリカ]^{3}^{4}がLv.${1}に到達すると、MDEF/PDEF+${2}。
21123	Learning ^{1}^{2}[Spear Mastery]^{3}^{4} grants ${1}% Holy Damage.	^{1}^{2}[スピアマスタリー]^{3}^{4}を習得すると、聖属性ダメージ+${1}%。
21124	PATK +@{1}, and ^{1}^{2}[Sacrifice]^{3}^{4} no longer consumes HP.	物理攻撃力+@{1}。^{1}^{2}[サクリファイス]^{3}^{4}がHPを消費しなくなります。
21125	^{1}^{2}[Brandish Spear]^{3}^{4} gains an Extra ${1}% Crit Chance.	^{1}^{2}[ブランディッシュスピア]^{3}^{4}のクリティカル率が追加で${1}%増加します。
21126	Second-Prize Announcement @{2} ms after Campfire Phase @{1} begins	焚き火フェーズ@{1}開始から@{2}ms後に2等賞を告知
21127	A theatrical prop Helmet that frightens others when worn normally.	普通にかぶっているだけで周囲を驚かせる舞台用の兜。
21128	A mustache that gives you a sincere and dependable look when worn.	身につけると誠実で頼もしい印象になる口ひげ。
21129	Expedition Duration <#c2ff7a><size=36>${1}</size></color>/${2} min	遠征時間 <#c2ff7a><size=36>${1}</size></color>/${2}分
21130	Guild Activities - (Auction Eligibility) Guild League - Semifinals	ギルド活動 -（オークション参加資格）ギルドリーグ - 準決勝
21131	Deploy 3 pets from the same Faction to activate the Faction bonus.	同じ陣営のペットを3体出撃させると、陣営ボーナスが発動します。
21132	This pet is currently in a Utility Slot. Change it to a Main Slot?	このペットは現在サポートスロットにいます。メインスロットへ変更しますか？
21133	This pet is currently in a Main Slot. Change it to a Utility Slot?	このペットは現在メインスロットにいます。サポートスロットへ変更しますか？
21134	Next, let's Learn how to equip a Potion to a quick slot. Tap here.	次はポーションをクイックスロットに装備する方法を覚えよう。ここをタップして！
21135	Now, drag the Potion into the empty slot like this. Give it a try!	さあ、ポーションをこの空きスロットへドラッグしてみて。やってみよう！
21136	Talents can quickly make you stronger. Come take a look with Bobo!	才能はすぐに強くなる助けになるよ。ボボと一緒に見てみよう！
21137	Huh? Is something still not ready? Bobo can't wait any longer, bo!	えっ？まだ準備できてないの？ボボ、もう待ちきれないよ！
21138	A gift from ${1}. Here is what ${1} would like to say to you: ${2}	${1}からのプレゼントです。${1}からあなたへのメッセージ：${2}
21139	I'm a professional gem appraiser, and I only sell the finest gems!	私はプロの宝石鑑定士です。扱うのは最高級の宝石だけですよ！
21140	I really enjoy volunteering. Helping others gives my Life meaning.	ボランティアが大好きなんです。人の役に立つことが私の生きがいです。
21141	Worn-out soles can be replaced, and a wrong turn can be corrected~	すり減った靴底は替えられるし、道を間違えたなら引き返せばいいのよ～
21142	...Wait. This contradicts what was written in the previous volume.	…待って。これは前巻に書かれていた内容と矛盾している。
21143	Quests complete. Hawke, Thank You for the intelligence and backup.	クエスト完了。ホーク、情報と援護をありがとう。
21144	Come, Kill some Nearby monsters and show me your current strength.	近くのモンスターを何体か倒して、今の実力を見せてくれ。
21145	Waiting for the administrator to begin or for the countdown to end	管理者の開始操作、またはカウントダウン終了を待っています。
21146	Bee Cavalry will target players and charge. Watch your positioning	蜂騎兵がプレイヤーを狙って突進します。位置取りに注意してください。
21147	${1} voluntarily left the battlefield. Their ID Tag is now invalid	${1}が自ら戦場を離脱しました。IDタグは無効になりました。
21148	The party's Third Prize will be drawn in @{1} seconds. Stay tuned!	パーティの3等賞は@{1}秒後に抽選されます。お楽しみに！
21149	The party's First Prize will be drawn in @{1} seconds. Stay tuned!	パーティの1等賞は@{1}秒後に抽選されます。お楽しみに！
21150	Attention!\nA group of little monsters carrying treasure is ready!	注意！\nお宝を持った小型モンスターの群れが準備できました！
21151	Bobo\nIt's too narrow here for the ant. Should we squeeze through?	ボボ\nここは狭すぎてアリが通れないよ。僕たちだけでくぐり抜ける？
21152	Martha\nDarn it! We almost won. Louie, let's challenge them again!	マーサ\nもう！あと少しで勝てたのに！ルイ、もう一回挑戦しよう！
21153	Cockroach Researcher\nUgh, stupid dog! Go away! Stay away from me!	ゴキブリ研究者\nうわっ、このバカ犬！あっち行け！近寄るな！
21154	Activate the Dinner Date matching Facewear Appearance (Permanent).	「ディナーデート」に対応する顔装備の外見を解放します（永久）。
21155	A lavish gift awarded to active participants in the Territory War.	領土戦争で活躍した参加者に贈られる豪華なギフト。
21156	A toenail clipped from a wolf's paw. Available from the Collector.	狼の足から切り取られた爪。コレクターから入手できます。
21157	A feline favorite used to draw items in Mine Planet Treasure Hunt.	採掘惑星の宝探しで抽選に使う、猫たちの大好物。
21158	A gemstone that emits a White glow. Can be exchanged for Headwear.	白い光を放つ宝石。頭装備と交換できます。
21159	Fur from a Flying monster or Brute. Can be exchanged for Headwear.	飛行型モンスターまたは動物系モンスターの毛。頭装備と交換できます。
21160	Overture I rings out as ${1} successfully contributes music energy	${1}が音楽エネルギーの提供に成功し、「序曲I」が響き渡ります。
21161	Pet must reach the maximum star rating before it can be dismantled	ペットを分解するには、星ランクを最大まで上げる必要があります。
21162	Points obtained by defeating monsters in the ^{1}Payon^{2} region.	^{1}フェイヨン^{2}地域のモンスターを倒すと獲得できるポイント。
21163	Used to offset Net Victory Points deducted in Survivor Battle Misc	生存者の戦い・その他で差し引かれた勝利ポイントを相殺するために使用します。
21164	Third prize must be drawn from players using the Lunatic Transform	3等賞はルナティック変身中のプレイヤーから抽選する必要があります。
21165	Second prize must be drawn from players using the Poring Transform	2等賞はポリン変身中のプレイヤーから抽選する必要があります。
21166	Activate Lower-Left @{1} Invisible Wall @{2} when the event begins	イベント開始時、左下@{1}の透明壁@{2}を有効化
21167	Activate Upper-Left @{1} Invisible Wall @{2} when the event begins	イベント開始時、左上@{1}の透明壁@{2}を有効化
21168	The player has another action in progress. Please try again later.	プレイヤーは別の操作を実行中です。しばらくしてからもう一度お試しください。
21169	Joining an Adventurer Group is on cooldown (time remaining: ${1}).	冒険者グループへの加入はクールダウン中です（残り時間：${1}）。
21170	Please water a sapling displaying an Adventurer Group declaration.	冒険者グループ宣言が表示されている苗木に水をあげてください。
21171	This guild's activity rating was too low last week to Merge Guild.	このギルドは先週の活躍度評価が低すぎたため、ギルド合併できません。
21172	You have reached the limit for guild responses to your application	ギルド加入申請への応答上限に達しました。
21173	Failed to create NPC. Invalid reason -- internal server error code	NPCの生成に失敗しました。無効な理由 -- サーバー内部エラーコード
21174	You have reached today's request limit. Please try again Tomorrow.	本日のリクエスト上限に達しました。明日もう一度お試しください。
21175	This Member is currently using a war machine. Revoke their access?	このメンバーは現在攻城兵器を使用中です。使用権限を取り消しますか？
21176	This item is in the public listing period and cannot be purchased.	このアイテムは公開出品期間中のため購入できません。
21177	(Puts hands on hips) Young man! True love must be put to the test!	（腰に手を当てて）若者よ！真実の愛には試練が必要なの！
21178	Oh, it's you. Would you like to review the second-job class paths?	あら、あなたね。2次職の転職ルートをもう一度確認する？
21179	We're here to investigate the Relic! Don't worry about our safety.	私たちは遺物の調査に来たんです！安全のことは心配しないでください。
21180	Come see me again... tomorrow. Perhaps it's time you learned more.	また明日…私のところへ来てください。そろそろもっと詳しく教える時かもしれません。
21181	Normal Attack, Talent Skills, and Derived Skills cannot be edited.	通常攻撃、タレントスキル、派生スキルは編集できません。
21182	Epic Battle ${1} difficulty is now available!\nAnswer the summons?	エピックバトルの${1}難易度が開放されました！\n召集に応じますか？
21183	Learn 【Advanced Katar Mastery】 to gain an Extra ${1} Physical ATK.	【上級カタール修練】を習得すると、物理攻撃力が追加で${1}増加します。
21184	Movement Speed +@{1}%. Touch a blue bubble to gain a damage bonus.	移動速度+@{1}%。青い泡に触れるとダメージボーナスを獲得します。
21185	Items you no longer own were automatically removed from the build.	現在所持していないアイテムはビルドから自動的に削除されました。
21186	Granted by the Fox Fairy. Increases damage dealt by ^{1}${1}%^{2}.	フォックスフェアリーの加護。与ダメージが^{1}${1}%^{2}増加します。
21187	Increases damage reduction from Demi-Human monsters by ${1}%~${2}%	人間形モンスターから受けるダメージ軽減が${1}%～${2}%増加します。
21188	^{1}Use Lope to dodge attacks and slide all the way to the end!^{2}	^{1}跳躍を使って攻撃をかわし、そのまま最後まで滑り抜けよう！^{2}
21189	The Professor mentions a strange young girl nearby. Go take a look.	教授が近くにいる奇妙な少女のことを話している。様子を見に行こう。
21190	With the rat problem solved, Grandpa Bob decided to join your side.	ネズミ問題が解決し、ボブ爺さんがあなたの仲間になることを決めた。
21191	In the letter, the Job Advance Mentor asks you to meet in Prontera.	手紙には、転職指導員がプロンテラで会いたがっていると書かれている。
21192	Give the materials to the Adventurer so he can create a tracker ant	冒険者に素材を渡し、追跡アリを作ってもらう
21193	Increases the Shield effect by ${1} when affected by a Shield skill	シールドスキルの効果中、シールド効果が${1}増加します。
21194	Some players must repair the Dragon-Hunting Turrets on the platform	一部のプレイヤーは台座上のドラゴン討伐用タレットを修理する必要があります。
21195	Head to the outskirts of the arena and Pick up Dragonblood Crystals	アリーナ外周へ向かい、ドラゴンブラッドクリスタルを拾う
21196	Switch stat builds. This version currently supports only one build.	ステータスビルドを切り替えます。現在のバージョンでは1つのビルドのみ対応しています。
21197	Please confirm the item information and quantity before purchasing.	購入前にアイテム情報と数量をご確認ください。
21198	This exceeds the maximum quantity per listing. Please select again.	1回の出品上限数を超えています。もう一度選択してください。
21199	Gift sent successfully. Please wait for the recipient to accept it.	ギフトを送信しました。相手が受け取るまでお待ちください。
21200	Maximum bid cannot be less than ${1} times the minimum starting bid	最大入札額は最低開始価格の${1}倍未満には設定できません。
21201	Leave this screen?\nYour selections will be cleared when you leave.	この画面を離れますか？\n離れると選択内容はクリアされます。
21202	Spend ${1} Guild Funds to Level-up the ${2} building to level ${3}?	ギルド資金${1}を消費して、建物${2}をレベル${3}にアップしますか？
21203	You are already on the Map Appeared for this MVP. Find it yourself!	すでにこのMVPが出現したマップにいます。自分で探してください！
21204	When a one-handed or two-handed staff is equipped, Magic ATK +${1}.	片手杖または両手杖を装備時、魔法攻撃力+${1}。
21205	When ^{1}^{2}[Arcane Mastery]^{3}^{4} reaches Lv. ${1}, MATK +${2}.	^{1}^{2}[アーケインマスタリー]^{3}^{4}がLv.${1}に到達すると、MATK+${2}。
21206	Hidden Realm Boss skills are the same as those of the General Boss.	秘境ボスのスキルは通常ボスと同じです。
21207	The "Ice Wall" (Wall of Ice) skill can be broken by certain skills.	「アイスウォール」（氷の壁）スキルは一部のスキルで破壊できます。
21208	In RO, the Apple Headgear is the most iconic look for Mage classes.	ROでは、リンゴの頭装備はマジシャン系職業を象徴する定番の外見です。
21209	In RO, the more slots a piece of equipment has, the higher its DEF.	ROでは、装備のスロット数が多いほどDEFが高くなります。
21210	Soul Echoes that have undergone Level-up are unavailable for Trade.	レベルアップ済みのソウルエコーは取引できません。
21211	All Heroes, Enter the Inner Area for the Final Showdown with Fafnir	勇者たちよ、内部エリアへ進み、ファフニールとの最終決戦に挑め！
21212	Automatically Ride the Wild Boar Mount After the Balloon Is Removed	バルーン解除後、自動的にイノシシの乗り物へ騎乗します。
21213	Pet must be unlocked and complete a Level-up before it can Respawn.	ペットを再生するには、解放済みかつレベルアップを完了している必要があります。
21214	Activates the Main Battle Skill of the pet in the Main Battle slot.	メイン戦闘スロットに配置したペットのメイン戦闘スキルを発動します。
21215	Outnumber the enemy inside the circle to capture the control point.	サークル内で敵より人数を多くすると、制圧ポイントを占領できます。
21216	When a great crisis approaches, it will guide you. Use it wisely...	大きな危機が迫った時、それがあなたを導いてくれるでしょう。賢く使ってください…
21217	Don't worry! When the time comes, you can hide behind Bobo, Master!	心配しないで！いざとなったらご主人様はボボの後ろに隠れていいからね！
21218	Tell me which day you drink~\nAnd I'll tell you which day I drink~.	何曜日に飲むか教えて～\nそしたら私が飲む曜日も教えてあげる～。
21219	And now my friends and I have so much less to talk about. Honestly~	そのせいで、今じゃ友達との話題がずいぶん減っちゃったんだから。もう～
21220	I'm not bragging. It's true! Go ask one of the veteran Adventurers.	自慢じゃないって。本当なんだ！ベテラン冒険者に聞いてみなよ。
21221	They've defiled the freedom of flight. Someday, they'll pay for it.	奴らは空を飛ぶ自由を汚した。いつか必ず報いを受けるさ。
21222	Exactly! You need to take care of yourself, or who'll protect me...	そうそう！ちゃんと自分を大事にしてよ。じゃないと誰が私を守ってくれるの…
21223	Affixes? That sounds so technical... Come on! Let's check them out!	接頭辞？なんだか難しそう…ほら！見に行ってみようよ！
21224	You've already seen the vision the compass showed you, haven't you?	コンパスが見せた幻視、もう見たんでしょ？
21225	You can reenter from the event screen after exiting. Exit the area?	退出後もイベント画面から再入場できます。エリアから退出しますか？
21226	The Bonfire's blessing has faded. Please exit in an orderly fashion	焚き火の祝福が消えました。順番に退出してください。
21227	The movement is complete! Dodge in the order shown by the warnings!	楽章が完成しました！警告表示の順番どおりに回避してください！
21228	Step onto the staff of rhythm. One wrong move means eternal silence	リズムの五線譜を踏み進め。一歩でも間違えれば永遠の静寂が待つ
21229	The party's Second Prize will be drawn in @{1} seconds. Stay tuned!	パーティの2等賞は@{1}秒後に抽選されます。お楽しみに！
21230	Gain the Shrink effect and choose You or an Other player to Shrink.	縮小効果を獲得し、自分または他のプレイヤー1人を選んで縮小します。
21231	The ${1} Guild's Elite Treasure Cart has been completely destroyed!	ギルド${1}のエリート宝物カートが完全に破壊されました！
21232	Bobo\nWhew, we're finally back! I'm going to get some beauty sleep!	ボボ\nふぅ、やっと戻ってきた！ボボ、ひと眠りして美容睡眠するね！
21233	Bobo\nMaster, look at these claw marks... Baphomet might be nearby.	ボボ\nご主人様、この爪痕を見て…バフォメットが近くにいるかもしれないよ。
