Index	English	Japanese_Translation
18159	Affects your damage taken from Medium enemies	中型の敵から受けるダメージに影響
18160	Affects your damage against non-Boss monsters	非BOSSモンスターへのダメージに影響
18161	Affects the duration of Slow inflicted on you	受ける鈍足の持続時間に影響
18162	Encountered Baphomet at Prontera's North Gate	プロンテラ北門でバフォメットと遭遇
18163	Ride the Deniro to the depths of the Ant Hell	デニーロに乗って蟻地獄の奥へ
18164	Territory War Convoy Order Application Failed	領地戦護送隊注文申請に失敗しました
18165	Secret Trove—Rift Crisis Event Reward Reissue	秘密宝庫—リフトクライシスイベント報酬再送
18166	Temporary State Capital Battle Activity Quest	期間限定・州都戦アクティビティクエスト
18167	Tap the caravan icon to Move to its Location.	キャラバンアイコンをタップしてその場所へ移動。
18168	Redeemed. Check your mailbox for the rewards.	交換完了。報酬はメールボックスを確認してください。
18169	<color=#cc762a>${1}</color> Unseal Card Slots	<color=#cc762a>${1}</color> カードスロット解放
18170	Chapter 2 covers the fundamentals of running.	第2章ではランニングの基礎を扱います。
18171	Auto-Use Fly Wing When No Monsters Are Nearby	周囲にモンスターがいないときハエの羽を自動使用
18172	The Caravan Party Leader wants to talk to You	キャラバン隊長が話したがっています
18173	The captain is worried about You. Talk to her	船長があなたを心配しています。話しかけてください
18174	Tell the Caravan Member that Baphomet is dead	バフォメットを倒したことをキャラバンメンバーに伝える
18175	Complete quests and Kill monsters to earn EXP	クエスト完了やモンスター討伐でEXPを獲得
18176	Points remaining: <color=#63a22b>${1}</color>	残りポイント：<color=#63a22b>${1}</color>
18177	Revive in <color=#76c233>${1}</color> seconds	<color=#76c233>${1}</color>秒後に復活
18178	${1} Declined your Revive invitation! (╯▔皿▔)╯	${1}が復活招待を拒否しました！(╯▔皿▔)╯
18179	Appearance Shop - Direct Purchase - Hairstyle	外見ショップ - 直接購入 - 髪型
18180	Summon a Demonic Wolf to Fight Alongside you.	魔狼を召喚して共に戦わせる。
18181	Strike opponents with consecutive Sand Puffs.	サンドパフを連続で放って攻撃する。
18182	Purchase after the public listing period ends	公開出品期間終了後に購入可能
18183	Stat Builds cannot be switched during combat.	戦闘中はステータスビルドを切り替えられません。
18184	Pet Presets cannot be switched during combat.	戦闘中はペットプリセットを切り替えられません。
18185	Vigor Potion effectiveness increases by @{1}%	活力ポーションの効果が@{1}%増加
18186	Refreshing recommended friends is on cooldown	おすすめフレンドの更新はクールダウン中です
18187	Maximum number of Deputy Raid Leaders reached	副レイドリーダーの上限人数に達しました
18188	We look forward to welcoming all Adventurers!	冒険者のみなさんの参加をお待ちしています！
18189	The auction has begun. You may now bid freely	オークションが始まりました。自由に入札できます
18190	Combine ${1} Totems of ${1} quality or higher	${1}品質以上のトーテムを${1}個合成
18191	This can only be sent once every ${1} minutes	これは${1}分ごとに1回のみ送信できます
18192	Level-up to unlock a higher Skill Level limit	レベルアップしてスキルレベル上限を解放
18193	Pet Protection Actual Effect Trigger - Output	ペット保護効果 実効果発動 - 出力
18194	Survivor Battle Net Victory Protection Points	サバイバルバトル純勝利保護ポイント
18195	Spirit Tower Floor ${1} has not been cleared.	精霊の塔${1}階をクリアしていません。
18196	Flying is not allowed in the current Location	現在地では飛行できません
18197	Only the Party Leader can perform this action	パーティリーダーのみこの操作を行えます
18198	MP Recovery Speed +${1}% and Magic ATK +${2}.	MP回復速度 +${1}%、魔法ATK +${2}。
18199	At @{1} stacks, triggers 【Firepower Loading】.	@{1}スタックで【火力装填】を発動。
18200	Control debuff resistance increased by +@{1}.	行動妨害デバフ耐性 +@{1}。
18201	【Spear Formation - Blood Cross】 damage +@{1}%	【スピアフォーメーション - ブラッドクロス】ダメージ +@{1}%
18202	Recover @{1}% Max Life per sec. for @{2} sec.	毎秒最大HPの@{1}%を@{2}秒間回復。
18203	Searching for enemies in Hiding within range.	範囲内の隠れている敵を捜索中。
18204	Skill@{1}Square Formation Bagpipe Sound Blade	スキル@{1}スクエアフォーメーション・バグパイプソニックブレード
18205	Add @{1} Different-Color Bubbles Side by Side	異なる色のバブルを@{1}個横並びで追加
18206	Skill@{1}_Summon X@{2} Cross Compression Zone	スキル@{1}_X@{2}クロス圧縮ゾーン召喚
18207	Skill@{1}_Summon X Cross@{2} Compression Zone	スキル@{1}_Xクロス@{2}圧縮ゾーン召喚
18208	Trophies Achieved: <#c27b47>${1}</color>/${2}	達成トロフィー：<#c27b47>${1}</color>/${2}
18209	Allows use of ^{1}^{2}Sight Lv. @{1}^{3}^{4}.	^{1}^{2}サイト Lv. @{1}^{3}^{4}を使用可能。
18210	End the event when activity phase @{1} begins	アクティビティフェーズ@{1}開始時にイベント終了
18211	(Cards are inactive when no gear is equipped)	（装備未装着時、カード効果は無効）
18212	New Titles are not yet available. Stay tuned!	新しい称号はまだ利用できません。今後にご期待ください！
18213	Filter results have been applied to all maps.	フィルター結果を全マップに適用しました。
18214	You cannot switch Skill Builds during combat.	戦闘中はスキルビルドを切り替えられません。
18215	（<#63A22B>${1}</color>+<#6E8bC8>${2}</color>）	（<#63A22B>${1}</color>+<#6E8bC8>${2}</color>）
18216	Complete the prerequisite challenge to unlock	前提チャレンジを完了すると解放
18217	Channel names are limited to ${1} characters.	チャンネル名は${1}文字以内です。
18218	Magic Circle_Maya Sandstorm Instant-Kill Zone	魔法陣_マヤー砂嵐即死エリア
18219	You've already claimed today's Sweep rewards.	本日の掃討報酬は受取済みです。
18220	Silverwing Covenant · Matching Theme Facewear	シルバーウィングの盟約・テーマフェイス装備
18221	A headband made from gathered Angel feathers.	集めた天使の羽で作ったヘッドバンド。
18222	Silverwing Covenant · Matching Theme Backwear	シルバーウィングの盟約・テーマ背中装備
18223	You don't have any Fly Wing in your Backpack.	バックパックにハエの羽がありません。
18224	Cooldown in progress. Please try again later.	クールダウン中です。しばらくしてから再試行してください。
18225	You haven't opened your Stall.\nLeave anyway?	露店を開いていません。\nそれでも退出しますか？
18226	You cannot set up a Stall inside an instance.	インスタンス内では露店を出せません。
18227	This item is bound and unavailable for Trade.	このアイテムは帰属済みのため取引できません。
18228	Limited-time items are unavailable for Trade.	期間限定アイテムは取引できません。
18229	Continue Investigating Along the Guided Route	案内ルートに沿って調査を続ける
18230	Challenge the Phantom Realm Protector: Osiris	ファントムレルム守護者：オシリスに挑戦
18231	Challenge Isti, Protector of the Divine Realm	神域の守護者イスティに挑戦
18232	Challenge Ilmo, Protector of the Divine Realm	神域の守護者イルモに挑戦
18233	Take the Ship Ticket to the Eden Group Leader	船のチケットを楽園団団長に渡す
18234	Complete the quest after some time has passed	しばらく時間を置いてからクエストを完了
18235	Connect Quest - Team Up to Defeat MVP Dracula	連携クエスト - パーティでMVPドラキュラを討伐
18236	Connect Quest - Team Up to Defeat MVP Pharaoh	連携クエスト - パーティでMVPファラオを討伐
18237	Connect Quest - Team Up to Defeat Normal Maya	連携クエスト - パーティでノーマル・マヤーを討伐
18238	Connect Quest - Defeat Hard Osiris in a Party	連携クエスト - パーティでハード・オシリスを討伐
18239	Connect Quest - Defeat Normal Isti in a Party	連携クエスト - パーティでノーマル・イスティを討伐
18240	Connect Quest - Defeat Normal Ilmo as a Party	連携クエスト - パーティでノーマル・イルモを討伐
18241	Connect Quest - Defeat Isti (Hard) as a Party	連携クエスト - パーティでハード・イスティを討伐
18242	Pet ${1} has switched from Support to Active.	ペット${1}を支援から出撃へ切り替えました。
18243	Pet ${1} has switched from active to support.	ペット${1}を出撃から支援へ切り替えました。
18244	No pets obtained. Please go obtain one first.	ペットを所持していません。まず入手してください。
18245	Equip Blue or higher Rarity gear in all slots	全スロットに青品質以上の装備を装着
18246	Unlock the Lord of the Starry Firmament Mount	「星空の覇者」マウントを解放
18247	It won't take effect unless you equip it, bo.	装備しないと効果が出ないよ、ボ。
18248	You can equip new skills from the Skill panel	スキル画面から新しいスキルを装備できます
18249	Quick, use my Pet Skill to block this attack!	早く、私のペットスキルでこの攻撃を防いで！
18250	Well done. You've completed the Novice Trial.	よくできました。ノービス試練を完了しました。
18251	Ready to go? Just don't throw up on the ship.	準備できた？船酔いだけはしないでよ。
18252	Finally awake, huh? You were really out cold.	やっと起きたか。ずいぶん長く気を失ってたぞ。
18253	But I got it in the end! Look—(Raises bottle)	でも最後には手に入れた！ほら—（瓶を掲げる）
18254	Hee-hee~ More and more people are showing up!	えへへ～人がどんどん集まってきた！
18255	Sheesh... Ptooey... What are you looking at?!	ちっ…ぺっ…何見てんだよ！？
18256	The map was left behind by the last traveler~	その地図は前の旅人が置いていったものだよ～
18257	That's a huge nail. Who hammered it in there?	でっかい釘だな。誰がこんなところに打ち込んだんだ？
18258	But what if he drinks it and nothing happens?	でも、飲んでも何も起きなかったら？
18259	Who built this well? What a wonderful person.	この井戸を作った人って誰？なんて素晴らしい人なんだ。
18260	...Of course not. Fine, you can come with us.	…もちろんダメだ。仕方ない、お前もついてきていい。
18261	Hmph. I think you've really lost your mind...	ふん。本当にどうかしちゃったんじゃない…
18262	<color=#FA983A>${1} Class</color> Not Learned	<color=#FA983A>${1}職</color> 未習得
18263	Monster Movement Speed increases in @{1} sec.	モンスターの移動速度が@{1}秒後に増加。
18264	The Monster Boss will appear in @{1} seconds.	モンスターBOSSは@{1}秒後に出現します。
18265	^{1}【Notice】^{2}[Rear Revive Point] activated	^{1}【通知】^{2}[後方復活ポイント]が起動しました
18266	Stop the illusions from approaching Baphomet!	幻影をバフォメットへ近づけるな！
18267	${1} found the key! Hurry and save the bride!	${1}が鍵を見つけた！急いで花嫁を救え！
18268	^{1}${2}^{2}'s ^{3}${3}^{4} claimed the flag!	^{1}${2}^{2}の^{3}${3}^{4}が旗を獲得しました！
18269	[Evil Eye Messenger] has left the battlefield	[邪眼の使者]が戦場を離れました
18270	You have joined ^{1}${1} Adventure Party^{2}.	^{1}${1} 冒険グループ^{2}に参加しました。
18271	${1} Adamantine Madogear Pilot has respawned.	${1} アダマンタイト魔導ギアパイロットが復活しました。
18272	A new Live Coal has appeared in the territory	領地に新しい燃えさしが出現しました
18273	Your party successfully escorted the supplies	パーティが補給品の護送に成功しました
18274	Bobo\nHuh? It looks like he stopped up ahead.	ボボ\nあれ？前で止まったみたい。
18275	Baphomet has become Weak! Focus your attacks!	バフォメットが弱体化した！一気に攻めよう！
18276	Auction Quantity: <color=#cc762a>${1}</color>	オークション数量：<color=#cc762a>${1}</color>
18277	Pre-purchase ${3} ${2} for no more than ${1}?	${3} ${2}を${1}以下で事前購入しますか？
18278	Save the following engraving results to ${1}?	次の刻印結果を${1}に保存しますか？
18279	This action is unavailable during the league.	リーグ開催中はこの操作を行えません。
18280	Season Ranking Rewards will be sent via mail.	シーズンランキング報酬はメールで送付されます。
18281	Reach a total of @{1} Stunts on equipped gear	装備中の装備品でスタントを合計@{1}個獲得
18282	Say hello to the Life Skill Mentor for Dumby.	ダンビーのために生活スキル教官へ挨拶する。
18283	PATCH_INSUFFICIENT_DEVICE_STORAGE_SPACE_ERROR	PATCH_INSUFFICIENT_DEVICE_STORAGE_SPACE_ERROR
18284	Permanently unlocks the Rune Crown appearance	「ルーンクラウン」外見を永久解放
18285	Permanently unlocks the Sphinx Hat appearance	「スフィンクスハット」外見を永久解放
18286	Permanently unlocks the Furry Tail appearance	「ファーテイル」外見を永久解放
18287	Permanently unlocks the Clown Nose appearance	「クラウンノーズ」外見を永久解放
18288	Permanently unlocks the Banana Hat appearance	「バナナハット」外見を永久解放
18289	Permanently unlocks the Sunglasses appearance	「サングラス」外見を永久解放
18290	Permanently unlocks the Mage's Hat appearance	「メイジハット」外見を永久解放
18291	Mount · Dream Steed can be unlocked upon use.	使用するとマウント「ドリームスティード」を解放できます。
18292	Use to Activate the Set Sail Name Card Theme.	使用すると「出航」ネームカードテーマを解放します。
18293	Open to receive 1 random Blue or Purple Card.	開くと青または紫カードをランダムで1枚獲得。
18294	Open to receive one common crafting material.	開くと一般クラフト素材を1個獲得。
18295	Grants a chance to obtain a Red Quality Card.	赤品質カードを獲得できる可能性があります。
18296	An item Assassins use to erase human emotion.	アサシンが人間の感情を消すために使うアイテム。
18297	A Single Cell. Can be exchanged for Headwear.	セル1個。頭装備と交換できます。
18298	Alice's Apron. Can be exchanged for Headwear.	アリスのエプロン。頭装備と交換できます。
18299	Pet Level-up cannot exceed the player's level	ペットレベルはプレイヤーレベルを超えられません
18300	A common Arrow that can be obtained anywhere.	どこでも手に入る一般的な矢。
18301	A massive bow that looks difficult to handle.	扱いが難しそうな巨大な弓。
18302	A weapon more powerful than an ordinary wand.	一般的なワンドより強力な武器。
18303	A large club with a truly vicious appearance.	非常に凶悪な見た目の大きなクラブ。
18304	A club that can inflict Stun when it strikes.	命中時にスタンを与えることがあるクラブ。
18305	Can be refined <color=#b75949>0</color> times	<color=#b75949>0</color>回精錬可能
18306	Azure Boundary-Breaking Scroll·One-Handed-Red	アズール境界突破スクロール・片手武器-赤
18307	Azure Boundary-Breaking Scroll·Dual-Wield-Red	アズール境界突破スクロール・二刀流-赤
18308	Lv. @{1} Two-Handed Spear (Lance Knight Only)	Lv. @{1} 両手槍（ランスナイト専用）
18309	Not enough of the required equipment equipped	必要な装備を十分に装着していません
18310	Alchemy Room Level too low. Requires Lv. ${1}	錬金室レベルが不足しています。Lv. ${1}が必要
18311	${1} has not completed placement confirmation	${1}が順位確認を完了していません
18312	<color=#63A22B>(Unlocks in ${1} days)</color>	<color=#63A22B>（${1}日後に解放）</color>
18313	Maximum pre-bid price reached. Unable to bid.	事前入札価格の上限に達しました。入札できません。
18314	Reduces Vivify consumed when crafting by @{1}	クラフト時の活性化消費量を@{1}減少
18315	Ultraman arrived at the Pacific Ring of Fire.	ウルトラマンが環太平洋火山帯に現れた。
18316	Western Prontera Prefecture - Stronghold @{1}	プロンテラ西部地域 - 拠点 @{1}
18317	Blunt Weapon Normal Attack [Triggered Effect]	鈍器通常攻撃［発動効果］
18318	S@{1} Axe Tornado Casts Demonic Roar Listener	S@{1} アックストルネードがデモニックロア監視を発動
18319	S@{1} Vulcan Cannon Triggers Cannon Follow-Up	S@{1} バルカンキャノンがキャノン追撃を発動
18320	Battle Chant - Reduced Physical and Magic ATK	バトルチャント - 物理ATK・魔法ATK減少
18321	King's Grace Grants a Buff Every @{1} Seconds	キングスグレイスが@{1}秒ごとにバフを付与
18322	Death Prevention Visual Listener (Deprecated)	死亡防止ビジュアル監視（廃止予定）
18323	Yellow Note Magic Circle Expanding Outer Ring	イエローノート魔法陣・外周拡大
18324	Soul Burst/White Imprison/Gravity Impact Slow	ソウルバースト/ホワイトインプリズン/グラビティインパクト鈍足
18325	Defeat ${1} monsters in Kafra Survival Battle	カプラ・サバイバルバトルでモンスターを${1}体倒す
18326	Star Power earned in the Tavern is below ${1}	酒場で獲得したスターパワーが${1}未満
18327	Kill ${1} monsters of the corresponding level	対応レベルのモンスターを${1}体倒す
