Index	English	Japanese_Translation
24021	You have not joined a guild. You can only receive personal rewards for this submission, not guild rewards. Submit anyway?	ギルドに所属していません。この納品では個人報酬のみを受け取ることができ、ギルド報酬は獲得できません。それでも提出しますか？
24022	TIPS: Only the top 100 teams are shown. All participating teams receive rewards, and higher rankings grant better rewards	TIPS：上位100チームのみが表示されます。参加したすべてのチームが報酬を獲得でき、順位が高いほどより良い報酬が得られます。
24023	Cannot use skill or move, and Physical and Magic DEF are reduced by ${1}. Removed when hit, then inflicts ^{1}Freeze^{2}.	スキル使用および移動ができなくなり、物理防御力と魔法防御力が${1}減少します。攻撃を受けると解除され、その後^{1}凍結^{2}を付与します。
24024	^{1}^{2}[Basic Attack]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[通常攻撃]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24025	Once you've set your active pet, click here to enter the tower and take on the challenge. I can't wait to see how you do!	出撃ペットを設定したら、ここをクリックして塔に入場し試練に挑戦してください。あなたの活躍を楽しみにしています！
24026	Guild Member${1} did not receive responses from enough Guild Members before the response period ended. Failed Impeachment	ギルドメンバー${1}は回答期限内に十分なギルドメンバーからの賛同を得られませんでした。弾劾は否決されました。
24027	Congratulations! You placed ${1} on the Combat Power Ranking—Swordsmen. Here are your Ranking Rewards. Please claim them!	おめでとうございます！戦力ランキング―ソードマンで第${1}位にランクインしました。ランキング報酬をお受け取りください！
24028	(Shouting) Everyone heard that, right? Step up patrols for the time being. Don't give this guy a chance to cause trouble!	（大声で）全員聞こえたな？当面の間、巡回を強化しろ。奴に騒ぎを起こす隙を与えるな！
24029	The price of Payon cloth went up this season. Prontera probably hasn't caught up yet, so I should get a good price there.	今期はフェイヨンの生地の価格が上がった。プロンテラではまだ反映されていないだろうから、あそこなら良い値で売れるはずだ。
24030	Hello, we meet again. You seem much more composed than before. It appears you've successfully completed your Job Advance.	こんにちは、また会いましたね。以前よりもずっと落ち着いた佇まいになられました。無事に転職を果たされたようですね。
24031	I'll prepare for the final Quest. You two head to Southern Payon and gather the Other Materials. We don't have much time.	私は最後のクエストの準備をします。お二人はフェイヨン南部へ向かい、他の材料を集めてきてください。あまり時間がありません。
24032	He hasn't learned a thing! If Boya's sword had veered off course just now, I'd like to see if he could still act so smug!	あいつはちっとも懲りてないな！さっきボヤの剣が少しでも逸れていたら、今頃あんな気取っていられたか見ものだったぜ！
24033	You're back? I heard you pulled the Professor right out of Maya's jaws. Not bad—you've certainly got some serious skills.	戻ったか！マヤの顎の下から教授を引っ張り出してきたそうじゃないか。大したものだ、相当な腕前だな。
24034	This bow tie... Why does it smell so bad? Don't tell me some Vagrant stole the device. This is going to be a lot of work.	この蝶ネクタイ…なぜこんなに臭うんだ？まさか浮浪者が装置を盗んだんじゃないだろうな。これは骨が折れそうだ。
24035	Oh my gosh! What the heck is this now?! A cardboard box full of sand? What are those little logs inside? Ugh, they stink!	なんてこった！今度は一体何なんだ？！砂でいっぱいの段ボール箱？中に入っているこの小さな丸太みたいなものは何だ？うっ、臭い！
24036	This is our last line of defense! All defenders, hold the center at all costs! The fate of Prontera will be decided here!	ここが我々の最終防衛線だ！防衛兵全員、何としても中央を死守せよ！プロンテラの運命はここで決まる！
24037	Contains valuable progression resources for the next Season. Can be opened and used next Season. Be sure to keep it safe.	次シーズンの貴重な育成素材が入っています。次のシーズンに開封して使用できます。大切に保管してください。
24038	A Madogear Pilot made of adamantine, a material ten times heavier than steel. It represents the pinnacle of Physical DEF.	鋼鉄の10倍の重量を持つアダマンタイトで作られた魔導ギア。物理防御力の頂点を象徴しています。
24039	Event Period: Two-week cycle, Tuesday and Thursday of the first week and Thursday of the second week, @{1}:@{2}~@{3}:@{4}	イベント期間：2週間サイクル、第1週の火曜日と木曜日、および第2週の木曜日の@{1}:@{2}～@{3}:@{4}
24040	The number of added members cannot exceed the number of mergeable members of the inviting party, please adjust the number	追加メンバー数は、招待側パーティの合流可能人数を超えることはできません。人数を調整してください。
24041	A party Member is already in the Hidden Treasure Dungeon. They must Exit the Dungeon before you can Initiate the request.	パーティメンバーがすでに秘宝ダンジョン内にいます。申請を行う前に、該当メンバーがダンジョンから退出する必要があります。
24042	Gigantic Enchant: Adds the\n^{1}Gigantic^{2} prefix to equipment and increases the attack range of the XX skill by @{1}%.	ジャイアントエンチャント：装備に\n^{1}ジャイアント^{2}の接頭辞を付与し、特定スキルの攻撃範囲を@{1}%増加させます。
24043	Targets a fallen ally within ${1}m. After successfully casting, Revives the ally and restores @{1}% of their Life and MP.	${1}m以内の倒れた味方1体を対象とします。詠唱完了後、味方を蘇生し、HPとMPを@{1}%回復します。
24044	With the support of His Majesty Tristan, the Monster Research Society was founded to resolve problems caused by monsters.	トリスタン国王陛下の支援を受け、モンスターによる問題を解決するためにモンスター研究所が設立されました。
24045	You can spend ID Tags here to Revive defeated party members.\nSpend all ID Tags in your Backpack to Revive party members?	ここでは認識票を消費して倒れたパーティメンバーを蘇生できます。\nバックパック内のすべての認識票を消費してパーティメンバーを蘇生しますか？
24046	Those people from the Holy See are such a pain. They insist this thing is Odin's Relic and won't let me anywhere near it.	聖庁の奴らには本当にうんざりするよ。こいつがオーディンの遺物だと言い張って、私を近寄らせようともしないんだ。
24047	Join the party activities, Transform, and enter the raffle\n^{1}The larger your transformed Size, the better the prize^{2}	パーティイベントに参加して変身し、抽選に応募しましょう\n^{1}変身後のサイズが大きいほど、豪華な賞品が当たります^{2}
24048	Rankings close every Monday at @{1}:@{2} AM, and leaderboard rewards are distributed based on each Adventurer's Hero tier.	ランキングは毎週月曜日の午前@{1}:@{2}に確定し、各冒険者のヒーロー段位に基づいてランキング報酬が配布されます。
24049	Rankings are finalized at the end of the Season, and Leaderboard Rewards are issued based on each Adventurer's Valor Tier.	シーズン終了時にランキングが確定し、各冒険者の武勇段位に基づいてランキング報酬が配布されます。
24050	^{1}^{2}【Hammer Fall】^{3}^{4}For every @{1} enemies hit, the percentage damage multiplier increases by ${1}%, up to ${2}%.	^{1}^{2}【ハンマーフォール】^{3}^{4}が敵@{1}体に命中するごとに、ダメージ倍率が${1}%増加します（最大${2}%）。
24051	^{1}^{2}[Gloria Domini]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[グロリア・ドミニ]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24052	^{1}^{2}[Rapid Smiting]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[シールドチェイン]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24053	^{1}^{2}[Spiral Pierce]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[スパイラルピアース]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24054	After casting ^{1}^{2}[Spiral Pierce]^{3}^{4} @{1} times, your next ^{5}^{6}[Spiral Pierce]^{7}^{8} is guaranteed to CRIT.	^{1}^{2}[スパイラルピアース]^{3}^{4}を@{1}回詠唱後、次の^{5}^{6}[スパイラルピアース]^{7}^{8}が必ずクリティカルになります。
24055	At the start of Activity Phase @{1}, @{3} Intermediate Live Coal units spawn every @{2} seconds, for a total of @{4} waves	活動フェーズ@{1}の開始時、@{2}秒ごとに中級の生きた石炭が@{3}体出現し、合計@{4}ウェーブ発生します。
24056	A large Hat worn by pirate captains. Since it is reserved for captains, it projects an imposing air of absolute authority.	海賊の船長が着用する大きな帽子。船長専用であるため、絶対的な威厳に満ちた威圧感を放っています。
24057	You can now upgrade the Alchemy Room. Upgrading it increases the Chance of obtaining high-quality pets. Go to Upgrade now?	錬金術室のアップグレードが可能になりました。アップグレードすると高レアリティのペットの獲得確率が上昇します。今すぐアップグレードしますか？
24058	A massive guild war where guilds conquer territory and vie for control of the Royal Capital to earn top Honor and rewards.	ギルドが領地を征服し、王都の支配権を争って最高の栄誉と報酬を目指す大規模なギルド戦です。
24059	Look here! Deploying a pet in the main slot activates its main skill, which you can use manually in battle. Go try it out!	ここを見て！メインスロットにペットを配置するとメインスキルが有効化され、戦闘中に手動で使用できるようになります。試してみてね！
24060	Look here! Reach certain Floors in the tower to earn fantastic rewards! The higher the Floors, the better the rewards, bo!	ここを見て！塔の特定の階層に到達すると素晴らしい報酬が手に入るよ！階層が高いほど報酬も豪華になるボー！
24061	(Hands on hips) Burning through your Life? I keep you well-fed and comfortable, and you're here burning through your Life?	（腰に手を当てて）命を削っているだと？美味い飯を食わせて快適にしてやっているのに、ここで命を削っていると言うのか？！
24062	Oh, it's you! What kind of flowers do you need today? ...Hmm? Judging by your expression, is something important going on?	あら、あなたね！今日はどんなお花が必要かしら？…ん？その表情を見るに、何か大事なことが起きているのかしら？
24063	Meow, these shrimp are delicious! What are you staring at? The fact that I can eat so many just proves how fresh they are!	ニャー、このエビは最高ニャ！何をジロジロ見てるのニャ？こんなにたくさん食べられるのは、新鮮な証拠ニャ！
24064	Every ^{1}Level-up^{2} grants new ^{3}Stat Points^{4}. How you distribute them will directly determine your future growth.	^{1}レベルアップ^{2}ごとに新たな^{3}ステータスポイント^{4}を獲得します。どう配分するかが、今後の成長を直接左右します。
24065	Hey! You must be the new recruit Captain Aikuni mentioned. I hear you accomplished something impressive in Payon. Welcome!	やあ！君がアイクニ隊長の言っていた新入りだな。フェイヨンで素晴らしい活躍をしたと聞いたよ。歓迎する！
24066	You're the Professor's new assistant, right? Here, take this. This bow tie was left behind at the crime scene as evidence.	君が教授の新しい助手だな？ほら、これを受け取ってくれ。事件現場に証拠品として残されていた蝶ネクタイだ。
24067	^{1}PlayerName^{2}, I'm heading there now. Come over as soon as you have time. I'm sure we'll have plenty of work for you.	^{1}PlayerName^{2}、俺は一足先に向かっているぞ。時間ができたらすぐに来てくれ。きっと仕事は山ほどあるからな。
24068	Core Wood taken from within a Sacred Wood Chunk. Its spiritual energy is pure, and it is used to craft advanced equipment.	神木の塊の中から採取された芯材。霊力に満ちて純度が高く、高度な装備の製作に使用されます。
24069	Use to send every guild Member except each Temporary Member a Basic Pack by mail. The Pack contains basic growth Material.	使用すると、臨時メンバーを除くギルドメンバー全員にベーシックパックがメールで送られます。パックには基本的な育成素材が入っています。
24070	An arrow with a tip that can be set ablaze.\n^{1}Equipping Fire Arrow with a bow changes your attack property to Fire.^{2}	先端に火を灯すことができる矢。\n^{1}弓に火の矢を装備すると、攻撃属性が火属性に変化します。^{2}
24071	When an ^{1}Offensive-type^{2} Primary Battle Skill Deals DMG to an enemy, inflicts ${1}% ^{3}【Sluggish】^{4} for ${2} sec.	^{1}攻撃型^{2}のメイン戦闘スキルが敵にダメージを与えた時、${2}秒間、${1}%の^{3}【緩慢】^{4}を付与します。
24072	Baphomet Jr. deals Physical ATK*^{1}${2}%^{2} Neutral melee Physical damage to the designated ST enemy within ${1} meters.	バフォメット.Jrが${1}m以内の指定した単体の敵に、物理攻撃力*^{1}${2}%^{2}の無属性近接物理ダメージを与えます。
24073	When casting an ^{1}Immunity-type^{2} Primary Battle Skill, extends the duration of its Immunity Buff by ^{3}${1}^{4} sec.	^{1}無効化型^{2}のメイン戦闘スキルを詠唱した時、その無効化バフの持続時間が^{3}${1}^{4}秒延長されます。
24074	Alice deals Neutral melee Physical damage equal to Physical ATK*^{1}${2}%^{2} to a designated ST enemy within ${1} meters.	アリスが${1}m以内の指定した単体の敵に、物理攻撃力*^{1}${2}%^{2}の無属性近接物理ダメージを与えます。
24075	If Physical ATK is higher than Magic ATK, attacks deal Physical damage. If Magic ATK is higher, attacks deal Magic damage.	物理攻撃力が魔法攻撃力より高い場合は物理ダメージを与え、魔法攻撃力の方が高い場合は魔法ダメージを与えます。
24076	Dydre deals Neutral melee Physical damage equal to Physical ATK*^{1}${2}%^{2} to a designated ST enemy within ${1} meters.	ディードルが${1}m以内の指定した単体の敵に、物理攻撃力*^{1}${2}%^{2}の無属性近接物理ダメージを与えます。
24077	Every @{1} STR grants @{2} PDEF. Swordsmen, Thieves, Merchants, Mages, and Acolytes gain an Extra @{3} PATK and @{4}% PATK.	STR@{1}ごとに物理防御力が@{2}増加します。ソードマン、シーフ、マーチャント、マジシャン、アコライトは追加で物理攻撃力が@{3}、物理攻撃力が@{4}%増加します。
24078	Go to the Ally <color=#FDAB5B><u> Quartermaster</u></color> to Claim a Supply Transport cart and deliver Military Supplies.	同盟の<color=#FDAB5B><u>輜重兵</u></color>のところへ行き、補給輸送車を受け取って軍需物資を輸送してください。
24079	@{1}.Trade records are stored for up to @{2} days or @{3} entries;\n@{4}.Trade records are cleared when a new Season begins	@{1}.取引記録は最大@{2}日間または@{3}件まで保存されます。\n@{4}.取引記録は新しいシーズンが始まるとリセットされます。
24080	Temporarily increases DEX by @{1} and AGI by @{2}, and uses the Falcon to detect hidden enemies within a @{3}-meter radius.	一時的にDEXが@{1}、AGIが@{2}増加し、ファルコンを用いて半径@{3}m以内の隠密状態の敵を探知します。
24081	${1} resources have not finished downloading. Approximately ${2}MB of data must be downloaded. Use mobile data to download?	${1}個のリソースのダウンロードが完了していません。約${2}MBのデータをダウンロードする必要があります。モバイルデータ通信を使用してダウンロードしますか？
24082	^{1}^{2}[Brandish Spear]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[ブランディッシュスピア]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24083	When bubbles of different colors touch, they ^{1}explode^{2}. When bubbles of the same color touch, they ^{3}disappear^{4}.	異なる色の泡が接触すると^{1}爆発^{2}します。同じ色の泡が接触すると^{3}消滅^{4}します。
24084	Baphomet summons ^{1}Hellfire^{2}, creating ^{3}@{1} ring-shaped trails of fire^{4} that continuously move and deal damage.	バフォメットが^{1}ヘルファイア^{2}を召喚し、継続して移動しながらダメージを与える^{3}@{1}個の環状の炎の軌跡^{4}を生成します。
24085	Osiris commands ^{1}all Horongs in the arena^{2} to move rapidly toward the target, damaging ^{3}targets in their path^{4}.	オシリスが^{1}エリア内のすべてのホロン^{2}にターゲットへ高速突進するよう命じ、^{3}経路上のターゲット^{4}にダメージを与えます。
24086	Osiris gathers^{1}dark energy^{2}, unleashes^{3}a pulse attack ahead^{4}, and continuously rotates @{1}° toward the target.	オシリスが^{1}闇のエネルギー^{2}を集めて^{3}前方へ波動攻撃^{4}を放ち、ターゲットに向かって継続して@{1}°回転します。
24087	Looking to take it easy? Just turn on Auto during Battle. Left Tap to activate it, or Right Tap to open the Settings panel.	楽にプレイしたいですか？戦闘中にオートをオンにするだけです。左タップで有効化、右タップで設定パネルを開きます。
24088	Time is short, so I'll be brief. Our mission is to travel to the ^{1}Sograt Desert^{2} and find the missing Professor Ryan.	時間がないので手短に説明する。我々の任務は^{1}ソグラト砂漠^{2}へ向かい、行方不明のライアン教授を捜索することだ。
24089	There may be one enormous ant colony beneath this entire desert. What we discovered before was only the tip of the iceberg.	この砂漠全体の地下には、巨大なアリの巣が存在しているのかもしれません。我々が以前発見したものは氷山の一角に過ぎなかったのです。
24090	Congratulations! You've been appointed Guild Leader. We hope you'll lead everyone in building a warm, supportive community!	おめでとうございます！ギルドマスターに任命されました。皆を率いて、温かく助け合えるコミュニティを築き上げてください！
24091	You finished ^{3}${1}^{4} on this Season's Territory War ^{1}Merit Rankings^{2}. Congratulations! Please claim your reward!	今シーズンの拠点戦^{1}功績ランキング^{2}で^{3}${1}^{4}位を獲得しました。おめでとうございます！報酬をお受け取りください！
24092	Yesterday, I devised a new way to arrange my wares. They're easier for customers to pick up, and my sales rate rose by 20%.	昨日、商品の新しい並べ方を工夫してみたんだ。お客さんが手に取りやすくなって、売れ行きが20%も上がったよ。
24093	This route used to be the Life line of merchant caravans. Now... those damn air pirates have made it anything but peaceful.	この交易路はかつて商隊の命綱だった。だが今は…あの忌々しい空賊どものせいで、平和とは程遠い有様だ。
24094	Fervor, could you please focus on the job? If food distracts you from your work again, I'll... I'll shave off all your fur!	ファーヴァー、お願いだから仕事に集中して！また食べ物に気を取られて仕事をサボったら…毛を全部剃っちゃうからね！
24095	“Is this rickety ship going to fall out of the sky? The wind's so strong, Bobo's precious feathers are going to blow away!”	「このボロ船、空から落ちたりしないだろうな？風が強すぎて、ボボの大事な羽が吹き飛んじゃうよ！」
24096	Enemy stragglers are still harassing the South Gate, but our top priority is holding the central district's defensive line!	敵の残党が依然として南門を脅かしているが、我々の最優先任務は中央地区の防衛線を死守することだ！
24097	Eden Group Leader\nThose air pirates were tougher than I expected. You did well, rookie. You took down quite a few enemies.	楽園団団長\nあの空賊どもは思っていた以上に手強かったな。よくやったぞ、新人。かなりの数の敵を倒してくれたな。
24098	Elderly Male Voice\nYoung man, all that anger is bad for your liver... This is the best spot around for soaking up the sun.	老人の声\n若者よ、そんなに怒ると肝臓に毒じゃぞ…ここは日向ぼっこをするには最高の場所なんじゃから。
24099	A semi-finished material processed from sacred cloth rolls. Used to craft advanced clothing or armor with blessing effects.	聖なる反物から加工された半製品の素材。加護の効果を持つ高度な衣服や防具の製作に使用されます。
24100	A high-grade grinding wheel made with precision techniques, capable of ultra-fine polishing when crafting advanced weapons.	精密な技術で作られた高級砥石。高度な武器を製作する際に極めて精密な研磨を行うことができます。
24101	Made from rough stone, it grinds efficiently but provides only an average polish. Suitable for sharpening standard weapons.	粗い原石から作られた砥石。効率よく研ぐことができますが、仕上がりは標準的です。標準的な武器の研磨に適しています。
24102	Event Period: Two-week cycle, Wednesday and Saturday of the first week and Saturday of the second week, @{1}:@{2}~@{3}:@{4}	イベント期間：2週間サイクル、第1週の水曜日と土曜日、および第2週の土曜日の@{1}:@{2}～@{3}:@{4}
24103	Specializes in Spear weapons, increasing CRIT by ^{1}${1}^{2}, CRIT RES by ^{3}${2}^{4}, and Attack Speed by ^{5}${3}^{6}%.	槍武器の扱いに長け、クリティカルが^{1}${1}^{2}、クリティカル耐性が^{3}${2}^{4}、攻撃速度が^{5}${3}^{6}%増加します。
24104	After using 【Fearless Charge】, if you are under 【Over Brand】, Activate the second-stage skill^{1}^{2}【Earthshaker】^{3}^{4}.	【フィアレスチャージ】使用後、【オーバーブランド】状態であれば、2段目スキル^{1}^{2}【アースシェイカー】^{3}^{4}が発動します。
24105	After triggering ^{1}【Furious Storm】^{2}, the percentage damage multiplier of 【Hundred Spear - Enhance】 increases by ${1}%.	^{1}【フュリアスストーム】^{2}発動後、【ハンドレッドスピア-強化】のダメージ倍率が${1}%増加します。
24106	Please, keep it. I-I'm already so happy! Thank You for helping me with so much. If you don't mind, consider it your reward!	受け取ってください。わ、私、もう十分嬉しいんです！色々と手伝ってくださって本当にありがとうございました。よろしければ、お礼としてお受け取りください！
24107	I'm Allen. I'm new here... I heard you often go on quests with the Eden Group. You know Instructor Boya pretty well, right?	僕はアレン。ここに来たばかりで…楽園団と一緒にクエストによく行かれると聞きました。ボヤ教官のこともよくご存じですよね？
24108	You're finally awake! That was far too close. If you hadn't stepped in when you did, many more people could have been hurt.	ようやく目が覚めたのね！本当に危ないところだったわ。あなたが駆けつけてくれなかったら、もっと多くの人が怪我をしていたかもしれないわ。
24109	Melee Physical damage increased by @{1}%. Each Floor of a Physical damage buff grants an Extra @{2}% melee Physical damage.	近接物理ダメージが@{1}%増加します。物理ダメージバフが1層累積するごとに追加で近接物理ダメージが@{2}%増加します。
24110	Dive toward the target point, Deals DMG to Nearby enemies upon landing, and slow them, making it easier to pursue or escape.	目標地点へ飛び込み、着地時に周囲の敵にダメージを与えて減速させ、追撃や離脱を容易にします。
24111	After an Adventurer joins a guild, the guild will grant them an Honor position based on the Member's historical contribution	冒険者がギルドに加入した後、ギルドはメンバーの過去の貢献度に基づいて名誉職を授与します。
24112	When Life is below @{1}%, damage taken from sources other than status effects is reduced by @{2}%. Internal Cooldown: @{3}S.	HPが@{1}%未満の時、状態異常以外のダメージ源から受けるダメージが@{2}%軽減されます。内部クールダウン：@{3}秒。
24113	^{1}^{2}[Shield Boomerang]^{3}^{4}'s percentage damage multiplier increases by ${1}% and its fixed damage increases by ${2}.	^{1}^{2}[シールドブーメラン]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24114	^{1}^{2}[Envenomed Blade]^{3}^{4}'s percentage damage multiplier increases by ${1}%, and its fixed damage increases by ${2}.	^{1}^{2}[インベナムブレード]^{3}^{4}のダメージ倍率が${1}%増加し、固定ダメージが${2}増加します。
24115	Pairing it with a Nurse Cap may produce an unexpected effect. A cute Blinker designed for anyone seeking a distinctive look.	ナースキャップと合わせると意外な効果が生まれるかも。個性的なスタイルを求める人のためにデザインされたキュートな目隠しです。
24116	Because the Trade Market has closed, your listed items were automatically delisted. Please collect them from the attachment.	取引所が終了したため、出品されていたアイテムは自動的に出品取り下げとなりました。添付ファイルからお受け取りください。
24117	I've heard of a Magic Staff that converts its wielder's mental energy into physical force, increasing its destructive power.	使い手の精神エネルギーを物理的な力に変換し、その破壊力を高める魔法の杖があるらしい。
24118	On a beautiful day like this, I'd love to pack my bag and head deep into the mountains to gather rare and interesting items.	こんなに天気がいい日は、荷物をまとめて山奥へ出かけ、珍しくて面白いアイテムをたくさん集めたいものだね。
24119	If you're a Swordsman, make good use of Magnum Break! Bash is merely a stepping stone on the path to mastering Magnum Break!	ソードマンならマグナムブレイクを使いこなせ！バッシュはマグナムブレイクを極めるための単なる通過点に過ぎない！
24120	Hey, you have time to study this?! That giant ant freak carried off the Professor as emergency rations! We have to save him!	おい、こんなものを調べている場合か？！あの巨大なアリの化け物が教授を非常食として連れ去ったんだぞ！早く助けに行かないと！
24121	This place is beautiful! It's much more comfortable than ^{1}PlayerName^{2}'s Backpack~ But... why does it feel so familiar?	ここは綺麗な場所だな！^{1}PlayerName^{2}のバックパックの中よりずっと居心地がいいぞ～でも…なぜか懐かしい感じがするな？
24122	(Presses its nose close to the cardboard box, sniffing frantically and barking urgently) Woof! Woof, woof, woof! Woof, woof!	（段ボール箱に鼻を近づけて必死にクンクンと嗅ぎ、切迫した様子で吠える）ワン！ワン、ワン、ワン！ワン、ワン！
24123	Stop. This is the sealed area surrounding the Nail of Discipline. Unauthorized personnel are strictly forbidden to Approach.	止まれ。ここは規律の釘を取り囲む封印区域だ。部外者の立ち入りは固く禁じられている。
24124	During the event preparation phase, a Guild administrator can manually skip preparation and start the challenge immediately.	イベントの準備フェーズ中、ギルド管理者は手動で準備をスキップして即座に挑戦を開始できます。
24125	Deviling\nThe Pirate's Hidden Treasure is now open! Warriors can use the portal to enter the treasure area and fight for it!	デビルリング\n海賊の秘宝が開放されたぞ！勇者たちはポータルを通って秘宝エリアに入り、宝を奪い合え！
24126	Bobo\nThose three little thieves have no taste at all. Why would they set up their headquarters in the Culvert? It stinks...	ボボ\nあいつら泥棒3人組はちっともセンスがないね。なんで地下水道なんかにアジトを作ったのかな？すっごく臭いよ…
24127	A unique sword with a beautiful, transparent blade. It feels as though monsters slain with it will drop something beautiful.	透き通るような美しい刀身を持つ特別な剣。この剣で倒したモンスターは、何か美しいものを落としそうな気がする。
24128	Ranking Reward Count: <color=#CC762A>${1}/${2}</color>\nParticipation Rewards Reward Count: <color=#CC762A>${3}/${4}</color>	ランキング報酬受取可能回数：<color=#CC762A>${1}/${2}</color>\n参加報酬受取可能回数：<color=#CC762A>${3}/${4}</color>
