Index	English	Japanese_Translation
19093	Invalid skill base type. Cannot be used actively.	スキルの基礎タイプが無効です。能動使用できません。
19094	Insufficient stock. Please refresh and try again.	在庫不足です。更新してもう一度お試しください。
19095	The base Reputation Score configuration is empty.	基本名声スコア設定が空です。
19096	Another player is currently purchasing this item.	ほかのプレイヤーがこのアイテムを購入中です。
19097	Error calculating the top-tier item search field.	最上位アイテム検索フィールドの計算エラー。
19098	Admins and the Guild Leader do not need to apply.	管理者とギルドマスターは申請不要です。
19099	Current Level EXP is full. No purchase necessary.	現在レベルのEXPが満タンです。購入不要です。
19100	No reward of this type is available at this level	このレベルでは該当タイプの報酬はありません
19101	Cannot Level-up. Requirement to level up: not met	レベルアップできません。条件を満たしていません
19102	Stronghold War Auction - Not enough Guild Members	拠点戦オークション - ギルドメンバー不足
19103	This Get Help code does not exist or has expired.	この支援コードは存在しないか期限切れです。
19104	Character creation limit reached for this account	このアカウントのキャラクター作成上限に達しました
19105	Item dismantling tab configuration does not exist	アイテム解体タブ設定が存在しません
19106	Strikes the currently targeted player in the grid	グリッド内で現在ターゲット中のプレイヤーを攻撃
19107	Cross-shaped AoE, vertical first, then horizontal	十字範囲攻撃。縦方向の後、横方向に攻撃
19108	Cross-shaped AoE, first vertical, then horizontal	十字範囲攻撃。まず縦方向、その後横方向に攻撃
19109	Ends the current ^{1}^{2}【Reading】^{3}^{4} state.	現在の^{1}^{2}【リーディング】^{3}^{4}状態を終了します。
19110	Unable to find the Luxury Dragon configuration ID	高級ドラゴン設定IDが見つかりません
19111	Equipment in this Equipment Preset does not exist	この装備プリセット内の装備が存在しません
19112	Attempted to remove a player who is not a friend.	フレンドではないプレイヤーを削除しようとしました。
19113	Players Matched: <color=#cf6753>${1}</color>/${2}	マッチ人数：<color=#cf6753>${1}</color>/${2}
19114	Enter the Adventure Guild recruitment declaration	冒険者ギルド募集宣言を入力
19115	You must leave your party to enter Solo Training.	ソロ訓練に入るにはパーティを抜ける必要があります。
19116	You must link a System build before replacing it.	置換する前にシステムビルドを連携してください。
19117	Physical ATK increases by ${1}% for ${2} seconds.	${2}秒間、物理ATKが${1}%増加。
19118	Increases damage dealt by ${1}% for ${2} seconds.	${2}秒間、与ダメージが${1}%増加。
19119	Creates a Dark Field underfoot after @{1} seconds	@{1}秒後に足元へダークフィールドを生成
19120	Reveals hidden targets within a @{1}-meter radius	半径@{1}m以内の隠れた対象を可視化
19121	Adventure Guild names must be 2-7 characters long	冒険者ギルド名は2～7文字で入力してください
19122	${1} has issued an Adventure Group call. Respond?	${1}が冒険グループ招集を発信しました。応答しますか？
19123	Not enough items in your Backpack. Unable to use!	バックパック内のアイテムが不足しています。使用できません！
19124	Gain powerful effects after the Bonfire Level-up!	焚き火のレベルアップ後に強力な効果を獲得！
19125	Player ${1} has invited you to use the ${2} action	プレイヤー${1}から${2}アクションへの招待が届きました
19126	<color=#fdab5b>Personal Portrait</color> Starlight	<color=#fdab5b>個人ポートレート</color> スターライト
19127	Equip @{1} pieces of Purple Quality gear or higher	紫品質以上の装備を@{1}個装備
19128	Equip @{1} pieces of Orange Quality or higher gear	オレンジ品質以上の装備を@{1}個装備
19129	Have @{1} Enchants on equipped Purple Quality gear	装備中の紫品質装備にエンチャントを@{1}個付与
19130	Deploy @{1} Totem Skills of Blue Quality or higher	青品質以上のトーテムスキルを@{1}個配置
19131	[Reserved] Participate in Guild Auction @{1} times	［予約］ギルドオークションに@{1}回参加
19132	Rescue the Novice Swordsman surrounded by Rockers.	ロッカーに囲まれたノービスソードマンを救出。
19133	Enter the banquet hall and listen to Jax's speech.	宴会場へ入り、ジャックスの演説を聞く。
19134	Ask Hollgrehenn what he remembers about the theft.	盗難についてホルグレンに覚えていることを聞く。
19135	Use the Red Potion obtained from the Novice Chest.	ノービスチェストで入手したレッドポーションを使用。
19136	Drop Test @{1}-Entire Server Limit-Limit Deduction	ドロップテスト@{1}-全サーバー上限-上限減算
19137	Ultra-Luxury Mount-Daily Limit: @{1}-Maximum: @{2}	超豪華マウント-デイリー上限：@{1}-最大：@{2}
19138	Search west of the camp for signs of the professor	キャンプ西側で教授の痕跡を探す
19139	Venture deeper into Ant Hell to find the professor	教授を探して蟻地獄のさらに奥へ進む
19140	The commander seems worried about you. Talk to her	司令官が心配そうだ。話しかけよう
19141	Talk to the puzzled professor and commander nearby	近くの困惑した教授と司令官に話しかける
19142	The Clue points to Culvert Floor @{1}. Keep moving	手がかりは地下水路@{1}Fを示している。先へ進もう
19143	You've found enough Clues. Summarize your findings	手がかりは十分集まった。調査結果をまとめる
19144	Converted to other crowd-control debuff attributes	その他の行動妨害デバフ属性に変換
19145	Your Magic Damage Skills ignore the target's MDEF.	魔法ダメージスキルが対象のMDEFを無視します。
19146	Affects your damage taken from Undead Race enemies	不死種族の敵から受けるダメージに影響
19147	Affects your damage taken from Insect Race enemies	昆虫種族の敵から受けるダメージに影響
19148	Affects your damage taken from Dragon Race enemies	竜種族の敵から受けるダメージに影響
19149	Encountered Golden Thief Bug on Culvert Floor @{1}	地下水路@{1}Fで黄金蟲に遭遇
19150	Venture deeper into the cave to find the Professor	教授を探して洞窟のさらに奥へ進む
19151	Hide in the darkness. Don't let them Discover you.	暗闇に身を隠せ。見つかるな。
19152	Prontera Defense Battle Individual Ranking Rewards	プロンテラ防衛戦・個人ランキング報酬
19153	Go to the Quartermaster to collect the Supply Cart	補給官のもとへ行き補給カートを受け取る
19154	There are no teleport stations on the current map.	現在のマップにテレポートステーションはありません。
19155	Randomly grants <color=#cc762a>${1}</color> Stunts	<color=#cc762a>${1}</color>個のアクションをランダム付与
19156	Unable to connect to the server. Try reconnecting?	サーバーに接続できません。再接続しますか？
19157	Disconnected from the server. Please log in again.	サーバーから切断されました。再ログインしてください。
19158	Failed to connect to the Server. Please try again.	サーバーへの接続に失敗しました。もう一度お試しください。
19159	Reach Base Lv. @{1}\nRecommended: Monster Conquest	Base Lv.@{1}に到達\nおすすめ：モンスター討伐
19160	Examine the suspicious Clothes left on the ground*	地面に残された怪しい服を調べる*
19161	New Base Level cap unlocks on: ${1} (in ${2} days)	新Base Lv.上限解放：${1}（あと${2}日）
19162	Raise the Refine Level to enable Refine Ascension.	精錬レベルを上げて精錬昇華を有効化。
19163	Listing period ends in <color=#63a22b>${1}</color>	出品期間終了まで <color=#63a22b>${1}</color>
19164	Equipment Builds cannot be switched during combat.	戦闘中は装備ビルドを切り替えられません。
19165	Soul Echo Builds cannot be switched during combat.	戦闘中はソウルエコービルドを切り替えられません。
19166	This item is temporarily unavailable for purchase.	このアイテムは一時的に購入できません。
19167	Weekly Ranking Reward Settlement: ${1}${2} o'clock	週間ランキング報酬精算：${1}${2}時
19168	You do not have permission to perform this action.	この操作を行う権限がありません。
19169	Reach ${1} personal points in Siege War ${2} times	攻城戦で個人ポイント${1}に${2}回到達
19170	Departure Reward for Fully Loading ${1} Item Types	${1}種類のアイテムを満載して出発した報酬
19171	Pet Protection Effect Triggered - Control Immunity	ペット保護効果発動 - 行動妨害無効
19172	Immune to knockback, knock-up, and hitstun effects	ノックバック・打ち上げ・のけぞりを無効化
19173	The Crusader takes @{1}% of the damage you receive	クルセイダーが受けるダメージの@{1}%を肩代わり
19174	Reduces Physical Attack and Magic Attack by @{1}%.	物理ATKと魔法ATKを@{1}%低下。
19175	Immune to control effects, knock-up, and knockback	行動妨害・打ち上げ・ノックバックを無効化
19176	Cannot use skill while under the Nightmare effect.	ナイトメア効果中はスキルを使用できません。
19177	Currently affected by Sticky Mucus, reducing MSPD.	粘液の影響で移動速度が低下しています。
19178	Skill@{1}Square Formation Bagpipe Sound Blade-Easy	スキル@{1}スクエアフォーメーション・バグパイプ音刃-イージー
19179	Heavy Shield Defense - Broken While Raising Shield	ヘビーシールドディフェンス - シールド構え中に破壊
19180	Skill@{1}_Remove Circle-Stepping Interaction Skill	スキル@{1}_円周踏みインタラクションスキル解除
19181	Enhanced Focused Arrow Strike (Unlimited Shooting)	強化集中アローストライク（無限射撃）
19182	DMG Reduction +@{1}% for each skill on this Totem.	このトーテムのスキル1つにつきダメージ軽減 +@{1}%
19183	Notification Phase @{1} - Bonfire End Phase Begins	通知フェーズ@{1} - 焚き火終了フェーズ開始
19184	Play Cheers @{2} after Campfire Phase @{1} begins!	焚き火フェーズ@{1}開始後、歓声@{2}を再生！
19185	Title level differences will trigger Extra effects	称号レベル差により追加効果が発動
19186	You cannot switch channels while in Battle Status.	戦闘中はチャンネルを切り替えられません。
19187	Auto-follow has stopped due to switching channels.	チャンネル切替により自動追従を停止しました。
19188	Teleportation is not available at the destination.	目的地ではテレポートできません。
19189	Spending 1 Valhalla Coin grants ${1} Valhalla EXP.	ヴァルハラコインを1枚消費するとヴァルハラEXP ${1}を獲得。
19190	Sweet, delicious candy prepared for good children.	良い子のために用意された甘くておいしいキャンディ。
19191	Automatically return to the main city at 4:45-4:55	4:45～4:55にメイン都市へ自動帰還
19192	You can increase your power in the following ways:	以下の方法で戦力を高められます：
19193	Group Mail is on cooldown. Please try again later.	グループメールはクールダウン中です。後でもう一度お試しください。
19194	Nail of World Order - Inactive Form Control Quests	世界秩序の釘 - 非活性形態制御クエスト
19195	Nail of World Order - Activate Form Control Quests	世界秩序の釘 - 活性形態制御クエスト
19196	Connect Quest - Team Up to Defeat MVP Doppelganger	連携クエスト - パーティでMVPドッペルゲンガーを倒す
19197	Connect Quest - Team Up to Defeat Final Trial Mirk	連携クエスト - パーティで最終試練ミルコを倒す
19198	Appraise equipment with a Stunt for the first time	初めてアクション付き装備を鑑定
19199	Defeat Nasha in the Realm of the Gods on Hard Mode	神々の領域・ハードモードでナーシャを倒す
19200	Defeat Mirko in the Realm of the Gods on Hard Mode	神々の領域・ハードモードでミルコを倒す
19201	Hey~ A new game mode is available. Dare to try it?	ねえ～、新しいゲームモードが解放されたよ。挑戦してみる？
19202	Let's check out the mysterious Auto-Battle System!	謎のオートバトルシステムを見てみよう！
19203	Confirm deployment. This demon is never wrong. Bo~	配置を確定しよう。この悪魔の言うことに間違いはない、ボ～
19204	Pick a spot with me, bo! Let's use the first slot!	僕と一緒に場所を選ぼう、ボ！最初のスロットにしよう！
19205	Hey~ A new game mode is available. Want to try it?	ねえ～、新しいゲームモードが解放されたよ。やってみる？
19206	Here, you can choose the area you want to hunt in.	ここで狩りたいエリアを選べます。
19207	Don't just stand there—get back to your adventure!	ぼーっとしてないで、冒険に戻ろう！
19208	Destroy the Glorious Metal to claim final victory.	栄光の金属を破壊して最終勝利をつかめ。
19209	Who were you just talking to? There's no one here.	今誰と話してたの？ここには誰もいないよ。
19210	And you will be among those who decide their fate.	そして、あなたも彼らの運命を決める者の一人になる。
19211	Porings are so Cute! Why would anyone attack them?	ポリンってこんなに可愛いのに！どうして攻撃するの？
19212	Haha, buddy! Couldn't find a dance partner either?	ははっ、相棒！お前もダンス相手が見つからなかったのか？
19213	Hehe, that was the last one. Next time. Next time.	へへ、これで最後。次だ、次。
19214	That's why we must find him and ensure his safety.	だからこそ、彼を見つけて安全を確かめないと。
19215	^{1}【Emergency】^{2}[Gorgeous Metal] HP below @{1}%	^{1}【緊急】^{2}[壮麗な金属] HPが@{1}%未満
19216	^{1}【Notice】^{2}Our [Left Ladder] is now in place.	^{1}【通知】^{2}味方の[左はしご]を設置しました。
19217	^{1}【Notice】^{2}[Frontline Revive Point] activated	^{1}【通知】^{2}[前線復活ポイント]を起動しました
19218	Orc Hero dropped his shield! Hurry and pick it up!	オークヒーローが盾を落とした！急いで拾え！
19219	Search the area for the source of the strange odor	周辺を調べて奇妙な臭いの原因を探す
19220	Your teammate ${1} rescued you using the ambulance	チームメイト${1}が救急車であなたを救助しました
19221	Bobo\nThe answer will be revealed in ${1} seconds.	ボボ\n${1}秒後に答えが発表されるよ。
19222	${1} added Fuel, changing the Bonfire's abilities!	${1}が燃料を追加し、焚き火の能力が変化しました！
19223	${1} successfully escorted an Elite Treasure Cart!	${1}がエリート宝物カートの護衛に成功しました！
19224	Bewitched Passerby\n...Huh? What was I just doing?	魅了された通行人\n…あれ？私は今何をしてたんだ？
19225	Bobo\nEddga jumped into the air! Get Away from it!	ボボ\nエドガが飛び上がった！離れて！
19226	Bobo\nThe sound's getting louder! It's just ahead!	ボボ\n音が大きくなってる！すぐ先だ！
19227	I have fire armor! Healer, cast Safety Wall on Me!	火属性防具を着てる！ヒーラー、私にセイフティウォールを！
19228	Bobo\nThere's a path up ahead! Let's check it out!	ボボ\n前に道がある！見に行こう！
19229	Hehe, I'm the Moonlit Challenger of hide-and-seek!	へへっ、僕はかくれんぼのムーンリットチャレンジャーだ！
19230	Your current bid did not exceed the other bidder's	現在の入札額は相手の入札額を上回っていません
19231	The final purchase amount and quantity may change.	最終購入額と数量は変更される場合があります。
19232	Your guild's Active rating reached ${1} last week.	先週、ギルド活動評価が${1}に到達しました。
19233	Fafnir - Full-screen Flame Mechanic Jump to Center	ファフニール - 全画面炎ギミック・中央へジャンプ
19234	Say hello to the Adventure Guild Mentor for Dumby.	ダンビーの代わりに冒険者ギルド教官へ挨拶する。
19235	Have the team use Camouflage @{1} times in matches	対戦中、チームでカモフラージュを@{1}回使用
19236	Permanently unlocks the Giant Bow Scarf appearance	ジャイアントボウスカーフ外見を永久解放
19237	Permanently unlocks the Vampire Hairpin appearance	ヴァンパイアヘアピン外見を永久解放
19238	Permanently unlocks the Horned Headband appearance	ホーンドヘアバンド外見を永久解放
19239	Permanently unlocks the Golden Headwear appearance	ゴールデン頭装備外見を永久解放
19240	Permanently unlocks the School Backpack appearance	スクールバックパック外見を永久解放
19241	Permanently unlocks the Feather Bonnet appearance.	フェザーボンネット外見を永久解放。
19242	Permanently unlocks the Bunny Hair Band appearance	バニーヘアバンド外見を永久解放
19243	An Airship Ticket sold by a Black Market Merchant.	闇商人が販売する飛行船チケット。
19244	A fairy's whiskers. Can be exchanged for Headwear.	妖精のひげ。頭装備と交換可能。
19245	An extremely sticky liquid obtained from a Willow.	ウィローから得られる非常に粘り気の強い液体。
19246	An imposing club adorned with hanging iron chains.	鉄鎖を垂らした威圧感のあるメイス。
19247	A dagger designed with multiple Functions in mind.	多用途に使えるよう設計されたダガー。
19248	Used exclusively for Collection Overview Level-up.	コレクション概要のレベルアップ専用アイテム。
19249	Not enough equipment of the required rank equipped	指定ランクの装備数が不足しています
19250	Current Equipment Enchantment requirements not met	現在の装備エンチャント条件を満たしていません
19251	All Adventurers receive the Divine Blessing effect	すべての冒険者に神聖な祝福効果を付与
19252	Continue challenging<color=#FDAB5B> ${1}</color> ?	<color=#FDAB5B> ${1}</color>への挑戦を続けますか？
19253	Another player's bid has reached the maximum price	ほかのプレイヤーの入札額が最高価格に達しました
19254	<color=#63A22B>(Activates in ${1} minutes)</color>	<color=#63A22B>（${1}分後に有効化）</color>
19255	After gathering successfully, gain @{1} Extra Zeny	採集成功時、追加ゼニーを@{1}獲得
19256	Have at least^{1}@{1}^{2}Revive attempts remaining	復活回数が^{1}@{1}^{2}回以上残っている必要があります
19257	Unlocked by obtaining Appearance: Nine-Tone Mantra	外見「九音真言」の獲得で解放
19258	Vulcan Cannon Floors Listener @{1} Explosion Boost	バルカンキャノン階層リスナー@{1}・爆発強化
19259	S@{1} High-Energy Impact Replaces Axe Tornado Mode	S@{1} ハイエナジーインパクトがアックストルネードモードを置換
19260	S@{1} Axe Tornado Casts Demonic Roar to Add Floors	S@{1} アックストルネードがデモニックロアを発動して階層追加
19261	Prayer of the Holy Spirit is disabled in instances	インスタンス内では聖霊の祈りを使用できません
19262	Challenge and win a five-player dungeon ${1} times	5人ダンジョンに挑戦して${1}回勝利
19263	Are you sure you want to leave the current tavern?	現在の酒場を退出しますか？
19264	Open ${1} treasure chests in Kafra Survival Battle	カプラサバイバルバトルで宝箱を${1}個開ける
19265	Stalls are temporarily unavailable on this server.	このサーバーでは露店を一時的に利用できません。
19266	A Divine Arts Totem in this loadout does not exist	この構成内の神術トーテムが存在しません
19267	The ${1} skill is currently being chanted or cast.	${1}スキルは現在詠唱中です。
19268	Skill chanting was interrupted by the ${1} status.	${1}状態によりスキル詠唱が中断されました。
19269	This adventurer does not accept guild invitations.	この冒険者はギルド招待を受け付けていません。
19270	Cannot remove a Guild Member who holds a position.	役職を持つギルドメンバーは除名できません。
19271	System-recommended player actions are too frequent	システム推奨アクションの操作頻度が高すぎます
19272	Check the number of different classes in the party	パーティ内の異なる職業数を確認
19273	The scene is being destroyed. Entry is prohibited.	シーン破棄中のため入場できません。
19274	Garrison your Guild's forces in the region 【${1}】?	地域【${1}】にギルド戦力を駐屯させますか？
19275	Ricochets to an ally if one is within @{1} meters.	@{1}m以内に味方がいる場合、その味方へ跳ね返ります。
19276	Target three players and drop cannonballs on them.	3人のプレイヤーを対象に砲弾を落とす。
19277	The target has accepted another Revive invitation.	対象は別の復活招待を承認済みです。
19278	Only elite members can enter the Main Battlefield.	メイン戦場に入れるのは精鋭メンバーのみです。
19279	Attempted to remove a player who is not in Blocks.	ブロックリストにいないプレイヤーを削除しようとしました。
19280	Can anyone help me find a four-leaf Lucky Clover?!	四つ葉のラッキークローバー探しを誰か手伝ってくれない？！
19281	Welcome to the Oak Inn! Do you have a reservation?	オークインへようこそ！ご予約はありますか？
19282	After a player Kill, Magic ATK increased by @{1}%.	プレイヤー撃破後、魔法ATKが@{1}%増加。
19283	【Double Attack】 trigger Chance increased by ${1}%.	【ダブルアタック】の発動率が${1}%増加。
19284	After dealing damage, increases your DEF by @{1}%.	ダメージを与えるとDEFが@{1}%増加。
19285	Overconcentration increases damage taken by @{1}%.	過集中により受けるダメージが@{1}%増加。
19286	Looping VFX for the stone blade left on the ground	地面に残った石刃のループVFX
19287	Blocks @{1}% of the damage from Giant Blade Slash.	巨大ブレード斬撃のダメージを@{1}%防ぐ。
19288	Reveals hidden enemies within a ${1}-meter radius.	半径${1}m以内の隠れた敵を可視化。
19289	Healing and healing received are reduced by @{1}%.	回復量と受ける回復量が@{1}%低下。
19290	Increases damage taken from all elements by @{1}%.	全属性から受けるダメージが@{1}%増加。
19291	Increases damage dealt with all elements by @{1}%.	全属性で与えるダメージが@{1}%増加。
19292	Creates a Light Field underfoot after @{1} seconds	@{1}秒後に足元へライトフィールドを生成
19293	Increases Magic ATK by ${1} and Cast Speed by ${2}	魔法ATKが${1}、詠唱速度が${2}増加
19294	Spin with a Dance Move and stomp the music circles	ダンスの動きで回転し、音楽サークルを踏む
19295	Changing the language requires a restart. Continue?	言語変更には再起動が必要です。続行しますか？
19296	Monster Selects Players Regardless of Line of Sight	視線判定を無視してモンスターがプレイヤーを選択
19297	^{1}Use the Grappling Hook to Restrain Almakia!^{2}	^{1}グラップリングフックでアルマキアを拘束せよ！^{2}
19298	Activate @{1} Soul Resonances at Lv. @{2} or higher	Lv.@{2}以上のソウル共鳴を@{1}個有効化
19299	[Reserved] Participate in Guild Blessing @{1} times	［予約］ギルド祝福に@{1}回参加
19300	Having completed the initial trial, report to Rein.	最初の試練を終え、ラインに報告する。
19301	Ask the Adventurer about the Black Market Merchant.	闇商人について冒険者に尋ねる。
19302	Z is taking a while. Pet the kitten while you wait.	Zは時間がかかりそうだ。待つ間、子猫を撫でよう。
19303	Drop Test-Chest-Entire Server Limit-Limit Deduction	ドロップテスト-宝箱-全サーバー上限-上限減算
