Index	English	Japanese_Translation
22025	Activate the Nine-Tone Mantra matching Theme Headwear Appearance (Permanent).	九音真言のおそろいテーマ頭装備外見を有効化（永久）
22026	Open to receive @{1} Card: Whisper, @{2} Blue Card Shards, and @{3} Diamonds.	開くとカード：ウィスパーを@{1}枚、青カードの欠片を@{2}個、ダイヤを@{3}個獲得。
22027	Plant fluff that drifts on the wind. It can be gathered and used as stuffing.	風に舞う植物の綿毛。採集して詰め物に利用できる。
22028	Ornate Tier @{1} Purple Equipment, clearly crafted by the Moonlit Challenger.	月夜の挑戦者が作ったと思われる、華麗なTier @{1}紫装備。
22029	A Madogear Pilot made of exceptionally Rare mithril with incredible hardness.	非常に希少なミスリルで作られた、驚異的な硬度を誇る魔導ギアパイロット。
22030	A sword made specifically for "fighting." Its hilt has a distinctive S shape.	「戦う」ために作られた剣。柄が特徴的なS字型をしている。
22031	<color=#CC762A>Members with insufficient Reward Count are shown first</color>	<color=#CC762A>報酬回数が不足しているメンバーを優先表示</color>
22032	Event Period: During the Ignition Test, opens Friday from @{1}:@{2}~@{3}:@{4}	イベント期間：点火テスト中、金曜日 @{1}:@{2}～@{3}:@{4} に開催
22033	Event Period: During the Ignition Test, opens Sunday from @{1}:@{2}~@{3}:@{4}	イベント期間：点火テスト中、日曜日 @{1}:@{2}～@{3}:@{4} に開催
22034	<color=#CC762A>60 minutes</color> of Bonus Time is restored daily at midnight	<color=#CC762A>60分</color>のボーナスタイムが毎日0時に回復
22035	Players removed from the tavern are automatically added to the room's Blocks.	酒場から退出させられたプレイヤーは、自動的にルームのブロックリストへ追加されます。
22036	Cannot reset the [Cart Use] skill while there are items in the Cart Merchant.	カート商人にアイテムがある間は[カート使用]スキルをリセットできません。
22037	The field goes dark. Each player can see one glowing Bell and must follow it.	フィールドが暗転。各プレイヤーには光るベルが1つ見えるので、それを追いかけよう。
22038	Allies within ${1} meters of the supply cart gain ${2}% ATK for ${3} seconds.	補給カートから${1}m以内の味方は、${3}秒間ATK +${2}%。
22039	Increases damage against Brute Race and Insect Race enemies by ^{1}${1}%^{2}.	動物形・昆虫形の敵へのダメージ +^{1}${1}%^{2}。
22040	Orc Hero surrounds himself with blades, continuously damaging nearby players.	オークヒーローが周囲に刃を展開し、近くのプレイヤーへ継続ダメージを与える。
22041	Unlock the [Premium Pass] to receive <color=#ff993f>${1}</color> more rewards	[プレミアムパス]を解放すると、さらに<color=#ff993f>${1}</color>個の報酬を獲得
22042	Hehe, clothes really do make the Adventurer. You look much more reliable now!	ふふ、やっぱり服装って大事ね。ずいぶん頼もしく見えるようになった！
22043	On our fortieth anniversary, he went out to buy me a ring and never returned.	40周年の日、指輪を買いに出かけたまま帰ってこなかったの。
22044	If you're here, stop wasting time and show me the equipment you want refined!	来たならぼーっとしてないで、精錬したい装備を見せな！
22045	The shadow left behind by 【Move Back Afterimage】 mimics your 【Shadow Pierce】.	【後退残像】で残した影が、あなたの【シャドウピアース】を模倣する。
22046	Increases Attack Speed. Normal Attacks have a Chance to trigger Cursed Slash.	攻撃速度が上昇。通常攻撃時、確率で呪いの斬撃を発動。
22047	Log in for a total of 7 days during the event to unlock all check-in rewards!	イベント期間中に累計7日ログインすると、すべてのログイン報酬を解放！
22048	Increases Magic ATK based on DEX. Every ${1} DEX increases Magic ATK by ${2}.	DEXに応じて魔法ATKが増加。DEX${1}ごとに魔法ATK +${2}。
22049	Increases Magic ATK based on INT. Every ${1} INT increases Magic ATK by ${2}.	INTに応じて魔法ATKが増加。INT${1}ごとに魔法ATK +${2}。
22050	The Headgear Merchant sets the terms for the exchange. Hear what Allen thinks.	交換条件は頭装備商人が決めている。アレンの意見を聞いてみよう。
22051	\n${1} was your most frequent activity, adding a splash of color to your life.	\n${1}が最も頻繁に行った活動で、あなたの生活に彩りを添えました。
22052	Includes information such as player name, Guild name, Guild emblem, and Trophy	プレイヤー名、ギルド名、ギルドエンブレム、トロフィーなどの情報を含みます
22053	This player is in Blocks. Remove them from Blocks before selecting Add Friend.	このプレイヤーはブロック中です。フレンド追加前にブロックを解除してください。
22054	Canceling the response will cause guild creation to fail. Cancel the response?	応答を取り消すとギルド作成に失敗します。応答を取り消しますか？
22055	Guild Member ${1} has initiated an Impeachment. You may Respond to Impeachment	ギルドメンバー${1}が弾劾を開始しました。弾劾に応答できます。
22056	Enrage time remaining after clearing the dungeon does not meet the requirement	ダンジョンクリア後の激怒残り時間が条件を満たしていません
22057	^{1}^{2}【Maximum Over Thrust】^{3}^{4}increases Physical damage dealt by ${1}%.	^{1}^{2}【オーバートラストマックス】^{3}^{4}により与える物理ダメージ +${1}%。
22058	Ignores monster Size. Damage against Small, Medium, and Large monsters +@{1}%.	モンスターサイズを無視。小型・中型・大型モンスターへのダメージ +@{1}%。
22059	While ^{1}^{2}[Battle Chant]^{3}^{4} is active, your Max HP increases by ${1}.	^{1}^{2}[ゴスペル]^{3}^{4}中、最大HP +${1}。
22060	For every ${1} additional skills on this Divine Arts Totem, Physical ATK +${2}	この神術トーテムに追加スキルが${1}個あるごとに、物理ATK +${2}
22061	For every ${1} Stunts on equipped gear, Physical ATK +${2} (up to ${3} Stunts)	装備中のアクション${1}個ごとに物理ATK +${2}（最大${3}個）
22062	Baphomet summons a ^{1}charging illusion^{2} that damages targets in its path.	バフォメットが^{1}突進する幻影^{2}を召喚し、進路上の対象にダメージ。
22063	There are still pets Not Deployed. Are you sure you want to Enter Battlefield?	未配置のペットがいます。このまま戦場へ入りますか？
22064	A very old-fashioned television set that can surprisingly still play programs.	とても古風なテレビ。驚くことに、今でも番組を映せる。
22065	You have not met this map's Unlock Requirement. Keep working on your Level-up!	このマップの解放条件を満たしていません。引き続きレベルアップしましょう！
22066	In Ragnarok Online, equipping a "Katar" sets your critical hit Chance to @{1}.	Ragnarok Onlineでは「カタール」を装備すると、クリティカル率が@{1}になります。
22067	After defeating an MVP, the letters "MVP" will appear above the player's head.	MVPを倒すと、プレイヤーの頭上に「MVP」の文字が表示されます。
22068	Press the directional key corresponding to the direction of Luna's Dance Move.	ルナのダンス方向に対応する方向キーを押そう。
22069	Complete all quests to advance your title and earn a grand advancement reward.	すべてのクエストを完了して称号を昇格し、豪華な昇格報酬を獲得しよう。
22070	Come, extend your hand and let this great prophet guide you to your true path!	さあ、手を差し出しなさい。この偉大なる預言者が、真の道へ導いてあげよう！
22071	Ta-da! The Crystal of Fate has revealed your result! Let's see... Oh? Not bad!	ジャジャーン！運命のクリスタルが結果を示したよ！どれどれ…おっ、悪くない！
22072	Wulf knows this ship inside and out. Don't worry—he's a dependable old friend.	ウルフはこの船のことなら隅々まで知っている。心配いらない、頼れる古い友人だ。
22073	Purchase successful! The item has been delivered. Please check your inventory!	購入成功！アイテムを届けました。バッグを確認してください！
22074	O-Of course! Science is about constantly challenging and surpassing tradition.	も、もちろん！科学とは、常識へ挑み、乗り越え続けるものだからな。
22075	Hello! I'm an Alchemist, a class that Merchants can reach through Job Advance.	こんにちは！私はアルケミスト。マーチャントから転職できる職業よ。
22076	I'd definitely recognize you... Go... Get out of here! Can't you see I'm busy?	君なら絶対に分かるはず…ほら…出ていって！忙しいのが見えないのか？
22077	After walking all morning, she's finally willing to Sit down and take a break.	朝から歩きっぱなしで、ようやく座って休む気になったようだ。
22078	I'll just sit for one minute. Just one minute. I really can't keep fighting...	1分だけ座らせて。ほんの1分。もう戦えないよ…
22079	Shh... I'm calculating this week's profits. Let's see, we sold @{1} potions...	しーっ…今週の利益を計算してるの。ええと、ポーションを@{1}個売って…
22080	Hmph. Don't think this will make me forget how you stood by and did nothing...	ふん。これで、あの時見て見ぬふりしたことを忘れると思わないでよ…
22081	So don't worry so much. Just follow Me, and I'll bring all of you back safely.	だからそんなに心配しなくていい。私についてくれば、みんな無事に連れ帰る。
22082	Those two are probably fighting Phreeoni Nearby, so I doubt they can get away.	あの2人は近くでフリオニと戦ってるはずだから、逃げる余裕はないだろう。
22083	Understood. The Relic should be in this direction. I've marked it on your map.	了解。遺物はこの方向にあるはずだ。マップに印を付けておいた。
22084	Successfully transformed into ${1} Lv. ${2}! The winner's reward has increased	${1} Lv. ${2}への変身成功！勝者報酬が増加しました
22085	Players with the corresponding notes must Kill the matching Musical Instrument	対応する音符を持つプレイヤーは、同じ音符の楽器を倒してください
22086	Activate three Safe Zones simultaneously. ${1} seconds until the beat explodes	3つのセーフゾーンを同時に起動。ビート爆発まで${1}秒
22087	Deviling\nThe Treasure Island is about to sink! Warriors, escape immediately!!	デビルリング\n宝島が沈むぞ！戦士たちよ、すぐに脱出しろ！！
22088	Deviling\n[Pirate King] dropped a ^{1}[Surprise Chest]^{2} on the battlefield!	デビルリング\n[海賊王]が戦場に^{1}[サプライズチェスト]^{2}を落とした！
22089	${1} successfully impeached Guild Leader ${2} and became the new Guild Leader.	${1}がギルドマスター${2}の弾劾に成功し、新たなギルドマスターになりました。
22090	Now for an exciting moment! Who will be the lucky winner?\nThird Prize Drawing	さあ、ドキドキの瞬間です！幸運をつかむのは誰だ？\n3等抽選
22091	Too few players joined the party, so the Troublemaker Poring took the rewards!	パーティ参加者が少なすぎたため、いたずらポリンが報酬を持っていきました！
22092	Gain the Big Head effect and choose You or an Other player to give a big head.	ビッグヘッド効果を獲得し、自分または他のプレイヤーを大頭にできます。
22093	Bobo\nI heard Maya's minions built an underground kingdom for her. Is this it?	ボボ\nマヤーの配下が地下王国を作ったって聞いたけど…ここなのかな？
22094	Bobo\nCould that little thief be inside the Culvert? Let's hurry over and see~	ボボ\nあの小泥棒、地下水路にいるのかな？早く見に行こう～
22095	Monster Research Adventurer\nDamn it, these blasted Chonchons! Please Help Me!	モンスター研究冒険者\nくそっ、このチョンチョンども！お願いだ、助けてくれ！
22096	Bobo\nI feel irritated whenever we Enter the Pyramid. Is the Relic causing it?	ボボ\nピラミッドに入るとイライラするんだ。これも遺物のせいかな？
22097	Activate the Nine-Tone Mantra matching Theme Mouthwear Appearance (Permanent).	九音真言のおそろいテーマ口装備外見を有効化（永久）
22098	Tender animal meat that can be grilled or stewed for a variety of meat dishes.	やわらかな獣肉。焼いたり煮込んだり、さまざまな肉料理に使える。
22099	Points obtained by defeating monsters in the ^{1}Pharos Lighthouse^{2} region.	^{1}ファロス灯台^{2}地域でモンスターを倒すと獲得できるポイント。
22100	Learning Skills will <color=#c26b47>randomly replace an existing skill</color>	スキルを習得すると、<color=#c26b47>既存スキルがランダムに置き換わります</color>
22101	The airship takes off. As you look outside, the people of Izlude wave goodbye.	飛行船が離陸する。外を見ると、イズルードの人々が手を振って見送っている。
22102	Switching modes requires restarting the game. Are you sure you want to switch?	モード切替にはゲームの再起動が必要です。切り替えますか？
22103	You or a teammate must defeat a total of ${1} other players in Kafra Survival.	カプラ・サバイバルバトルで、自分またはチームメイトが他プレイヤーを合計${1}人倒す必要があります。
22104	This server is temporarily unable to purchase items from the Instance Auction.	現在、このサーバーではインスタンスオークションの商品を購入できません。
22105	A similar skill effect is already active in this area. Please try again later.	このエリアでは類似のスキル効果がすでに有効です。時間をおいて再試行してください。
22106	Invitation failed. The target guild has reached its limit for received invites	招待失敗。対象ギルドが受信可能な招待数の上限に達しています
22107	The recruitment text cannot consist entirely of numbers. Please enter it again	募集文を数字だけにすることはできません。入力し直してください
22108	Whether the current dungeon has a subsequent dungeon in the challenge sequence	現在のダンジョンに、チャレンジ順で次のダンジョンが存在するかどうか
22109	Once learned, Mechanics can ride a Madogear in battle and use Madogear skills.	習得すると、メカニックは戦闘中に魔導ギアへ搭乗し、魔導ギアスキルを使用できます。
22110	Once learned, Mechanics can use the Kinetic Battle Axe and its related skills.	習得すると、メカニックはキネティックバトルアックスと関連スキルを使用できます。
22111	Deals ATK * ^{1}@{3}%^{2} damage to up to @{2} enemies within a @{1} m radius.	@{1}m以内の最大@{2}体の敵にATK * ^{1}@{3}%^{2}のダメージ。
22112	^{1}【Focused Arrow Strike】^{2}'s damage multiplier increases by ^{3}${1}%^{4}.	^{1}【集中アローストライク】^{2}のダメージ倍率 +^{3}${1}%^{4}。
22113	Increases the percentage damage multiplier of ^{1}【Bash】^{2} by ^{3}${1}%^{4}.	^{1}【バッシュ】^{2}の割合ダメージ倍率 +^{3}${1}%^{4}。
22114	After casting Meteor Assault, cast a mini Meteor Assault at the same location.	メテオアサルト使用後、同じ位置に小型メテオアサルトを発動。
22115	Server instability detected. Please try starting the conversation again later.	サーバーが不安定です。時間をおいて会話を開始し直してください。
22116	All right. You seem like a rather capable Adventurer. Could I ask you a favor?	よし。なかなか腕の立つ冒険者みたいだな。ひとつ頼みを聞いてくれないか？
22117	Please decide whether to transfer to the Adventure Group's server before ${1}.	${1}までに冒険グループのサーバーへ移動するか決めてください。
22118	Party member ${1} did not confirm participation. This match has been canceled.	パーティメンバー${1}が参加確認しなかったため、マッチをキャンセルしました。
22119	No playstyle builds available. Use Get Help to obtain one from another player.	利用可能なプレイスタイルビルドがありません。「ヘルプを求める」で他プレイヤーから取得してください。
22120	Hidden and cannot be seen or targeted\nRevealed after taking damage @{1} times	隠密状態となり、視認・ターゲット不可\n@{1}回ダメージを受けると解除
22121	^{1}^{2}【Mystical Amplification】^{3}^{4} grants ^{5}${1}^{6} Extra Cast Speed.	^{1}^{2}【ミスティカルアンプリフィケーション】^{3}^{4}で詠唱速度 +^{5}${1}^{6}。
22122	Increases the damage of ^{1}Offensive-type^{2} Primary Battle Skills by ${1}%.	^{1}攻撃型^{2}メイン戦闘スキルのダメージ +${1}%。
22123	The character's maximum Life. The character dies when current Life reaches @{1}	キャラクターの最大HP。現在HPが@{1}になると死亡します
22124	Affects the critical damage of the character's Damage Skills and healing skills	キャラクターのダメージスキル・回復スキルのクリティカルダメージに影響
22125	A specially trained Peco Peco, exclusively used as a combat mount by Crusaders.	クルセイダー専用の戦闘用として特別に訓練されたペコペコ。
22126	The Arcane Crystal is fully charged. The unknown beyond will arrive after ${1}…	アーケインクリスタルの充填が完了。${1}後、未知なるものが到来します…
22127	Activating this attribute will <color=#FF1515>decrease Power</color>. Continue?	この属性を有効化すると<color=#FF1515>戦力が低下</color>します。続行しますか？
22128	This Trade violated the Trade rules. The System has automatically taken action.	この取引は取引規約に違反しました。システムが自動的に処理しました。
22129	A teammate's ID Tag. Use it or take it to an ambulance to Revive that teammate.	チームメイトのIDタグ。使用するか救護車へ持っていくと、そのチームメイトを復活できます。
22130	Auto-Bid is currently active. Bidding manually will disable Auto-Bid. Continue?	自動入札が有効です。手動で入札すると自動入札が無効になります。続行しますか？
22131	Weekly Active rating: There are 4 Active rating tiers based on Weekly Activity:	週間アクティブ評価：週間アクティビティに応じて4段階の評価があります：
22132	Gain ${1}% damage reduction and one chance to Respawn upon taking fatal damage.	ダメージ軽減 +${1}%、致死ダメージ時に1回復活できます。
22133	Grants permanent 【Endure】 (immune to knockback, knock-up, and hitstun effects).	永続【インデュア】を獲得（ノックバック、打ち上げ、のけぞり無効）。
22134	^{1}^{2}【Sharp Shooting】^{3}^{4} gains ${1}% Crit Chance but no longer pierces.	^{1}^{2}【シャープシューティング】^{3}^{4}のクリティカル率 +${1}%、ただし貫通しなくなる。
22135	Camera controls conflict with the Select/Move key bindings. Please change them.	カメラ操作と選択/移動キー設定が競合しています。設定を変更してください。
22136	A new version of the game is available. Please update it through the app store.	新しいバージョンがあります。アプリストアから更新してください。
22137	Physical damage dealt to Brute and Insect monsters +${1}%; Movement Speed ${2}%	動物形・昆虫形モンスターへの物理ダメージ +${1}%；移動速度 ${2}%
22138	^{1}^{2}[Envenomed Blade]^{3}^{4}'s ricochet effect gains an Extra ${1} bounce.	^{1}^{2}[エンベノムブレイド]^{3}^{4}の跳弾回数 +${1}。
22139	Each CRIT with ^{1}^{2}【Advanced Katar Mastery】^{3}^{4} now grants ${1} Floors.	^{1}^{2}【上級カタールマスタリー】^{3}^{4}でクリティカルするたび${1}スタック獲得。
22140	Mistress summons ^{1}Hornets^{2} that charge at players from random directions.	ミストレスが^{1}ホーネット^{2}を召喚し、ランダム方向からプレイヤーへ突進させる。
22141	Drake quickly charges, then damages^{1}fan-shaped areas in @{1} directions^{2}.	ドレイクが素早く突進し、^{1}@{1}方向の扇形範囲^{2}にダメージ。
22142	Burrow through the earth in the designated direction, moving up to @{1} meters.	指定方向へ地中を進み、最大@{1}m移動。
22143	You can't travel there during the current activity. Please leave and try again.	現在のアクティビティ中は移動できません。退出してから再試行してください。
22144	He is the sun; He has no need to look up.\nWorldscorch Feather · Theme Headwear	彼こそ太陽。見上げる必要などない。\nワールドスコーチフェザー・テーマ頭装備
22145	Solo dungeons cannot be entered as a party. Leave your party and Enter Dungeon?	ソロダンジョンにはパーティで入れません。パーティを脱退して入場しますか？
22146	In RO, "++" means asking an Acolyte to cast both Blessing and Increase Agility.	ROで「++」は、アコライトにブレッシングと速度増加の両方をかけてほしいという意味です。
22147	"Costume Enchant" only costs a fixed amount of Zeny and grants special effects.	「コスチュームエンチャント」は固定量のゼニーだけを消費し、特殊効果を付与します。
22148	Your Stall was open for XX. You listed XX items and earned XX. Close the Stall?	露店をXX開いていました。XX個出品し、XX獲得しました。露店を閉じますか？
22149	Levin, glasses, poor eyesight... Is he from Payon? And didn't he study in Juno?	レビン、眼鏡、目が悪い…フェイヨン出身？それにジュノーで学んでなかった？
22150	Your guild placed ${1} in this event. Here are the prizes. Please collect them!	ギルドはこのイベントで${1}位になりました。報酬を受け取ってください！
22151	Take a gander at this 【Iron-Slicing Sword】! Look at that grain! Hear that ring!	この【鉄斬りの剣】を見てみな！この刃紋、この響き！
22152	H-Honey, it's just a figure of speech! It's all to make money, to make money...	あ、あなた！ただの言い回しよ！全部お金を稼ぐため、お金のためなの…
22153	The signal tower? Oh! That! Theoretically, I finished calibrating it last week.	信号塔？ああ、あれか！理論上は先週調整を終えたはずだ。
22154	I'm counting to @{1}. If he still hasn't apologized by then, we're breaking up!	@{1}まで数える。それまでに謝らなかったら別れるから！
22155	All I did was ask, “How much longer are we going to shop?” and she got Angry...	「あとどれくらい買い物するの？」って聞いただけなのに怒られた…
22156	Thank you for asking me to dance. The truth is, I've liked you for a long time.	ダンスに誘ってくれてありがとう。本当は、ずっとあなたのことが好きだったの。
22157	Nothing matters more than making money. What, a conscience? Hah! Can I sell it?	金儲けより大事なものなんてない。良心？ふん、それ売れるのか？
22158	Trust in science, you little devil of a Poring. Hurry back—I guarantee results!	科学を信じろ、このいたずらポリンめ。早く戻ってこい、結果は保証する！
22159	You're the ones who stole the Professor's things! Who's really despicable here?	教授の物を盗んだのはお前たちだろ！本当に卑怯なのはどっちだ！
22160	My name is Bragis Skjald, a bard... and the chronicler of this timeline's epic.	私の名はブラギス・スカルド。吟遊詩人であり…この時間軸の叙事詩を記す者だ。
22161	${1} is short by ${2}. Combine this item? You can currently combine ${3} items.	${1}が${2}不足しています。このアイテムを合成しますか？現在${3}個合成できます。
22162	The stage is set for the grand finale. The ultimate showdown is about to begin!	舞台は整った。いよいよグランドフィナーレ、究極の決戦が始まる！
22163	Attention, Audience! The show is about to begin, and the fun is about to start!	観客の皆さん、注目！ショーの幕開けです。楽しい時間が始まります！
22164	${1} has started the Dragon Crafting quest and invites all Adventurers to help!	${1}がドラゴンクラフトクエストを開始し、冒険者のみんなに協力を求めています！
22165	Congratulations to all Adventurers for successfully resolving this Rift Crisis.	冒険者のみなさん、リフトクライシス解決おめでとうございます！
22166	Captain\nAim before You fire! Conserve ammo and target their engines and sails!	船長\n撃つ前によく狙え！弾を節約して、エンジンと帆を狙うんだ！
22167	Bobo\nThe device is over there. Let's hurry and bring it back to the Professor.	ボボ\n装置はあそこだ。早く教授のところへ持ち帰ろう。
22168	Reach @{1} progress for collecting all Monster Hunt rewards in the Payon Region	フェイヨン地域のモンスターハント報酬収集進捗を@{1}まで上げる
22169	Open to obtain @{1} Card: Eclipse, @{2} Blue Card Fragments, and @{3} Diamonds.	開くとカード：エクリプスを@{1}枚、青カードの欠片を@{2}個、ダイヤを@{3}個獲得。
22170	A precision mold carved from Ironwood, used to make strong yet resilient rings.	アイアンウッドから削り出した精密な型。丈夫でしなやかなリング作りに使う。
22171	A by-product of alchemical Pet Hatching. Dismantle to receive @{1} Proficiency.	ペット孵化の錬金過程で生じる副産物。分解すると熟練度@{1}を獲得。
22172	Level-up is only available after all prerequisite talent nodes reach Max level.	前提タレントノードがすべて最大Lv.になった後にレベルアップできます。
22173	An Astral Sign imbued with mysterious power. Can be used for Equipment Forging.	神秘的な力を宿すアストラルサイン。装備製造に使用可能。
22174	An Undead katar made from the bones of Osiris and shrouded in an aura of death.	オシリスの骨で作られ、死の気配をまとった不死属性のカタール。
22175	Guild Contribution used by Guild Members to purchase items from the Guild Shop.	ギルドメンバーがギルドショップでアイテム購入に使用するギルド貢献度。
22176	Bidding begins after this <color=#FDAB5B>Dungeon Settlement is complete</color>	この<color=#FDAB5B>ダンジョン精算完了後</color>に入札開始
22177	Go forth and explore, seeking every source of power across these ancient lands.	進め、探索せよ。この古き大地に眠るあらゆる力の源を探し出せ。
22178	For players familiar with PC MMORPGs such as Justice Online and Moonlight Blade	Justice OnlineやMoonlight Bladeなど、PC MMORPGに慣れたプレイヤー向け
22179	This Adventurer Guild Card has already been unlocked. Do not Repeat the unlock.	この冒険者ギルドカードはすでに解放済みです。重複して解放しないでください。
22180	The number of Elites does not meet the requirements for instant group formation	精鋭人数が即時グループ編成の条件を満たしていません
22181	The selected preset is invalid because it contains an item that does not exist.	存在しないアイテムを含むため、選択したプリセットは無効です。
22182	After a @{1}-sec warning, deals damage in a circular area with an @{2}m radius.	@{1}秒の予告後、半径@{2}mの円形範囲にダメージ。
22183	After Gitan finds bracelet, Gitan will find that snake. Bad snake killed Gitan.	ギタンが腕輪を見つければ、そのヘビも見つかる。悪いヘビがギタンを殺した。
22184	Are you done gathering your materials too? Let's go trade them to the merchant.	素材集めは終わった？じゃあ商人のところへ交換しに行こう。
22185	I-I'd like to learn more about her. Like what she likes and what she doesn't...	か、彼女のことをもっと知りたいんだ。好きなものとか、嫌いなものとか…
22186	Your current server, [${1}], differs from the Adventure Group's server, [${2}].	現在のサーバー[${1}]は冒険グループのサーバー[${2}]と異なります。
22187	Otherwise, you will automatically leave the Adventure Group when time runs out.	それ以外の場合、時間切れになると自動的に冒険グループを脱退します。
22188	This slot is reserved for Adventure skills. Skills cannot be inserted manually.	このスロットは冒険スキル専用です。手動でスキルを入れることはできません。
22189	Reduces the Cooldown of 【Hiding】, 【Back Slide】, and 【Cloaking】 by ${1} seconds.	【ハイディング】【バックスライド】【クローキング】のクールダウンを${1}秒短縮。
22190	Spear proficiency increases Physical ATK by @{1} when using Spear-type weapons.	槍系武器装備時、槍熟練度により物理ATK +@{1}。
22191	Sword proficiency increases Physical ATK by @{1} when using sword-type weapons.	剣系武器装備時、剣熟練度により物理ATK +@{1}。
22192	No playstyle builds available. Create a build for another player to obtain one.	利用可能なプレイスタイルビルドがありません。他プレイヤー用のビルドを作成すると取得できます。
22193	Reduces Movement Speed by @{1}% and increases Ghost magic damage taken by @{2}%	移動速度 -@{1}%、受ける念属性魔法ダメージ +@{2}%
22194	Talk to the Professor and learn that he is researching memory entity technology.	教授と話し、記憶実体技術を研究していることを知る。
22195	When you receive a critical hit, reduces its critical damage multiplier by ${1}%	クリティカルを受けたとき、そのクリティカルダメージ倍率を${1}%軽減。
22196	A highest-ranking cleric with greatly improved survivability and AoE protection.	生存力と範囲防護能力が大幅に向上した最高位の聖職者。
22197	A bright Red Healing Potion that instantly restores @{1} HP. Cooldown: @{2} sec.	鮮やかな赤の回復ポーション。HPを即座に@{1}回復。クールダウン：@{2}秒。
22198	The Initiator will become the new Guild Master if the Impeachment is successful.	弾劾に成功すると、発起人が新しいギルドマスターになります。
22199	You have initiated an impeachment against Guild Leader ${1}. Cancel Impeachment?	ギルドマスター${1}への弾劾を開始しました。弾劾を取り消しますか？
22200	When attacked, the Melody Bubble gradually expands and explodes, dealing damage.	攻撃を受けるとメロディバブルが徐々に膨らみ、爆発してダメージを与える。
22201	Reduces Movement Speed by @{1}% and CRIT, Attack Speed, and Cast Speed by @{2}%.	移動速度 -@{1}%、CRIT・攻撃速度・詠唱速度 -@{2}%。
22202	Every @{1} sec, loses HP equal to @{2}% of the applier's Poison Physical Damage.	@{1}秒ごとに、付与者の毒属性物理ダメージの@{2}%分のHPを失う。
22203	Gain Accelerate and continuously deal DMG to nearby characters, inflicting Slow.	加速を獲得し、周囲のキャラクターへ継続ダメージを与え、鈍足を付与。
