Index	English	Japanese_Translation
20022	Every @{1} LUK grants @{2} CRIT, @{3} FLEE, and @{4} HIT	LUK@{1}ごとにCRIT +@{2}、FLEE +@{3}、HIT +@{4}
20023	Affects the damage of your ranged Physical Damage Skills	遠距離物理ダメージスキルの威力に影響
20024	Return to Payon and deliver all the spoils to the client	フェイヨンへ戻り、戦利品をすべて依頼人に渡す
20025	Not enough required items. Unable to activate the wheel.	必要アイテム不足のためホイールを起動できません。
20026	Crafting has a Chance to produce high-quality equipment.	製作時、高品質装備ができることがあります。
20027	Randomly grants <color=#cc762a>${1}-${2}</color> affixes	ランダムで<color=#cc762a>${1}-${2}</color>個のオプションを付与
20028	May fortune smile on you—now hand over the red envelope!	幸運を祈るよ――さあ、お年玉を渡して！
20029	Download speed: {@{1}:@{2}0}{1}. Estimated time: {2} sec	ダウンロード速度：{@{1}:@{2}0}{1}。推定時間：{2}秒
20030	Trade canceled. The item has been removed automatically.	取引をキャンセルしました。アイテムは自動的に出品解除されました。
20031	The Party Leader role cannot be transferred during Misc.	その他モード中はパーティリーダーを譲渡できません。
20032	The supply listing price does not meet the requirements.	物資の出品価格が条件を満たしていません。
20033	Participate in Battle of Dragon Coffin Island ${1} times	ドラゴンコフィン島の戦いに${1}回参加
20034	This unit's Physical ATK and Magic ATK increase by ${1}.	このユニットの物理ATKと魔法ATKが${1}増加。
20035	Open Mondays, Wednesdays, and Saturdays from 17:00–18:30	毎週月・水・土曜 17:00～18:30に開催
20036	Test version. Does not represent final quality. UID:${1}	テスト版です。最終品質を示すものではありません。UID:${1}
20037	【Mystical Amplification】 grants an Extra {1} Cast Speed.	【ミスティカルアンプリフィケーション】で詠唱速度 +{1}。
20038	【Mystical Amplification】 grants an Extra ${1} Magic ATK.	【ミスティカルアンプリフィケーション】で魔法ATK +${1}。
20039	This area is too dangerous to dismount from your Deniro.	このエリアは危険すぎるため、デニーロから降りられません。
20040	You can mark up to ${1} monsters. Select one to replace.	モンスターは最大${1}体までマークできます。置き換える対象を選択してください。
20041	Guild emblem design not unlocked. Please choose another.	ギルドエンブレムデザインが未解放です。別のものを選択してください。
20042	The following message will be sent to all Guild Members:	以下のメッセージをギルドメンバー全員に送信します：
20043	This player has responded to another guild's Guild Rally	このプレイヤーは別ギルドの集結要請に応答済みです。
20044	Connect Quest - Team Up and Auto-Battle for @{1} Minutes	連携クエスト - パーティで@{1}分オートバトル
20045	No Beginner Hatch attempts remaining. Prize Pool closed.	初心者孵化回数が残っていません。賞品プールは終了しました。
20046	No Speed-Up Tickets remaining. Please obtain more first.	加速チケットがありません。先に入手してください。
20047	Tap the Mount button and hop onto your dashing new ride!	マウントボタンをタップして、新しいマウントに乗ろう！
20048	Oh! The Pet Tower is unlocked. I'll show you around, bo!	おっ！ペットタワーが解放されたよ。案内するね、ボ！
20049	The weather's lovely today, meow~ What can I do for you?	今日はいい天気だニャ～。何か用かニャ？
20050	I've got it! You're actually a robot! Or a magical doll!	分かった！君はロボットなんだ！それとも魔法の人形！
20051	Master~ Have you been secretly dating an invisible girl?	師匠～、もしかして透明な女の子とこっそり付き合ってるの？
20052	You already have a ticket? Then I'll teleport you there.	もうチケットを持ってるの？じゃあそこへ転送するね。
20053	Oh, you know. We only nearly got eaten by the queen ant.	まあね。女王アリに食べられかけただけだけど。
20054	Did the desert heat give you heatstroke? You look awful.	砂漠の暑さで熱中症にでもなった？顔色がひどいよ。
20055	Since you're here, how about taking care of them for me?	せっかく来たんだし、代わりに面倒を見てくれない？
20056	You can mix and match different outfits in the Wardrobe~	ワードローブではいろんな衣装を自由に組み合わせられるよ～
20057	What beautiful weather! It's a perfect day for refining!	なんていい天気！精錬日和だね！
20058	When you miss your beloved, you have to shout like this!	恋しい人を想うなら、こう叫ぶんだよ！
20059	Humans look so strange. Are they... giant hairless cats?	人間って変な姿だね。もしかして…毛のない巨大な猫？
20060	What are you looking at? I'm furious, so leave me alone!	何見てるの？今すごく怒ってるんだから放っておいて！
20061	There's some travel food and an old map in the Backpack~	バックパックに旅用の食料と古い地図が入ってるよ～
20062	This costs @{1} Zeny in our village, but it's @{2} here?	うちの村じゃ@{1}ゼニーなのに、ここでは@{2}もするの？
20063	Ahem. It's the taking part that counts. The taking part.	コホン。参加することに意義がある。うん、参加することに。
20064	Phew... Thank goodness you woke up in time. We almost...	ふぅ…間に合って目を覚ましてくれてよかった。もう少しで…
20065	Skip the preparation phase and enter battle immediately?	準備フェーズをスキップして、すぐ戦闘を開始しますか？
20066	Lightning will strike beneath players after @{1} seconds	@{1}秒後、プレイヤーの足元に雷が落ちます
20067	^{1}【Notice】^{2}[Central Revive Point] has been captured	^{1}【通知】^{2}[中央復活ポイント]を占領しました
20068	Enemy ^{1}${1}^{2} destroyed our ^{3}Madogear Pilot^{4}!	敵の^{1}${1}^{2}が味方の^{3}魔導ギアパイロット^{4}を破壊！
20069	Use Lope to avoid damage from the ripples on the ground.	跳躍を使って地面の波紋ダメージを回避しよう。
20070	Oh no, the captain looks injured! Let's go check on him!	大変、船長がけがしてる！様子を見に行こう！
20071	You rummage through the bushes and finally find the key.	茂みを探し回り、ついに鍵を見つけた。
20072	The Royal City Battle has ended. View the battle report?	王都戦が終了しました。戦闘レポートを確認しますか？
20073	The Bonfire reached Lv. ${1} and unlocked a new ability.	焚き火がLv.${1}に到達し、新しい能力が解放されました。
20074	A thrilling and fun challenge is about to begin—\n【${1}】	スリル満点の楽しいチャレンジがまもなく開始！\n【${1}】
20075	The Guild has designated ${1} as its main garrison city.	ギルドは${1}を主要駐屯都市に指定しました。
20076	Phew! Giving it a good beating made me feel much better!	ふぅ！思いっきり叩いたらスッキリした！
20077	Bobo\n There's a big pit up ahead. I'll go check it out!	ボボ\n 前に大きな穴がある。ちょっと見てくる！
20078	Moonlight Flower\nTaunt them, then start the game again!	月夜花\n挑発してから、もう一度ゲームを始めよう！
20079	Bobo\nWhoa! W-What's happening? This compass is glowing!	ボボ\nうわっ！な、何が起きてるの？コンパスが光ってる！
20080	Bobo\nLook! Prontera is just beyond that gate! Let's go!	ボボ\n見て！あの門の向こうがプロンテラだ！行こう！
20081	Bobo\nHurry and Take off the compass so we can check it!	ボボ\n急いでコンパスを外して確認しよう！
20082	All auction items are gone. Thank You for participating!	オークションアイテムはすべて売り切れました。ご参加ありがとうございました！
20083	Have the team obtain Orange Quality equipment @{1} times	チームでオレンジ品質装備を@{1}回入手
20084	First Prize will always be drawn from Baby Desert Wolves	1等は必ずベビーデザートウルフから抽選されます
20085	Activate the Dinner Date Costume Appearance (Permanent).	「ディナーデート」コスチューム外見を永久解放。
20086	Activate the Silverwing Covenant Appearance (Permanent).	「シルバーウィングの盟約」外見を永久解放。
20087	A blue crab used in many dishes. Sometimes used as bait.	さまざまな料理に使われる青いカニ。餌に使われることもある。
20088	Grants forging blueprints for a Tier @{1} equipment set.	Tier @{1}装備セットの鍛造設計図を獲得。
20089	Fur skinned from a Brute. Can be exchanged for Headwear.	動物から剥ぎ取った毛皮。頭装備と交換可能。
20090	Use to unlock the guild Frame: Hunting Emblem · Pursuer.	ギルドフレーム「狩猟エンブレム・追跡者」を解放。
20091	Use to unlock the guild emblem frame: Dark Crystal Ring.	ギルドエンブレムフレーム「ダーククリスタルリング」を解放。
20092	Use to unlock the guild emblem design: Primordial Chaos.	ギルドエンブレムデザイン「原初の混沌」を解放。
20093	Toot, toot, toot! Use a Small Horn to shout to everyone.	プップー！小さな角笛でみんなに呼びかけよう。
20094	Gloves worn on the hands that make delicate work easier.	細かい作業がしやすくなる手袋。
20095	A bow that does not deal much damage but is easy to use.	威力は低いが扱いやすい弓。
20096	A halberd with two sharp projections on its broad blade.	幅広い刃に鋭い突起が2本付いたハルバード。
20097	A two-handed sword highly effective at subduing enemies.	敵の制圧に優れた両手剣。
20098	Used exclusively for Desert Monster Collection Level-up.	砂漠モンスターコレクションのレベルアップ専用。
20099	Used exclusively for Geffen Monster Collection Level-up.	ゲフェンモンスターコレクションのレベルアップ専用。
20100	Survivor Battle Misc Net Victory Points (Victory Points)	サバイバルバトル その他 勝利ポイント差（勝利ポイント）
20101	Not enough Treasure Maps. Obtain more from quests first!	宝の地図が不足しています。先にクエストで入手してください！
20102	Reduces Vivify consumed when mining Lv. @{1} ore by @{2}	Lv.@{1}鉱石の採掘時、消費活力を@{2}軽減
20103	Third Prize will always be drawn from Baby Desert Wolves	3等は必ずベビーデザートウルフから抽選されます
20104	Have more than^{1}@{1}^{2}minutes remaining until enrage	激怒まで^{1}@{1}^{2}分以上残っている必要があります
20105	This chapter can only be obtained in the scenario [${1}]	この章はシナリオ[${1}]でのみ入手できます
20106	A Member is not a friend. Failed to create friend group.	メンバーがフレンドではないため、フレンドグループ作成に失敗しました。
20107	Invalid request: Pre-purchase order id was not provided.	無効なリクエスト：事前購入注文IDが指定されていません。
20108	The team includes someone from another Adventurer Group.	チームに別の冒険グループ所属者がいます。
20109	You have reached the Adventurer Group application limit.	冒険グループ申請上限に達しました。
20110	Treasure-digging location is beyond the maximum Distance	宝探し地点までの距離が上限を超えています
20111	The Season server you attempted to adjust does not exist	調整対象のシーズンサーバーが存在しません
20112	Someone did not confirm. Please start matchmaking again.	確認していないメンバーがいます。もう一度マッチングを開始してください。
20113	${1} has not been unlocked. Unable to begin matchmaking.	${1}が未解放のためマッチングを開始できません。
20114	Guild Territory War participation count must reach ${1}.	ギルド領地戦への参加回数が${1}回必要です。
20115	This GM command is currently disabled and cannot be used	このGMコマンドは現在無効化されており使用できません
20116	Capacity has reached the maximum and cannot be increased	容量が上限に達しているため、これ以上増やせません
20117	Charges a full-screen attack for @{1}s. Deals no damage.	@{1}秒間、全画面攻撃をチャージ。ダメージはありません。
20118	Deals extremely High Damage in a rectangular area ahead.	前方の長方形範囲に超高ダメージを与える。
20119	Phreeoni releases acid forward, damaging players on HIT.	フリオニが前方へ酸を放ち、命中したプレイヤーにダメージ。
20120	Revive requests are on cooldown. Please try again later~	復活要請はクールダウン中です。後でもう一度試してね～
20121	I am a man who yearns for luck! Bring me good luuuuuuck!	俺は幸運を求める男だ！幸運を持ってきてくれぇぇぇ！
20122	Ugh, hah, ha! I'm... fine. I can still... keep... going!	ぐっ、はっ…！だ、大丈夫…まだ…やれる…！
20123	Party member ${1}'s current status prevents matchmaking.	パーティメンバー${1}の現在状態ではマッチングできません。
20124	When a katar-type weapon is equipped, Physical ATK +@{1}	カタール系武器装備時、物理ATK +@{1}
20125	Entangled in the Pharaoh's burial shroud and Cannot move	ファラオの埋葬布に絡め取られ、移動できません
20126	Cast Time increased by @{1}, MP Cost increased by @{2}%.	詠唱時間 +@{1}、MP消費 +@{2}%。
20127	Detects hidden enemies within @{1} meters of the Ranger.	レンジャーの@{1}m以内にいる隠れた敵を検知。
20128	Adventure Group response recruitment posted successfully	冒険グループ応答募集を掲載しました
20129	Get <sprite name="${3}">${4} with help from other players	他プレイヤーの支援で<sprite name="${3}">${4}を獲得
20130	Continue chasing Dracula, and watch out for falling rocks	ドラキュラを追い続け、落石に注意しよう
20131	Reach a total Refinement Lv. of @{1} across all equipment	全装備の精錬Lv.合計を@{1}にする
20132	Complete the Novice Trial and obtain proof of completion.	ノービス試練を完了し、修了証を獲得。
20133	The boy offers to predict your future job. Give it a try.	少年が将来の職業を占ってくれる。試してみよう。
20134	You crash-land in the desert. Ask around for information.	砂漠に不時着した。周囲で情報を集めよう。
20135	The Eden Group has received a request from the Professor.	楽園団に教授から依頼が届いた。
20136	The Rocker took the bait, much to Grandma Gwen's delight.	ロッカーが餌に食いつき、グウェンおばあちゃんは大喜びだ。
20137	Select the quest to learn about the Phantom Realm dungeon	クエストを選択してファントムレルムダンジョンについて学ぶ
20138	Complete the Job Advance to unlock further Skill Learning	転職を完了して、さらなるスキル習得を解放
20139	Affects the damage of the character's magic Damage Skills	キャラクターの魔法ダメージスキルの威力に影響
20140	<color=#2fd3bb>[Supply Transport]</color> Escort Supplies	<color=#2fd3bb>[物資輸送]</color> 物資を護衛
20141	Login failed. Please restart the game using the launcher.	ログインに失敗しました。ランチャーからゲームを再起動してください。
20142	Tap the Touch button to touch the Book of Job Advancement	「触れる」ボタンをタップして転職の書に触れる
20143	Follow the markings in the note to the indicated location	メモの印をたどって指定地点へ向かう
20144	Get permission from the Knight guarding the Nail of Order	秩序の杭を守る騎士から許可を得る
20145	Rent a Cart Merchant (available after you Learn Cart Use)	カート商人を借りる（カート使用習得後に利用可能）
20146	Reset stat points. All allocated points will be refunded.	ステータスポイントをリセット。割り振り済みポイントはすべて返還されます。
20147	Unable to view. This player has hidden their information.	閲覧できません。このプレイヤーは情報を非公開にしています。
20148	The current skill cannot be used without a locked target.	対象をロックしていないため、このスキルは使用できません。
20149	Blessed Refinement will not decrease the refinement level	祝福精錬では精錬レベルが下がりません
20150	Off-hand equipment does not inherit refinement attributes	サブ装備は精錬属性を引き継ぎません
20151	Your Reputation Score is too low to use the Trade market.	評判スコアが低すぎるため取引市場を利用できません。
20152	Obtain by using a Normal treasure map to Dig (Deprecated)	通常の宝の地図で発掘すると入手（廃止予定）
20153	Obtain Special Recipe - Crafting Set Mystery Box (Common)	特殊レシピ - 製作セットミステリーボックス（一般）を入手
20154	Obtain Special Recipe - Crafting Set Mystery Box (Legend)	特殊レシピ - 製作セットミステリーボックス（レジェンド）を入手
20155	The maximum value cannot be lower than the minimum value!	最大値を最小値より低く設定できません！
20156	Test Limited-Time Pool @{1} - Days @{2}–@{3} After Launch	テスト期間限定プール@{1} - サーバー開始@{2}～@{3}日目
20157	Are you sure you want to delete the current chat history?	現在のチャット履歴を削除しますか？削除後は復元できません。
20158	The Party Leader is in an instance and cannot be followed	パーティリーダーがインスタンス内のため追従できません
20159	Spend ${1}${2} to place an order with ${3} for ${4} ${5}?	${1}${2}を消費して${3}に${4} ${5}を注文しますか？
20160	Initial bid cannot be lower than the minimum starting bid	初回入札額は最低開始価格を下回れません
20161	Please wait ${1}s for the quest to complete automatically	${1}秒待つとクエストが自動完了します
20162	This activity is unavailable on the day you change guilds	ギルド変更当日はこのアクティビティを利用できません
20163	Not enough Guild Members from the same guild in the party	パーティ内の同一ギルドメンバー数が不足しています
20164	Insufficient Kills of monsters at the corresponding level	該当レベルのモンスター討伐数が不足しています
20165	^{1}【Bow】^{2} skill damage multiplier increases by ${1}%.	^{1}【弓】^{2}スキルダメージ倍率 +${1}%。
20166	Physical damage dealt to Brute and Insect monsters +${1}%	動物・昆虫モンスターへの物理ダメージ +${1}%
20167	Play Event Closure @{2} after Campfire Phase @{1} begins!	焚き火フェーズ@{1}開始後にイベント終了@{2}を再生！
20168	Second Prize will always be drawn from Baby Desert Wolves	2等は必ずベビーデザートウルフから抽選されます
20169	Cannot socket cards until the Wardrobe System is unlocked	ワードローブシステム解放前はカードを装着できません
20170	Only cards of the same quality can be used for Collection	コレクションには同品質のカードのみ使用できます
20171	Pharaoh's Pyramid fires ^{1}beams that track targets^{2}.	ファラオのピラミッドが^{1}対象を追尾するビーム^{2}を放つ。
20172	Oh no, we're done for... The toughest one just showed up.	まずい、もうダメだ…一番強いやつが出てきた。
20173	That thing's still alive—and it's gotten even stronger...	まだ生きてる――しかもさらに強くなってる…
20174	Strouf is furious! Keep your footing and dodge the waves!	ストラウフが激怒した！足元に気をつけて波を避けろ！
20175	Auto-battle time has ended. Return to town automatically?	オートバトル時間が終了しました。自動で街へ戻りますか？
20176	AFK time is about to reset. Return to town automatically?	AFK時間がまもなくリセットされます。自動で街へ戻りますか？
20177	In RO, "@{1}" is shorthand for a certain Sage-line class.	ROでは「@{1}」は特定のセージ系職業の略称です。
20178	Please manually switch to Channel ${1} before proceeding.	続行する前に手動でチャンネル${1}へ切り替えてください。
20179	Capture the control point, then attack the Glorious Metal	制圧ポイントを占領してから栄光の金属を攻撃
20180	Do not accept invitations from this player for 30 minutes	このプレイヤーからの招待を30分間拒否
20181	Connect Quest - Team Up to Defeat Normal Moonlight Flower	連携クエスト - パーティでノーマル月夜花を倒す
20182	Connect Quest - Team Up to Defeat Isti in the Final Trial	連携クエスト - パーティで最終試練イスティを倒す
20183	Actively cast by the pet in modes where pets are deployed	ペット配置可能モードで、ペットが能動的に使用する
20184	Not enough materials. Please obtain more materials first.	素材が不足しています。先に必要数を集めてください。
20185	Saved! If you accidentally reset it, don't blame me, pop~	保存したよ！間違ってリセットしてもボクのせいにしないでね、ポン～
20186	You can allocate points to your favorite skills here, bo!	ここで好きなスキルにポイントを割り振れるよ、ボ！
20187	It finally hatched! Let's see which adorable baby we got!	ついに孵化した！どんな可愛い子が生まれたか見てみよう！
20188	Shh! Keep it down! I'm concentrating on refining an item.	シーッ！静かに！今、精錬に集中してるんだ。
20189	That man is scary! Mommy! Help me find my mommy! Waaaaah!	あの男こわい！ママ！ママを探して！うわぁぁん！
20190	You don't have a sweetheart? Then you can buy one for me!	恋人がいないの？じゃあ私に買ってくれてもいいよ！
20191	(yawning) We agreed to meet here. Why isn't she here yet?	（あくび）ここで待ち合わせのはずなのに、まだ来ないの？
20192	Someday, I hope they'll hang a portrait of Me here too...	いつか、ここに私の肖像も飾られるといいな…
20193	You need a full stomach to have the energy for adventure!	冒険するには、まずお腹いっぱい食べないとね！
20194	Please observe proper etiquette when entering the palace.	宮殿に入る際は礼儀を守ってください。
20195	*Sigh* The child's all grown up and still such a handful!	はぁ…大人になっても本当に手がかかる子だね！
20196	I still need to earn a fortune to make my wish come true.	願いを叶えるには、まだまだ稼がないと。
20197	Don't... Don't kill me! I'll give them to you! Right now!	や、やめて！殺さないで！今すぐ全部渡すから！
20198	Trouble? Don't tell me those Peco Pecos carried them off?	トラブル？まさかペコペコに連れ去られたの？
20199	Money and EXP? What a sweet deal! Bobo wants to join too!	お金もEXPも？お得すぎる！ボボも参加する！
20200	High-quality items are selected for dismantling. Confirm?	高品質アイテムが解体対象に選択されています。続行しますか？
20201	Trophy Obtained: I Know You're in a Hurry, but Don't Rush	トロフィー獲得：急いでいても焦るな
20202	^{1}【URGENT】^{2}[Right Lane City Guard] HP is below @{1}%	^{1}【緊急】^{2}[右レーン衛兵] HPが@{1}%未満
20203	^{1}【Warning】^{2}Our [Mid-Lane Protector] is under attack	^{1}【警告】^{2}味方の[中央レーン守護者]が攻撃されています
20204	Enemy ^{1}${1}^{2} defeated the right-lane ^{3}Guard^{4}!	敵の^{1}${1}^{2}が右レーンの^{3}衛兵^{4}を撃破！
20205	^{1}${2}^{2}'s banner HP is below ^{3}${4}^{4}. Defend it	^{1}${2}^{2}の旗HPが^{3}${4}^{4}未満です。守ってください
20206	The Demonic Dragon and Dragonblood Crystal have appeared!	魔竜とドラゴンブラッドクリスタルが出現しました！
20207	^{1}${2}^{2}'s ^{3}${3}^{4}\nscored the Kill on the Boss!	^{1}${2}^{2}の^{3}${3}^{4}\nがBOSSにとどめを刺しました！
20208	Give a big round of applause for our opening act—\n【${1}】	オープニングを飾る演目に盛大な拍手を！\n【${1}】
20209	Bobo\nUgh, I'm filthy! I can barely even spread my wings.	ボボ\nうぅ、汚れちゃった！羽も広げられないよ。
20210	Bobo\nHuh? It looks like Fervor stopped someone up ahead!	ボボ\nあれ？ファーヴァーが前で誰かを止めたみたい！
20211	Auto-Bid canceled. Your funds have been refunded by mail.	自動入札をキャンセルしました。資金はメールで返金されました。
20212	(Bidding/Pre-purchases: <color=#cc762a>${1}</color>/${2})	（入札/事前購入：<color=#cc762a>${1}</color>/${2}）
20213	Use Medicine (HP recovery Medicine) @{1} times in a match	対戦中に回復薬（HP回復薬）を@{1}回使用
20214	Deploy a Divine Arts Totem to increase your Combat Power.	神術トーテムを配置して戦闘力を上げよう。
20215	Use to Activate the Path of Adventure Name Card Location.	使用すると「冒険の道」ネームカードロケーションを有効化。
20216	Open to receive a Tier @{1} Orange weapon for your class.	開くと自職業用Tier @{1}オレンジ武器を獲得。
20217	Whoa! A surprise drop—it looks like something incredible!	うわっ、サプライズドロップ！すごそうなものが出た！
20218	Cannot Dig while in <color=#ec543a>Battle Status</color>.	<color=#ec543a>戦闘状態</color>では発掘できません。
20219	Not enough times reaching the required Guild League score	必要なギルドリーグスコア到達回数が不足しています
20220	Reward Count exhausted. Unable to obtain dungeon rewards.	報酬回数を使い切ったため、ダンジョン報酬を獲得できません。
20221	When Vivify is below @{1}%, gain @{2} Extra main products	活力が@{1}%未満のとき、主産物を追加で@{2}個獲得
20222	When darkness truly descends, only the best-prepared hero	真の闇が訪れたとき、最も備えた英雄だけが
20223	Kill ${1} to automatically obtain this reward (${2}/${1})	${1}を倒すとこの報酬を自動獲得（${2}/${1}）
20224	Dance Machine_Remove Transform Buff Remove Transform Buff	ダンスマシン_変身バフ解除 変身バフ解除
20225	Earn a total of ${1} Personal Points in the Territory War	領地戦で個人ポイントを合計${1}獲得
20226	Place in the top ${1} in Kafra Survival Battle ${2} times	カプラ・サバイバルバトルで上位${1}位以内に${2}回入る
20227	Earn more than ${1} points in the Guild League ${2} times	ギルドリーグで${1}ポイント超を${2}回達成
20228	The host has Declined your request to join the mic queue.	ホストがマイク待機列への参加申請を拒否しました。
20229	Defeat the great dragon Fafnir at the center of the arena	アリーナ中央の巨竜ファフニールを倒す
20230	Pet must break through before it can continue to Level-up	ペットは突破しないと、これ以上レベルアップできません
20231	At least two Members are required for a friend Group Chat	フレンドグループチャットには2人以上のメンバーが必要です
20232	Stall items cannot be listed on this server at this time.	現在このサーバーでは露店アイテムを出品できません。
20233	No non-top-tier items are available at the current price.	現在価格では最高ランク以外のアイテムがありません。
20234	The item price has changed. Please refresh and try again.	アイテム価格が変更されました。更新して再試行してください。
20235	You cannot Repeat a Get Help request for the same player.	同じプレイヤーへ支援要請を重複送信できません。
20236	Increases your Physical ATK by ^{1}${1}^{2} for ${2} sec.	${2}秒間、物理ATKが^{1}${1}^{2}増加。
20237	Trade items cannot currently be purchased on this server.	現在このサーバーでは取引アイテムを購入できません。
20238	Due to inactivity, you cannot start matchmaking for ${1}.	非アクティブのため${1}のマッチングを開始できません。
20239	You are outside the barrier and taking continuous damage.	バリア外にいるため継続ダメージを受けています。
20240	Go on ahead... to the glowing... place... and help out...	先へ…光っている…場所へ行って…助けて…
20241	You cannot discard equipped items while in Battle Status.	戦闘状態では装備中のアイテムを破棄できません。
20242	The Guild Auction will begin at ${1}. Please be prepared.	ギルドオークションは${1}に開始します。準備してください。
20243	Each skill on this Totem increases your healing by @{1}%.	このトーテムのスキル1つにつき回復量 +@{1}%。
20244	Maximum Floors of all your magic buffs increased by @{1}.	すべての魔法バフの最大階層 +@{1}。
20245	Transform into a Mummy and reduce Movement Speed by @{1}%	ミイラに変身し、移動速度が@{1}%低下
20246	Determine whether it is protected by a shield; hide later	シールドで保護されているか判定し、後で非表示にする
20247	Reduces Attack Speed by ${1}% and Movement Speed by ${2}%	攻撃速度 -${1}%、移動速度 -${2}%
20248	Actions cannot be played in your current state or location	現在の状態または場所ではアクションを再生できません
20249	Craft @{1} pieces of equipment of Purple Quality or higher	紫品質以上の装備を@{1}個製作
20250	Prepare to board the airship and search for the professor.	飛行船に乗る準備をして教授を探しに行く。
20251	Follow the letter's instructions and head to South Morroc.	手紙の指示に従い、南モロックへ向かう。
20252	Reduces the variable CT of the character's skills by ${1}S	キャラクターのスキルの変動詠唱時間を${1}秒短縮
20253	Reduces the variable CT of the character's skills by ${1}%	キャラクターのスキルの変動詠唱時間を${1}%短縮
20254	Proceed to the designated location to begin the challenge.	指定地点へ進み、チャレンジを開始する。
20255	Ilmata, God of Nature · Desperate Speedrun Ranking Rewards	自然神イルマタ・決死のタイムアタック ランキング報酬
20256	Season Preview Event Entire Server Progress Reward Reissue	シーズンプレビューイベント 全サーバー進捗報酬再配布
20257	Auto Combat is being revamped and is currently unavailable	オート戦闘は改修中のため現在利用できません
20258	Talk to the Head Job Advance Mentor about your Job Advance	転職について上位職教官と話す
20259	Talk to the middle-aged man Nearby to confirm his identity	近くの中年男性に話しかけ、正体を確認する
20260	Don't lose sight of Fervor. Hurry and Catch up with Jiyang	ファーヴァーを見失わないよう、急いでジアンに追いつく
20261	Rent a Falcon (available after you Learn Falconry Mastery)	ファルコンを借りる（鷹匠マスタリー習得後に利用可能）
20262	You've reached the follow limit and can't follow any more.	追従上限に達したため、これ以上追従できません。
20263	You've already made a reservation and cannot make another.	すでに予約済みのため、追加予約できません。
20264	Too late! The item has already been delisted or purchased.	遅かった！アイテムはすでに出品解除または購入済みです。
20265	The item has been delisted or there is insufficient stock.	アイテムは出品解除済み、または在庫不足です。
20266	To the heroic PlayerName who rescued me from the Ant Hell:	蟻地獄から救ってくれた英雄PlayerNameへ：
20267	Cannot follow the target player at their current location.	対象プレイヤーの現在地では追従できません。
20268	You cannot Request to Join Party while already in a Party.	すでにパーティ参加中のため参加申請できません。
20269	Ready check will be automatically declined in ${1} seconds	準備確認は${1}秒後に自動拒否されます
20270	You don't have permission to manage the Guild Black Market	ギルド闇市を管理する権限がありません
20271	The auction is About to start. You can now enable Auto-Bid	オークション開始間近です。自動入札を有効化できます
20272	Very Active: <color=#7E7361>Weekly Activity ≥ ${1}</color>	非常に活発：<color=#7E7361>週間活動度 ≥ ${1}</color>
20273	Lowest unit price selected based on the required quantity.	必要数量に基づき最安単価を選択しました。
20274	Current guild building level does not meet the requirement	現在のギルド施設レベルが条件を満たしていません
20275	Searching for enemies within range who are ^{1}Hidden^{2}.	範囲内の^{1}隠れた^{2}敵を検索中。
20276	Agility +${1}, Attack Speed +${2}%, Movement Speed +${3}%.	AGI +${1}、攻撃速度 +${2}%、移動速度 +${3}%。
