Index	English	Japanese_Translation
25041	Golden Thief Bug increases its own and all summoned Thief Bugs' damage by @{1}% and Attack Speed by @{2}%, but also increases their damage taken by @{3}% for @{4} sec.	黄金蟲が自身と召喚したすべての盗蟲の与ダメージを@{1}%、攻撃速度を@{2}%増加させるが、@{4}秒間、受けるダメージも@{3}%増加する。
25042	Within ${1} meters of yourself, sequentially deal @{1}% Wind, Earth, Fire, Water, and Ghost magic damage ${4} times each to enemies within a circular ${2}-meter radius	自身から${1}m以内で、半径${2}mの円形範囲内の敵に風・地・火・水・念属性の魔法ダメージを順番にそれぞれ${4}回、@{1}%ずつ与える
25043	[Flying Mount Reward—Use It from Your Backpack] Wild beasts have recently been prowling around the village. The Elder Lady wants you to help find the missing livestock.	【飛行乗り物報酬―バックパックから使用】最近、村の周辺に野獣が出没しています。おばあさんが行方不明の家畜探しを手伝ってほしいそうです。
25044	A coarse vine commonly found in the Field. Gather it to obtain a basic Plant. ^{1}Used by the Chef Life Skill to make various restorative Potions and Cooking dishes^{2}	フィールドでよく見かける粗い蔓。採集すると基本植物を獲得できる。^{1}生活スキル「料理人」で各種回復ポーションや料理の調理に使用する^{2}
25045	The Spirit Tower has no Attempt Restriction, so you can challenge it as many times as you want—as long as you can handle it! If you cannot clear it, try again tomorrow!	精霊の塔には挑戦回数制限がないので、実力が続く限り何度でも挑戦できます！クリアできなかったら、また明日挑戦してみましょう！
25046	When making a Physical attack, has a ${1}% Chance to autocast ^{1}^{2}【Jupitel Thunder】 Lv.@{1}^{3}^{4}. Internal Cooldown: ${2} sec. Chance stacks with multiple cards.	物理攻撃時、${1}%の確率で^{1}^{2}【ユピテルサンダー】Lv.@{1}^{3}^{4}が自動発動する。内部クールダウン：${2}秒。確率は複数枚のカードで重複する。
25047	When ^{1}^{2}【Double Strafe】^{3}^{4} hits an enemy, it deals ${1} Extra hits of ${2}%+${3} Neutral Ranged Physical damage to the enemy. Internal Cooldown: ${4} seconds.	^{1}^{2}【ダブルストレイフィング】^{3}^{4}が敵に命中した時、その敵に追加で${2}%+${3}の無属性遠距離物理ダメージを${1}回与える。内部クールダウン：${4}秒。
25048	While the effect is active, hitting a target with a Bow skill has a @{1}% Chance to strike it with an Arrow Spike, dealing @{2} hit(s) of @{3}% Neutral Physical Damage.	効果中、弓スキルがターゲットに命中すると@{1}%の確率でアロースパイクが発動し、@{3}%の無属性物理ダメージを@{2}回与える。
25049	When 【Soul Drain】 scores a Kill, gain ${1} Magic ATK, up to ${2}. The amount gained is doubled when killing a player. Resets upon death, changing areas, or logging out.	【ソウルドレイン】で敵を倒すと魔法攻撃力を${1}獲得し、最大${2}まで増加する。プレイヤーを倒した場合は獲得量が2倍になる。死亡、エリア移動、ログアウト時にリセットされる。
25050	Drake Summons a ^{1}Ghost Ship^{2} that deals ^{3}massive damage^{4} to any players it touches. The Ghost Ship can ^{5}be destroyed by a following explosive barrel^{6}.	ドレイクが^{1}幽霊船^{2}を召喚し、接触したプレイヤーに^{3}甚大なダメージ^{4}を与える。幽霊船は^{5}後続の爆発樽で破壊できる^{6}。
25051	Osiris summons ^{1}@{1} Horongs^{2} in the arena. The Horongs damage ^{3}targets they touch^{4} and ^{5}periodically track targets at high speed^{6} to change position.	オシリスがアリーナ内に^{1}@{1}体のホロン^{2}を召喚する。ホロンは^{3}接触した対象にダメージを与え^{4}、^{5}定期的に高速でターゲットを追尾^{6}して位置を変える。
25052	The gyroscope... Let me think. Its core needs sturdy spacers, and Stag Beetle shells have just the right density. Bring me some ^{1}【Hard Shells】^{2} from Stag Beetles.	ジャイロスコープか……そうだな。中核部には頑丈なスペーサーが必要で、クワガタムシの殻なら密度もちょうどいい。クワガタムシから^{1}【硬い甲殻】^{2}をいくつか持ってきてくれ。
25053	I'll leave finding the professor to you for now. I need to report the White Dove disaster to headquarters first. As soon as that's taken care of, I'll meet up with you.	教授の捜索はひとまず君に任せる。私は先に白鳩号の事故を本部へ報告しなければならない。それが済み次第、すぐに合流するよ。
25054	Hey! A new face! Are you an Adventurer looking to refine your gear? Then Hollgrehenn's your man! Bring me good materials, and I'll hammer your gear as high as you dare!	おっ、新顔だな！装備を精錬したい冒険者か？ならホルグレンに任せな！いい素材を持ってくれば、お前が望む限界まで装備を叩き上げてやるぜ！
25055	Welcome to Izlude Island! Izlude is a satellite city of the capital, Prontera. We not only train Swordsmen, but also patrol the seas, making this a very important city.	イズルード島へようこそ！イズルードは首都プロンテラの衛星都市です。ソードマンの育成だけでなく、海の警備も担う、とても重要な都市なんですよ。
25056	Hmph. It says there's no mistaking the scent. The thief who stole the device left this behind. I hate to admit it, but this border collie really does have a sharp nose.	ふん。匂いに間違いないそうだ。装置を盗んだ犯人がこれを残していった。認めたくはないが、このボーダーコリーの鼻は本当に鋭いな。
25057	A Yellow, oval-shaped fruit used to season dishes and enhance their aroma.\nObtainable through ^{1}Life Skill - Gardener^{2}. Used by the Life Skill - Chef for Cooking.	料理の味付けや香り付けに使われる、黄色い楕円形の果実。\n^{1}生活スキル - 園芸師^{2}で獲得可能。生活スキル - 調理師が料理に使用する。
25058	Dark brown beans that can be ground into Cacao powder for making desserts.\nObtainable through ^{1}Life Skill - Gardener^{2}. Used by the Life Skill - Chef for Cooking.	挽いてカカオパウダーにし、デザート作りに使える濃い茶色の豆。\n^{1}生活スキル - 園芸師^{2}で獲得可能。生活スキル - 調理師が料理に使用する。
25059	Yellow Herb: Golden in color, it enhances the aroma and flavor of Cooking.\nObtainable through ^{1}Life Skill - Gardener^{2}. Used by the Life Skill - Chef for Cooking.	イエローハーブ：黄金色の薬草で、料理の香りと風味を引き立てる。\n^{1}生活スキル - 園芸師^{2}で獲得可能。生活スキル - 調理師が料理に使用する。
25060	Ore rich in carbon. The coal extracted from it can be refined with iron to produce Steel.\nObtainable through ^{1}Life Skill - Miner^{2}. Used to Craft T@{1} Equipment.	炭素を豊富に含む鉱石。採取した石炭は鉄と精錬して鋼鉄を作ることができる。\n^{1}生活スキル - 採掘工^{2}で獲得可能。T@{1}装備の製作に使用する。
25061	Obtained from daily quests and convoy escorts in War of Emperium. Used for territory auctions and siege equipment purchases in War of Emperium. No translation needed ()	攻城戦のデイリークエストおよび輸送護衛で獲得できる。攻城戦の領地オークションや攻城兵器の購入に使用する。
25062	This is a little-known tale. Naturally, it's little-known because hardly anyone knows it. So how do I know it? That's a good question, but I can't tell you why. Hahaha.	これはあまり知られていない話だ。当然だろう、知っている者がほとんどいないからな。じゃあ、なぜ私が知っているのかって？いい質問だが、それは教えられない。ハハハ。
25063	Deals Magic ATK * ^{1}${2}% + ${3}^{2} Holy ranged magic damage to a target ST enemy within ${1} meters and removes the target's ^{3}^{4}【Kyrie Eleison】^{5}^{6} effect.	${1}m以内の対象の敵単体に魔法攻撃力*^{1}${2}%+${3}^{2}の聖属性遠距離魔法ダメージを与え、対象の^{3}^{4}【キリエエレイソン】^{5}^{6}効果を解除する。
25064	【Arm Cannon - Enhance】becomes【Melody Cannon - Enhance】, increasing the Cannon Launch count against the target to ^{1}@{1}^{2} and increasing Total DMG by ^{3}@{2}%^{4}.	【アームキャノン-強化】が【メロディキャノン - 強化】に変化し、対象への砲撃回数が^{1}@{1}^{2}回に増加し、総ダメージが^{3}@{2}%^{4}増加する。
25065	Deals ranged Ghost magic damage equal to Magic ATK * ^{1}${3}%^{2} to up to ${2} enemies within a ${1}-meter radius and inflicts ^{3}^{4}【Silence】^{5}^{6} for ${4} sec.	${1}m以内の最大${2}体の敵に魔法攻撃力*^{1}${3}%^{2}の念属性遠距離魔法ダメージを与え、${4}秒間^{3}^{4}【沈黙】^{5}^{6}を付与する。
25066	When casting a ^{1}Shield-type^{2} or ^{3}Buff-type^{4} Primary Battle Skill, restores ^{5}${1}^{6} HP to the owner every sec for ${3} sec. Internal Cooldown: ${2} sec.	^{1}シールド型^{2}または^{3}バフ型^{4}の主戦闘スキル発動時、主人のHPを${3}秒間、毎秒^{5}${1}^{6}回復する。内部クールダウン：${2}秒。
25067	Alicel will Launch blades around herself, dealing melee Neutral adaptive damage equal to ^{1}${3}%^{2} of Physical ATK to up to ${2} enemies within a ${1}-meter radius.	アリセルが自身の周囲に刃を放ち、アリセル自身から${1}m以内の最大${2}体の敵に物理攻撃力の^{1}${3}%^{2}に相当する無属性近接適応ダメージを与える。
25068	\n@{1}.MVP monsters share HP across all channels. When an MVP appears, it can be found and fought on any channel, and all battle contributions count toward the rankings.	\n@{1}.MVPモンスターのHPは全チャンネルで共有されます。MVP出現時はどのチャンネルでも発見・戦闘でき、すべての戦闘貢献がランキングに反映されます。
25069	While ^{1}^{2}[Basilica]^{3}^{4} is active, ^{5}^{6}[Magnus Exorcismus]^{7}^{8}'s percentage damage multiplier increases by ${1}% and its fixed damage increases by ${2}.	^{1}^{2}[バシリカ]^{3}^{4}の発動中、^{5}^{6}[マグヌスエクソシズム]^{7}^{8}の割合ダメージ倍率が${1}%増加し、固定ダメージが${2}増加する。
25070	^{1}^{2}[Spear Throw]^{3}^{4} now throws an Explosive Spear that explodes upon hitting the target, also Deals DMG to ${2} Other enemies within ${1} meters of the target.	^{1}^{2}[槍投げ]^{3}^{4}が爆発槍を投げるようになり、対象に命中すると爆発して、対象から${1}m以内の他の敵${2}体にもダメージを与える。
25071	While ^{1}^{2}[Aura Blade]^{3}^{4} is active, the percentage damage multiplier of Normal Attack-type skills increases by ${1}%, and their fixed damage increases by ${2}.	^{1}^{2}[オーラブレード]^{3}^{4}の発動中、通常攻撃タイプのスキルの割合ダメージ倍率が${1}%増加し、固定ダメージが${2}増加する。
25072	After casting ^{1}^{2}【Meteor Assault】^{3}^{4}, deals Neutral melee Physical damage equal to PATK * ${3}% + ${4} to up to ${2} enemies within a ${1}-meter radius of you.	^{1}^{2}【メテオアサルト】^{3}^{4}発動後、自身から半径${1}m以内の最大${2}体の敵に物理攻撃力*${3}%+${4}の無属性近接物理ダメージを与える。
25073	Dear families! Please understand! This is all for a happier future! They're all willingly striving for their dreams! This brief separation will lead to a joyous reunion!	ご家族の皆様！どうかご理解ください！すべてはより幸せな未来のためなのです！彼らは皆、自ら望んで夢に向かって努力しています！この短い別れの先には、喜びの再会が待っています！
25074	But... my ring disappeared after that. Maybe I dropped it somewhere by accident? That prince-like gentleman couldn't possibly have taken it, could he? No, of course not!	でも……その後、指輪がなくなっていたの。どこかでうっかり落としたのかしら？あの王子様みたいな紳士が持っていったなんて、そんなはずないわよね？ええ、もちろん！
25075	Our library carefully classifies monsters from every corner of the Rune-Midgarts Kingdom. We house essential reading for every Adventurer, so please feel free to browse.	当図書館ではルーンミッドガッツ王国各地のモンスターを丁寧に分類しています。すべての冒険者にとって欠かせない資料を取り揃えていますので、どうぞ自由にご覧ください。
25076	Our family began making traffic signs long before horse-drawn carriages became the main form of transportation. We have been in business for two hundred and fifty years.	我が家が交通標識を作り始めたのは、馬車が主要な交通手段になるよりずっと前のことだ。もう250年もこの商売を続けているんだよ。
25077	There's a pack of Boas in the Nearby forest, and each one has a nasty Venom Sting. They may be small, but one bite will leave you in agony. Be careful not to get bitten.	近くの森にはボアの群れがいて、どいつも厄介な毒牙を持っている。小さくても、一噛みされれば激痛だ。噛まれないよう気をつけろよ。
25078	Take this. It's a Fly Wing, and it'll make finding Eddga much easier. It'll save you from running yourself ragged, so use it a few times and search every patch of grass!	これを持っていけ。ハエの羽だ。エドガ探しがずっと楽になるぞ。走り回ってへとへとになる必要もない。何度か使って、草むらという草むらを探してみろ！
25079	Hello, we meet again. Don't ask why I've come to this scorching desert. To witness the growth of an Excellent prospect, these old bones of mine must travel far and wide.	こんにちは、また会いましたね。なぜ私がこの灼熱の砂漠まで来たのかなんて聞かないでください。優秀な逸材の成長を見届けるためなら、この老骨も遠路をいといませんよ。
25080	After abandoning the stage, you can return to the event screen, select a new difficulty, and start another challenge. This challenge will count as a failure. Abandon it?	ステージを放棄するとイベント画面へ戻り、新しい難易度を選んで再挑戦できます。今回の挑戦は失敗扱いとなります。放棄しますか？
25081	A juicy, bright Red Strawberry used to decorate desserts and flavor dishes.\nObtainable through ^{1}Life Skill - Gardener^{2}. Used by the Life Skill - Chef for Cooking.	みずみずしく鮮やかな赤色のイチゴ。デザートの飾りや料理の風味付けに使われる。\n^{1}生活スキル - 園芸師^{2}で獲得可能。生活スキル - 調理師が料理に使用する。
25082	A Normal stone found almost anywhere. It may look unremarkable, but it still has its uses.\nObtainable through ^{1}Life Skill - Miner^{2}. Used to Craft T@{1} Equipment.	どこにでもある普通の石。目立たない見た目だが、ちゃんと使い道はある。\n^{1}生活スキル - 採掘工^{2}で獲得可能。T@{1}装備の製作に使用する。
25083	At the very back of the ^{1}Prontera Library^{2}, find the ^{3}bookshelf^{4} that looks untouched. Its corners are sealed beneath thick dust, and the secret lies within.	^{1}プロンテラ図書館^{2}の最奥で、誰にも触れられていないような^{3}本棚^{4}を探せ。角は厚い埃に覆われ、その中に秘密が眠っている。
25084	Unleash psychic power, entering 【Intense Telekinesis】 for ${1} sec. While active, Ghost property damage increases by ^{1}${2}%^{2} and Movement Speed increases by ${3}%.	念動力を解き放ち、${1}秒間【インテンス・テレキネシス】状態になる。効果中、念属性ダメージが^{1}${2}%^{2}、移動速度が${3}%増加する。
25085	Launch a shockwave, dealing Physical ATK*^{1}${2}%^{2}+Magic ATK*^{3}${3}%^{4}+^{5}${4}^{6} Neutral ranged Physical damage to the designated ST enemy within ${1} meters.	衝撃波を放ち、${1}m以内の指定した単体の敵に物理攻撃力*^{1}${2}%^{2}+魔法攻撃力*^{3}${3}%^{4}+^{5}${4}^{6}の無属性遠距離物理ダメージを与える。
25086	When casting an ^{1}Offensive-type^{2} or ^{3}Buff-type^{4} Primary Battle Skill, the owner gains ^{5}^{6}Detect Stealth^{7}^{8} within a ${1}-meter radius for ${2} sec.	^{1}攻撃型^{2}または^{3}バフ型^{4}の主戦闘スキル発動時、主人が${2}秒間、半径${1}m以内の^{5}^{6}ステルス探知^{7}^{8}を獲得する。
25087	Dive toward the target point, Deals DMG to Nearby enemies upon landing, and inflict Freeze. This restricts Enemy Team Movement and creates opportunities for focused fire.	目標地点へ急降下し、着地時に周囲の敵にダメージを与えて凍結を付与する。敵チームの移動を制限し、集中攻撃の好機を作り出す。
25088	Fafnir's roars are drawing an endless stream of monsters. They intend to break the seal and free Fafnir. Stop them from reaching the seal and protect it from destruction.	ファフニールの咆哮に引き寄せられ、モンスターが次々と押し寄せている。奴らは封印を破り、ファフニールを解放するつもりだ。封印へ到達させず、破壊から守り抜け。
25089	Dismantling the siege camp while it is under construction will refund all materials consumed. Once construction is complete, dismantling it will not refund any materials.	建設中の攻城キャンプを解体すると、消費した素材はすべて返還される。建設完了後に解体した場合、素材は一切返還されない。
25090	Use 【Mouse Right Tap (+Shift)】 to adjust the camera.\nZoom with Ctrl+Mouse Right Tap.\nUse 【Mouse Left Tap (+Shift)】 to adjust the camera.\nZoom with Ctrl+Mouse Left Tap.	【マウス右クリック（+Shift）】でカメラを調整。\nCtrl+マウス右クリックでズーム。\n【マウス左クリック（+Shift）】でカメラを調整。\nCtrl+マウス左クリックでズーム。
25091	After casting 【Meteor Storm】, immediately triggers @{1} 【Flame Explosion】, dealing Fire ranged magic damage equal to Magic ATK * ${3}% to up to ${2} enemies within ${1}m.	【メテオストーム】発動後、直ちに@{1}回【フレイムエクスプロージョン】が発動し、${1}m以内の最大${2}体の敵に魔法攻撃力*${3}%の火属性遠距離魔法ダメージを与える。
25092	Pharaoh ^{1}charges briefly^{2}, then unleashes an attack that deals heavy damage over an enormous area. Players must ^{3}hide behind the Pyramid to avoid the damage^{4}.	ファラオが^{1}短時間力を溜めた^{2}後、超広範囲に大ダメージを与える攻撃を放つ。プレイヤーは^{3}ピラミッドの陰に隠れてダメージを回避しなければならない^{4}。
25093	Ahem. Bobo, was it? There's a big difference between combat pets and companion pets. Don't worry. A companion pet with as much personality as you could never be replaced.	ゴホン。ボボ、だったかな？戦闘ペットとお供ペットはまったく別物だ。心配するな。君ほど個性の強いお供ペットが、他の誰かに取って代わられることなどないよ。
25094	Because your character has been restricted from using the Stall Function, your Stall was automatically closed and its items were sent to you by mail. Please collect them~	キャラクターが露店機能の利用を制限されているため、露店は自動的に閉店し、商品はメールで送付されました。お受け取りください～
